task_id,robot_id,operator_id,task_type,start_datetime,end_datetime,duration_minutes,source_zone,destination_zone,product_sku,quantity_units,weight_kg,task_status,priority_level,error_occurred,error_code,completion_rate_pct,energy_consumed_kwh,shift,batch_id_ref
11245730,1870114,3605724,Replenishment,2023-05-25,2023-05-25 00:36:00,36,D,B,SKU29974,36,38.82,Completed,2,0,0000,95.38,2.841,Morning,4320120
13615860,1563905,3925100,Transport,2025-01-23,2025-01-23 01:45:00,105,B,D,SKU97988,72,31.51,Completed,4,0,0000,98.15,0.468,Night,4074345
12032904,1283807,3606170,Pick,2023-05-18,2023-05-18 00:30:00,30,A,D,SKU83153,35,75.73,Failed,3,0,0000,99.54,1.986,Afternoon,4491703
17195210,1829355,3072794,Place,2024-01-16,2024-01-16 00:29:00,29,D,F,SKU65070,11,19.03,Partial,5,0,0000,98.9,0.958,Morning,4918975
12538589,1355609,3894417,Transport,2023-06-19,2023-06-19 00:35:00,35,B,B,SKU23195,50,21.15,Completed,4,0,0000,97.81,3.938,Morning,4394107
18660805,1005159,3774878,Transport,2025-02-16,2025-02-16 00:22:00,22,F,A,SKU97515,116,10.01,Completed,4,0,0000,99.2,1.671,Afternoon,4712247
11548906,1830499,3628711,Inspection,2023-05-20,2023-05-20 00:09:00,9,C,B,SKU33119,83,49.38,Completed,3,0,0000,99.92,0.762,Morning,4919407
19870328,1694760,3333903,Pick,2024-08-12,2024-08-12 00:13:00,13,E,C,SKU75101,84,5.41,Cancelled,3,0,0000,95.59,0.354,Night,4521592
10038339,1895079,3970091,Pick,2023-09-06,2023-09-06 00:22:00,22,F,B,SKU65732,57,31.36,Failed,3,1,1279,26.37,0.38,Morning,4730611
10391632,1487971,3542200,Maintenance,2023-12-24,2023-12-24 00:24:00,24,D,B,SKU30362,52,0.5,Cancelled,5,0,0000,97.2,1.175,Night,4727977
11131525,1030767,3814142,Pick,2024-03-08,2024-03-08 00:01:00,1,C,A,SKU35143,27,22.27,Completed,3,0,0000,98.59,1.983,Morning,4594868
13725677,1530361,3822558,Transport,2024-05-18,2024-05-18 00:16:00,16,A,B,SKU10051,77,31.72,Failed,4,1,7245,29.3,0.959,Afternoon,4141561
11671235,1163819,3372794,Transport,2024-06-29,2024-06-29 00:01:00,1,Staging,D,SKU38226,8,40.34,Completed,4,0,0000,98.11,0.475,Night,4602186
12924533,1322011,3333708,Place,2023-09-18,2023-09-18 00:08:00,8,C,C,SKU98310,58,1.0,Completed,3,0,0000,97.16,2.184,Afternoon,4096915
17895806,1609930,3912561,Transport,2024-04-07,2024-04-07 00:10:00,10,E,C,SKU11916,137,24.37,Completed,5,0,0000,98.13,0.102,Night,4498443
14199733,1579804,3684712,Place,2023-03-03,2023-03-03 00:29:00,29,B,F,SKU86295,83,0.5,Partial,4,0,0000,96.29,1.097,Afternoon,4713411
17714013,1271877,3742739,Place,2023-10-18,2023-10-18 00:35:00,35,A,E,SKU18050,44,70.83,Completed,3,0,0000,95.95,2.895,Morning,4385548
17257568,1907745,3662318,Inspection,2023-12-29,2023-12-29 00:03:00,3,A,F,SKU49574,42,3.09,Failed,4,0,0000,97.9,2.759,Afternoon,4078824
17973259,1043195,7400612,Pick,2025-02-21,2025-02-21 00:04:00,4,B,B,SKU71372,62,34.9,Completed,3,1,3600,10.08,0.793,Morning,4550259
16457967,1234017,3520468,Transport,2023-11-18,2023-11-18 00:41:00,41,C,B,SKU37363,81,8.67,Partial,2,0,0000,99.11,1.729,Night,4627525
11908138,1720277,3019718,Place,2023-02-05,2023-02-05 00:11:00,11,D,A,SKU35277,48,12.18,Completed,4,0,0000,98.72,0.941,Afternoon,4674124
15815815,1032234,3921885,Inspection,2023-11-11,2023-11-11 00:13:00,13,B,Shipping,SKU81706,33,8.52,Cancelled,3,0,0000,96.61,2.084,Night,4229765
17058573,1380729,3941421,Transport,2024-06-18,2024-06-18 00:08:00,8,B,A,SKU15529,94,10.2,Partial,2,0,0000,98.27,1.578,Night,4688548
14601529,1330268,3183544,Pick,2025-02-26,2025-02-26 00:14:00,14,B,B,SKU38137,11,11.01,Completed,5,0,0000,99.29,2.185,Afternoon,4245539
17314903,1806521,3345263,Replenishment,2023-09-18,2023-09-18 00:10:00,10,C,B,SKU34340,28,14.62,Completed,3,0,0000,96.88,2.094,Morning,4973064
18162781,1016487,3381585,Transport,2024-05-21,2024-05-21 00:07:00,7,D,C,SKU60659,63,8.67,Completed,3,1,2499,3.59,0.256,Afternoon,4536375
11104051,1763484,3568681,Pick,2023-02-16,2023-02-16 00:07:00,7,B,Shipping,SKU83896,73,36.64,Partial,3,0,0000,98.21,0.705,Afternoon,4904844
12138883,1185212,3819443,Place,2023-05-03,2023-05-03 00:18:00,18,A,D,SKU30648,93,0.5,Completed,4,1,8885,27.53,0.425,Afternoon,4549699
11110275,1498264,3523604,Place,2024-03-08,2024-03-08 00:02:00,2,A,C,SKU11196,44,1.9,Completed,3,0,0000,96.05,0.595,Afternoon,4267384
15061274,1340825,3735711,Pick,2024-01-27,2024-01-27 00:17:00,17,D,C,SKU90968,5,35.27,Completed,3,0,0000,99.64,3.075,Morning,4013166
12879280,1876150,3748642,Replenishment,2023-03-24,2023-03-24 00:11:00,11,A,C,SKU39072,150,22.48,Completed,4,0,0000,99.61,3.59,Morning,4868747
15834186,1739002,3565107,Pick,2024-05-31,2024-05-31 00:01:00,1,A,E,SKU34918,56,18.95,Completed,3,0,0000,97.67,1.242,Afternoon,4797366
11558382,1987457,7688291,Pick,2024-09-27,2024-09-27 00:18:00,18,C,B,SKU99611,46,31.3,Completed,4,0,0000,97.78,0.497,Afternoon,4135401
12447409,1096037,3446867,Place,2024-06-23,2024-06-23 00:28:00,28,D,E,SKU35745,22,21.03,Completed,2,0,0000,98.68,0.42,Night,4986939
18257745,1471803,3006902,Transport,2023-03-10,2023-03-10 00:33:00,33,A,Shipping,SKU34023,106,79.79,Completed,2,0,0000,99.61,1.927,Morning,4284314
15974911,1743047,3715524,Pick,2023-02-08,2023-02-08 00:11:00,11,A,C,SKU47063,95,15.81,Completed,3,1,7287,29.6,2.765,Afternoon,4808185
16389884,1700587,3801563,Place,2025-03-16,2025-03-16 00:05:00,5,B,C,SKU65824,58,19.57,Cancelled,3,0,0000,97.63,0.046,Morning,4987216
17998959,1112501,3375535,Pick,2024-06-27,2024-06-27 00:17:00,17,B,E,SKU43968,46,38.7,Completed,3,0,0000,97.09,1.345,Night,4655441
11044975,1481907,3338813,Pick,2023-08-21,2023-08-21 00:03:00,3,D,F,SKU69606,9,4.88,Cancelled,4,0,0000,97.95,0.561,Morning,4944041
10437895,1117219,3591587,Pick,2023-12-08,2023-12-08 00:15:00,15,D,A,SKU10519,62,7.84,Completed,5,0,0000,95.05,1.045,Morning,4432388
13493787,1264482,3098401,Pick,2024-08-28,2024-08-28 00:43:00,43,F,A,SKU75008,109,26.12,In-Progress,3,0,0000,96.79,1.979,Morning,4427971
17811052,1167792,3063592,Place,2023-01-02,2023-01-02 01:05:00,65,E,E,SKU22625,17,17.16,Completed,3,0,0000,98.59,1.306,Afternoon,4280123
18487894,1615315,3400382,Place,2023-06-23,2023-06-23 00:17:00,17,B,A,SKU67590,31,6.97,Partial,2,0,0000,98.65,0.66,Night,4584453
16069929,1184780,3019759,Pick,2023-07-04,2023-07-04 00:36:00,36,Staging,B,SKU41394,54,5.49,Completed,2,0,0000,99.29,2.204,Afternoon,4036046
17545521,1379911,3882893,Pick,2024-04-06,2024-04-06 00:08:00,8,C,F,SKU65076,74,15.21,Completed,3,0,0000,98.4,1.06,Morning,4129772
16045871,1894018,3595906,Pick,2023-05-23,2023-05-23 01:01:00,61,A,A,SKU61435,22,2.03,Completed,3,1,3806,44.16,0.804,Morning,4638419
12372262,1969416,3979369,Transport,2024-07-13,2024-07-13 00:03:00,3,D,D,SKU67822,58,10.54,Completed,3,0,0000,96.55,1.795,Morning,4169264
19959736,1830632,3412497,Pick,2024-11-17,2024-11-17 00:02:00,2,F,D,SKU60902,56,29.67,Completed,3,0,0000,95.37,0.19,Night,4424214
15152824,1365411,3546878,Pick,2023-10-16,2023-10-16 00:15:00,15,B,E,SKU76058,57,41.3,Completed,2,0,0000,95.58,0.385,Afternoon,4846872
13498103,1025671,3202638,Pick,2024-02-16,2024-02-16 00:51:00,51,C,D,SKU33297,45,5.06,Completed,3,0,0000,96.31,5.326,Morning,4697275
18646612,1302268,3345584,Place,2023-01-30,2023-01-30 01:11:00,71,E,B,SKU71961,32,22.9,Completed,4,0,0000,98.6,2.435,Afternoon,4241525
10019150,1530112,3232768,Maintenance,2025-02-12,2025-02-12 00:15:00,15,B,A,SKU18028,55,40.42,Completed,3,0,0000,97.97,2.722,Afternoon,4081816
14267790,1144193,3943101,Place,2023-09-23,2023-09-23 00:07:00,7,E,D,SKU45244,50,6.65,Completed,3,0,0000,98.71,4.092,Morning,4618613
12756448,1625059,3819254,Place,2024-08-14,2024-08-14 00:07:00,7,A,A,SKU97399,9,0.5,Completed,3,0,0000,97.62,1.236,Morning,4506615
19482130,1934883,3754028,Pick,2023-03-07,2023-03-07 00:28:00,28,A,F,SKU59576,60,4.36,Failed,3,0,0000,98.86,2.731,Night,4946839
15499164,1362350,3089563,Pick,2024-03-21,2024-03-21 00:19:00,19,A,E,SKU79423,42,17.76,Failed,4,0,0000,98.38,0.502,Morning,4715970
16569492,1532874,3834561,Place,2023-12-03,2023-12-03 00:12:00,12,B,A,SKU14939,68,29.83,Failed,5,0,0000,98.65,0.401,Afternoon,4373770
18405500,1151502,3237480,Pick,2023-03-16,2023-03-16 00:37:00,37,D,D,SKU82251,47,14.04,Completed,4,0,0000,95.83,1.499,Night,4264024
15963607,1985994,3537004,Pick,2023-02-12,2023-02-12 00:15:00,15,F,B,SKU60049,61,46.59,Partial,2,0,0000,98.23,2.725,Night,4986410
10092318,1443181,3045410,Pick,2023-01-31,2023-01-31 01:15:00,75,F,A,SKU95413,80,11.63,Cancelled,3,0,0000,99.54,5.17,Morning,4940951
14870348,1537834,3021535,Pick,2024-05-12,2024-05-12 00:15:00,15,A,E,SKU69269,26,6.77,Completed,3,0,0000,97.25,1.041,Afternoon,4410524
10700178,1612789,7433477,Pick,2024-02-21,2024-02-21 00:43:00,43,A,E,SKU28315,43,65.86,Completed,1,0,0000,97.33,0.772,Afternoon,4658597
16013345,1886433,3042950,Place,2023-01-09,2023-01-09 00:11:00,11,B,F,SKU42242,42,64.32,Completed,4,0,0000,99.96,0.973,Night,4511028
17264793,1593464,3622818,Pick,2023-12-30,2023-12-30 01:00:00,60,E,A,SKU12869,49,22.54,Completed,4,0,0000,99.02,0.052,Morning,4988025
15459980,1602211,3813090,Pick,2024-09-12,2024-09-12 00:18:00,18,D,E,SKU58004,23,11.89,Failed,3,0,0000,96.5,0.673,Afternoon,4379277
10892289,1098150,3086532,Place,2025-02-19,2025-02-19 00:29:00,29,B,B,SKU45635,55,7.89,Completed,4,0,0000,97.51,0.864,Afternoon,4241507
10176001,1522017,3252614,Place,2023-11-18,2023-11-18 00:20:00,20,C,D,SKU16114,99,1.29,Partial,3,0,0000,99.66,5.201,Morning,4231701
14515510,1644940,3714192,Pick,2024-11-25,2024-11-25 00:08:00,8,D,B,SKU24753,95,45.22,Completed,2,0,0000,98.99,1.316,Afternoon,4241790
11754953,1232455,3224126,Pick,2024-07-03,2024-07-03 00:50:00,50,D,A,SKU69266,54,38.18,Failed,3,0,0000,99.58,0.441,Night,4715331
12287504,1431946,3610774,Transport,2023-12-13,2023-12-13 00:08:00,8,C,F,SKU99629,85,21.0,In-Progress,4,1,5248,70.8,1.578,Morning,4359195
15893719,1061419,3216017,Pick,2023-07-27,2023-07-27 00:24:00,24,B,E,SKU54734,21,28.64,Completed,3,0,0000,99.38,0.13,Morning,4201634
14460762,1339026,3913685,Transport,2024-12-07,2024-12-07 00:03:00,3,D,C,SKU24173,24,9.76,Completed,3,1,2470,78.99,1.089,Morning,4381184
10075149,1379911,3817181,Pick,2024-01-08,2024-01-08 00:43:00,43,B,B,SKU89043,38,15.38,Completed,3,0,0000,98.92,1.289,Morning,4579529
17293324,1569263,3442828,Inspection,2024-03-01,2024-03-01 01:25:00,85,C,A,SKU44014,102,6.03,Partial,1,1,6622,13.64,0.092,Night,4944275
14252458,1058008,3236637,Place,2024-07-29,2024-07-29 00:55:00,55,A,E,SKU97703,35,16.74,Completed,3,0,0000,97.49,0.492,Afternoon,4677076
15366283,1925942,3106514,Place,2023-03-16,2023-03-16 00:22:00,22,C,F,SKU22238,67,3.07,Completed,3,0,0000,95.2,0.853,Morning,4477767
15872443,1549810,3493410,Pick,2023-03-09,2023-03-09 01:36:00,96,C,D,SKU57684,28,16.79,Partial,4,0,0000,97.12,0.358,Afternoon,4445634
14999744,1626431,3353398,Transport,2023-11-05,2023-11-05 00:05:00,5,C,C,SKU38911,43,36.44,Completed,3,0,0000,95.39,1.341,Night,4448274
15031074,1117745,3025283,Pick,2024-01-23,2024-01-23 00:11:00,11,A,B,SKU93516,53,16.33,Completed,3,0,0000,95.18,0.692,Night,4904582
10038261,1260208,3166462,Replenishment,2023-10-27,2023-10-27 00:10:00,10,F,B,SKU92001,66,16.39,Completed,2,0,0000,99.6,0.594,Morning,4815389
10211793,1802209,3475677,Transport,2023-11-07,2023-11-07 00:10:00,10,C,F,SKU81965,36,5.91,Failed,3,0,0000,95.49,0.323,Morning,4608077
14286402,1259912,3192757,Pick,2023-06-11,2023-06-11 00:10:00,10,A,C,SKU73469,27,3.84,Completed,4,0,0000,97.93,5.709,Afternoon,4895944
15522968,1143705,3741976,Place,2024-07-30,2024-07-30 00:52:00,52,C,C,SKU17847,29,16.44,Completed,4,0,0000,98.87,2.904,Morning,4448173
15235680,1330216,3048632,Inspection,2023-06-02,2023-06-02 00:46:00,46,Staging,A,SKU15437,70,10.48,Completed,4,0,0000,95.67,0.022,Afternoon,4160693
18404455,1245149,3949408,Transport,2024-08-07,2024-08-07 00:01:00,1,F,D,SKU16533,47,0.5,Completed,2,0,0000,97.69,3.343,Morning,4007667
16029634,1190336,3072700,Place,2025-01-08,2025-01-08 00:37:00,37,E,C,SKU24894,13,7.24,Failed,4,0,0000,98.33,0.24,Morning,4745929
17054293,1743764,3318111,Transport,2023-10-21,2023-10-21 00:13:00,13,E,A,SKU33846,41,5.37,Completed,3,0,0000,98.02,2.467,Morning,4240839
14010435,1112167,3423593,Place,2024-08-05,2024-08-05 01:10:00,70,E,C,SKU20184,36,9.17,Completed,3,0,0000,95.18,1.4,Morning,4437187
15484043,1054488,3200255,Place,2024-08-25,2024-08-25 00:23:00,23,E,C,SKU28606,35,7.13,Completed,3,0,0000,99.19,2.189,Morning,4783926
19086882,1123261,3108605,Charging,2024-09-02,2024-09-02 00:08:00,8,C,E,SKU36181,15,11.16,Completed,2,0,0000,97.46,3.241,Morning,4266276
14840170,1756150,3705129,Pick,2023-03-31,2023-03-31 00:16:00,16,F,A,SKU79902,91,19.11,Completed,4,0,0000,98.46,0.333,Night,4454816
15535469,1965140,3853539,Maintenance,2024-07-08,2024-07-08 00:32:00,32,E,C,SKU18542,16,54.99,Cancelled,3,0,0000,98.22,0.064,Afternoon,4512387
11500908,1119619,3644678,Pick,2023-11-13,2023-11-13 00:17:00,17,E,A,SKU16615,73,16.68,Completed,3,0,0000,95.43,4.51,Afternoon,4739387
18870948,1227132,3523989,Maintenance,2023-04-07,2023-04-07 00:11:00,11,F,D,SKU24921,35,49.54,Completed,4,0,0000,95.73,3.419,Afternoon,4726447
10485434,1501230,3667407,Pick,2025-03-22,2025-03-22 01:12:00,72,C,B,SKU79358,19,4.23,Cancelled,5,0,0000,96.67,0.784,Morning,4899786
19468304,1939283,3287641,Replenishment,2025-02-10,2025-02-10 00:54:00,54,F,C,SKU39223,42,6.29,Completed,3,0,0000,97.59,0.849,Morning,4569317
16259247,1551158,3992041,Replenishment,2024-09-28,2024-09-28 00:13:00,13,A,B,SKU93176,31,14.95,Partial,5,0,0000,98.53,1.513,Afternoon,4534336
17524410,1280416,3054411,Maintenance,2023-06-01,2023-06-01 00:08:00,8,F,C,SKU82918,61,28.55,Failed,3,0,0000,95.82,5.886,Morning,4506560
12251136,1766608,3558929,Place,2023-05-13,2023-05-13 00:02:00,2,A,C,SKU33527,104,8.39,Completed,5,0,0000,95.28,1.717,Morning,4140917
15146111,1970741,3683339,Pick,2024-05-31,2024-05-31 00:42:00,42,B,B,SKU82765,84,25.35,Completed,3,0,0000,96.8,2.657,Morning,4381486
13433638,1586828,3208022,Pick,2023-02-03,2023-02-03 00:04:00,4,A,C,SKU82531,99,0.5,Cancelled,2,0,0000,97.27,0.013,Afternoon,4722683
13971055,1366594,3541323,Place,2023-03-04,2023-03-04 00:06:00,6,C,C,SKU93374,65,33.08,Completed,3,0,0000,97.17,0.814,Night,4766107
18603867,1076918,3317706,Pick,2023-01-25,2023-01-25 00:37:00,37,F,B,SKU28987,81,47.76,Completed,3,0,0000,95.95,1.098,Morning,4331949
13107603,1777901,3373903,Pick,2023-10-03,2023-10-03 00:25:00,25,A,E,SKU92404,10,7.48,Completed,3,0,0000,96.36,2.529,Afternoon,4121357
16108684,1332956,3101384,Replenishment,2024-08-22,2024-08-22 00:09:00,9,A,A,SKU83942,15,10.44,Cancelled,3,0,0000,97.43,1.416,Morning,4459146
13732989,1165741,3094844,Transport,2024-03-25,2024-03-25 00:17:00,17,D,E,SKU73552,34,46.68,Failed,4,1,4607,87.95,1.597,Afternoon,4891792
15841902,1760229,3979493,Place,2023-01-18,2023-01-18 00:03:00,3,C,D,SKU10812,49,4.25,Partial,2,0,0000,98.93,0.244,Morning,4706893
13027050,1899356,3039346,Pick,2023-08-25,2023-08-25 00:01:00,1,B,E,SKU55797,40,0.5,Completed,4,0,0000,99.33,5.03,Morning,4928766
19313272,1180196,3574833,Pick,2023-12-13,2023-12-13 00:13:00,13,B,A,SKU88634,34,0.8,Cancelled,4,0,0000,96.48,0.205,Afternoon,4190706
19843784,1750757,3707567,Replenishment,2023-11-11,2023-11-11 00:07:00,7,C,A,SKU52227,61,18.21,Failed,1,1,9230,25.33,0.07,Night,4081164
11266107,1818050,3695398,Place,2023-11-03,2023-11-03 00:12:00,12,D,B,SKU59435,28,1.27,Completed,4,0,0000,99.65,1.914,Morning,4868172
18404070,1464513,3633395,Transport,2025-03-16,2025-03-16 00:16:00,16,C,E,SKU42805,21,81.49,Completed,3,0,0000,96.8,2.269,Morning,4903278
16379766,1792253,3818414,Transport,2024-09-03,2024-09-03 00:11:00,11,A,D,SKU68331,125,24.58,Cancelled,3,0,0000,97.69,0.547,Afternoon,4306824
11715396,1166604,3803189,Place,2023-01-08,2023-01-08 00:02:00,2,B,B,SKU71669,59,27.44,Completed,4,1,8301,29.71,0.184,Morning,4846790
18475730,1103839,3324175,Place,2024-11-19,2024-11-19 00:06:00,6,B,E,SKU61610,50,7.66,Partial,4,0,0000,99.45,0.742,Morning,4007257
17232062,1594053,3558440,Place,2023-04-28,2023-04-28 00:05:00,5,B,F,SKU17166,59,7.79,Completed,2,1,2555,64.11,3.839,Night,4658824
17460909,1803239,3093000,Replenishment,2024-12-11,2024-12-11 00:21:00,21,B,A,SKU41972,41,138.28,Completed,3,0,0000,96.92,3.478,Night,4368943
18934161,1141708,3423839,Transport,2023-07-19,2023-07-19 00:06:00,6,A,Shipping,SKU84054,57,23.05,Partial,5,0,0000,97.68,2.704,Afternoon,4130425
16758514,1428378,3236176,Transport,2023-12-25,2023-12-25 00:33:00,33,A,F,SKU31316,115,7.11,Completed,3,0,0000,96.62,0.245,Night,4909993
12191475,1404788,3399465,Pick,2023-07-24,2023-07-24 00:02:00,2,D,D,SKU95409,63,6.81,Cancelled,4,1,8958,56.59,0.483,Afternoon,4680379
15034982,1434563,3653268,Place,2024-07-08,2024-07-08 00:04:00,4,C,B,SKU60301,68,5.63,Failed,3,0,0000,95.75,2.259,Afternoon,4510495
17192751,1729597,3124266,Place,2025-02-10,2025-02-10 00:37:00,37,C,C,SKU10980,16,1.2,Partial,3,0,0000,98.67,2.402,Afternoon,4823047
10384022,1937385,3038942,Transport,2025-02-08,2025-02-08 00:02:00,2,F,D,SKU90296,118,5.5,Completed,3,0,0000,95.88,0.403,Night,4688720
16860390,1340741,3620037,Place,2024-10-22,2024-10-22 00:33:00,33,A,F,SKU30819,91,5.22,Cancelled,4,0,0000,99.18,1.475,Night,4084442
12969829,1778957,3314304,Place,2024-12-24,2024-12-24 00:15:00,15,B,A,SKU16290,36,4.98,Completed,3,0,0000,98.62,2.663,Afternoon,4615227
17087933,1153668,3437057,Pick,2025-01-23,2025-01-23 00:11:00,11,C,B,SKU82814,68,6.15,Completed,4,1,1850,37.67,1.798,Afternoon,4281035
10350588,1262340,3021331,Place,2023-07-30,2023-07-30 00:18:00,18,B,C,SKU10494,137,0.9,Completed,4,0,0000,97.88,1.442,Morning,4989891
10942216,1484978,3324085,Place,2024-02-17,2024-02-17 00:36:00,36,A,A,SKU45238,45,2.77,Cancelled,4,0,0000,95.12,3.969,Morning,4914690
12967599,1533225,3770045,Transport,2024-06-01,2024-06-01 00:19:00,19,E,E,SKU10500,35,5.93,Partial,3,0,0000,96.04,1.297,Night,4336714
12491884,1983417,3266990,Charging,2024-08-13,2024-08-13 00:33:00,33,C,A,SKU13618,41,36.45,Completed,3,0,0000,99.79,0.369,Afternoon,4602752
19079640,1851268,3562847,Pick,2023-05-17,2023-05-17 00:40:00,40,D,F,SKU56004,117,2.07,Completed,5,0,0000,99.63,1.043,Afternoon,4984077
15817564,1379550,3018660,Charging,2025-04-16,2025-04-16 00:09:00,9,E,B,SKU15745,25,17.51,Cancelled,5,0,0000,98.44,0.883,Afternoon,4730459
14962841,1971659,3972335,Place,2024-05-15,2024-05-15 00:03:00,3,B,A,SKU79084,126,168.65,Completed,5,0,0000,99.51,1.916,Morning,4656305
13561222,1261142,3831640,Inspection,2023-10-22,2023-10-22 00:06:00,6,B,A,SKU31415,24,34.22,Completed,4,0,0000,99.37,1.164,Night,4659699
19122473,1742461,3096856,Transport,2023-06-29,2023-06-29 00:22:00,22,F,F,SKU83720,103,11.95,Completed,4,0,0000,97.92,0.935,Afternoon,4078148
18537326,1420798,3274151,Place,2024-07-22,2024-07-22 01:55:00,115,A,F,SKU45372,85,29.82,Completed,4,0,0000,95.93,1.353,Afternoon,4059808
13483359,1830121,3753543,Place,2025-03-13,2025-03-13 00:10:00,10,A,D,SKU42574,82,15.19,In-Progress,5,0,0000,96.05,0.91,Night,4511498
16005725,1965602,3937257,Pick,2024-12-23,2024-12-23 00:10:00,10,B,A,SKU93223,27,19.36,Completed,2,0,0000,95.97,0.3,Afternoon,4767775
16774218,1765763,3305949,Pick,2023-12-24,2023-12-24 00:13:00,13,A,B,SKU58998,192,1.2,Completed,4,1,8833,10.8,0.491,Afternoon,4350404
19073380,1429733,3873345,Place,2024-09-18,2024-09-18 00:04:00,4,B,B,SKU58062,18,15.72,Completed,1,0,0000,97.71,1.904,Morning,4982596
10321405,1598134,3374339,Pick,2024-08-07,2024-08-07 00:17:00,17,A,B,SKU58603,102,3.84,Completed,4,0,0000,96.36,0.537,Morning,4007921
12534283,1763677,3084260,Pick,2025-04-06,2025-04-06 00:55:00,55,A,C,SKU76273,86,8.58,Completed,4,1,6403,81.94,0.12,Morning,4614165
18762723,1681070,3642641,Transport,2025-03-18,2025-03-18 00:40:00,40,D,C,SKU13362,37,26.49,In-Progress,3,0,0000,97.0,0.334,Morning,4226674
13134956,1087104,3284752,Replenishment,2023-12-13,2023-12-13 01:11:00,71,A,B,SKU87068,30,13.29,Partial,4,0,0000,96.35,3.565,Morning,4805694
11411080,1580302,7075804,Transport,2024-11-19,2024-11-19 00:01:00,1,B,E,SKU23371,34,33.95,Completed,4,0,0000,95.71,1.386,Morning,4553101
17315264,1488708,3333206,Pick,2025-04-21,2025-04-21 00:39:00,39,E,A,SKU54700,9,16.63,Completed,4,0,0000,97.73,0.01,Afternoon,4538556
19151620,1641021,3191803,Transport,2023-11-16,2023-11-16 00:23:00,23,E,C,SKU31261,83,20.39,Completed,5,0,0000,95.23,0.647,Afternoon,4750848
18291541,1755529,3789376,Transport,2025-01-22,2025-01-22 00:15:00,15,E,B,SKU95249,131,56.02,Completed,4,1,6271,84.35,0.191,Afternoon,4078773
10702059,1096037,3595326,Pick,2024-10-11,2024-10-11 00:25:00,25,C,A,SKU12942,20,10.55,Partial,5,0,0000,97.71,0.578,Night,4249314
17248068,1697020,3201513,Inspection,2023-07-09,2023-07-09 00:04:00,4,E,A,SKU73462,30,33.7,Failed,2,0,0000,98.92,0.629,Morning,4167654
13783047,1797896,3106481,Transport,2024-08-20,2024-08-20 00:02:00,2,E,D,SKU64116,139,6.9,Completed,1,0,0000,98.18,0.882,Morning,4078991
16579926,1304001,3662880,Place,2023-08-13,2023-08-13 00:12:00,12,B,E,SKU59953,77,30.28,Completed,3,0,0000,97.51,3.426,Afternoon,4815610
13541893,1706102,3433591,Charging,2024-06-25,2024-06-25 00:29:00,29,C,A,SKU10554,19,3.04,Partial,4,1,8450,44.54,1.388,Morning,4415181
10462712,1231025,3313106,Replenishment,2024-09-03,2024-09-03 00:58:00,58,C,B,SKU89697,77,3.0,Completed,4,0,0000,98.86,0.125,Morning,4332983
17086409,1616264,3307378,Pick,2023-02-02,2023-02-02 00:45:00,45,C,F,SKU96054,53,7.08,Partial,4,0,0000,98.86,0.049,Morning,4869273
10267086,1553914,3935890,Place,2025-04-24,2025-04-24 01:10:00,70,C,B,SKU97114,21,40.05,Completed,2,0,0000,95.52,4.601,Afternoon,4487638
17039614,1863107,3522889,Pick,2024-06-30,2024-06-30 00:01:00,1,A,E,SKU69769,103,2.6,Completed,4,0,0000,97.58,2.406,Morning,4194035
12836779,1460525,3848773,Replenishment,2025-03-22,2025-03-22 00:26:00,26,F,C,SKU16527,107,0.53,Completed,4,0,0000,97.61,1.281,Afternoon,4866026
18789890,1996934,3951408,Pick,2023-05-09,2023-05-09 00:09:00,9,C,C,SKU56596,46,10.2,Partial,2,0,0000,97.98,3.148,Afternoon,4086114
13336478,1994688,3734632,Place,2025-03-12,2025-03-12 00:33:00,33,B,A,SKU69447,63,2.19,Completed,1,1,4340,1.87,0.361,Night,4587593
17205306,1485558,3403257,Replenishment,2024-11-21,2024-11-21 00:02:00,2,B,B,SKU45298,106,21.18,Failed,4,0,0000,99.87,2.304,Night,4923729
16770527,1680356,3941198,Replenishment,2023-07-04,2023-07-04 00:45:00,45,D,B,SKU43010,125,19.65,Partial,1,0,0000,97.35,0.118,Afternoon,4869349
10052804,1863119,3830721,Place,2024-05-16,2024-05-16 00:14:00,14,B,B,SKU19606,86,10.2,Completed,3,0,0000,95.74,0.061,Night,4575151
14051277,1221967,3498405,Place,2023-04-19,2023-04-19 00:10:00,10,C,D,SKU75688,27,3.47,Cancelled,1,0,0000,98.6,0.62,Night,4619422
13729268,1214217,3693644,Replenishment,2024-07-05,2024-07-05 00:05:00,5,B,B,SKU47597,20,10.38,Completed,5,0,0000,96.01,0.779,Afternoon,4845542
