shipment_id,route_id,order_id,shipment_date,scheduled_delivery_date,actual_delivery_date,product_id,quantity_units,weight_kg,volume_m3,temperature_min_c,temperature_max_c,tracking_number,customs_cleared,customs_clearance_date,total_cost_usd,insurance_value_usd,delivery_status,delay_reason,customer_satisfaction_score
47300567,7152431,2263321,2024-08-12,2024-08-16,2024-08-16,1780835,125,54.48,0.835,18,25,802883002993,1,2025-03-09,42.9,398.15,Delivered,Traffic,3.1
40893733,7040426,2880683,2024-11-25,2024-11-27,2024-11-27,1833967,575,626.87,1.83,2,30,498686416796,1,2024-10-29,554.11,201.66,Delivered,None,3.0
47386661,7399547,2360956,2024-05-07,2024-05-17,2024-05-17,1873915,261,64.3,2.131,10,30,267913830839,1,2023-03-26,169.26,1412.66,Delivered,None,4.4
41941817,7895434,2650801,2025-02-23,2025-03-02,2025-03-02,1539936,211,242.82,1.426,18,20,261023881332,0,,1831.89,3640.38,Delivered,Weather,3.2
40038522,7387999,2532544,2023-03-06,2023-03-07,2023-03-09,1336101,307,986.82,4.947,10,25,550199442926,0,,421.19,1741.27,Delivered,None,4.4
42457412,7452649,2379852,2022-09-18,2022-09-28,2022-09-29,1257043,119,243.16,5.71,2,30,623713833720,1,2025-04-16,425.77,2820.52,Delivered,None,3.1
49911515,7592426,2334436,2024-02-27,2024-03-03,2024-03-07,1510397,270,467.77,0.477,15,20,807309303306,1,2023-02-05,127.35,265.4,Delivered,None,3.6
42872087,7603870,2136631,2023-09-18,2023-09-24,2023-10-03,1451065,364,847.69,0.732,15,20,394673407442,0,,336.54,1785.88,Delivered,None,3.0
42663685,7868713,2341310,2023-04-19,2023-04-25,2023-04-27,1157101,160,798.33,0.161,10,20,514972636406,0,,274.57,541.16,Delivered,None,2.7
45552506,7838954,2011499,2024-08-09,2024-08-19,2024-08-21,1917642,268,46.87,0.231,18,25,842929386657,0,,815.3,402.4,Delivered,Customs,2.7
45546296,7181734,2762565,2023-06-05,2023-06-10,2023-06-10,1002926,253,136.62,2.643,10,30,705788821331,0,,179.17,1067.0,Delivered,None,3.6
43028843,7279190,2939621,2022-09-02,2022-09-07,2022-09-08,1033423,353,127.71,0.05,10,25,709860092221,0,,1575.03,70.45,Returned,None,4.4
48863009,7389912,2751013,2024-03-07,2024-03-11,2024-03-11,1102285,167,60.31,1.242,15,8,741232165242,0,,313.99,1689.34,Delivered,None,
49224603,7425728,2345264,2023-07-02,2023-07-12,2023-07-17,1457472,170,226.03,4.147,2,25,903968352703,0,,516.85,395.1,In-Transit,None,3.1
46394157,7593560,2332996,2023-03-09,2023-03-11,2023-03-13,1028629,323,230.97,1.409,10,8,200085454706,0,,381.87,3367.85,Delivered,None,4.3
43156804,7998454,2479892,2024-07-21,2024-07-22,2024-07-24,1393757,159,65.57,0.253,2,8,579078138101,1,2023-10-28,442.14,2057.09,Delivered,None,3.9
44431239,7512148,2585430,2025-01-03,2025-01-08,2025-01-09,1800494,245,663.73,0.645,18,30,655323054316,0,,180.01,213.69,Delivered,None,4.5
47006950,7010960,2771935,2024-01-13,2024-01-21,2024-01-21,1064753,406,151.47,0.712,2,25,795339221430,0,,252.22,5349.15,Failed,None,
47800541,7339786,2576582,2023-05-09,2023-05-20,2023-05-21,1128286,77,12.33,0.18,10,20,300565765039,0,,86.33,738.76,Delivered,None,4.2
45043110,7404451,2660974,2024-01-30,2024-02-11,2024-02-20,1335733,562,134.31,1.865,18,20,894568034607,1,2023-09-04,888.83,600.45,Delivered,Traffic,3.8
46520498,7343036,2620684,2023-01-21,2023-02-03,2023-02-04,1261020,107,597.55,3.196,15,8,253613077642,0,,883.54,790.79,Delivered,None,3.5
40515146,7891658,2652932,2023-10-24,2023-10-29,2023-10-30,1521068,480,78.65,0.05,15,8,874646996718,0,,946.46,1533.86,Delivered,None,4.3
40022004,7962354,2618802,2022-06-09,2022-06-17,2022-06-17,1351088,225,99.72,0.564,2,8,419232396894,1,2025-03-18,316.93,2972.76,Delivered,None,3.9
47691635,7983661,2319470,2024-07-01,2024-07-09,2024-07-11,1466512,164,64.38,0.47,2,8,773102828670,0,,319.21,3022.55,Delivered,None,2.4
46907856,7601984,2003774,2023-05-31,2023-06-01,2023-06-09,1941093,110,287.36,0.467,18,20,294681215349,0,,428.42,3936.65,Delivered,Traffic,4.0
42017238,7721543,2217994,2023-09-26,2023-10-04,2023-10-04,1537059,61,382.43,0.964,2,30,239875312473,0,,254.19,161.53,Delivered,None,
47657237,7308480,2043280,2024-09-10,2024-09-17,2024-09-17,1843041,236,18.27,1.677,18,25,371593444944,0,,784.17,1993.82,Delivered,None,4.4
42104906,7456890,2860083,2024-10-24,2024-11-05,2024-11-06,1389137,327,9.31,0.05,2,30,881273722760,0,,445.15,5102.89,Failed,Customs,4.5
49177341,7727449,2623545,2024-10-11,2024-10-14,2024-10-14,1361900,288,208.75,1.183,2,25,631000075792,0,,106.34,448.98,In-Transit,Traffic,2.2
49075745,7356313,2178990,2022-11-29,2022-12-02,2022-12-03,1453617,296,8.97,2.149,15,8,373931554671,0,,538.7,2901.76,Delivered,Weather,4.7
44364509,7046857,2926355,2023-02-13,2023-02-25,2023-02-28,1068622,532,145.92,0.852,10,8,718782584936,0,,106.16,4800.49,Delivered,Weather,
43748085,7141339,2794282,2022-08-03,2022-08-05,2022-08-08,1028822,167,448.47,1.037,18,20,287112892051,0,,106.86,3611.96,Delivered,Weather,
40853219,7481708,2970116,2024-11-10,2024-11-20,2024-11-21,1620485,213,679.31,0.323,10,25,775615231661,0,,265.15,185.03,Delivered,None,2.2
48737458,7212335,2999635,2022-12-22,2023-01-03,2023-01-04,1367302,216,505.51,1.81,15,20,477145749438,0,,368.51,543.51,Delivered,None,4.1
43786516,7017222,2432899,2025-03-08,2025-03-14,2025-03-15,1592625,465,190.2,1.031,15,20,693772192814,0,,234.71,1812.23,Delayed,Customs,4.3
49251247,7404451,2377068,2023-06-08,2023-06-10,2023-06-11,1037479,139,84.54,0.848,2,30,271933993765,0,,83.71,1143.05,In-Transit,None,3.3
45367292,7438272,2532836,2025-04-06,2025-04-19,2025-04-19,1085452,324,94.34,1.237,2,20,468362729177,0,,361.46,1990.07,Delivered,Capacity,4.3
41672906,7527599,2126268,2022-10-06,2022-10-13,2022-10-13,1522208,111,1151.15,2.588,15,20,254448998030,0,,442.32,1698.46,Delivered,None,4.6
40254619,7377449,2813991,2023-06-05,2023-06-07,2023-06-07,1741485,486,243.31,0.991,15,20,659702003725,1,2023-08-13,662.63,7154.73,Delivered,None,4.9
49468839,7224946,2538533,2024-10-21,2024-10-28,2024-10-28,1602035,197,252.02,0.643,18,25,933773218175,0,,84.7,907.07,Delivered,Weather,
45088787,7210855,2609088,2022-09-16,2022-09-29,2022-10-01,1315863,224,280.69,3.053,10,8,758613473273,0,,488.08,1274.89,Returned,Traffic,
43831811,7940469,2809614,2022-09-28,2022-10-10,2022-10-11,1851959,396,166.26,0.23,15,20,240954807474,0,,221.1,3127.31,In-Transit,Weather,2.1
40017799,7641904,2006650,2025-04-06,2025-04-11,2025-04-11,1447456,109,296.74,1.924,2,30,314324084277,0,,207.01,1211.05,Delivered,None,4.1
44986215,7502552,2578505,2023-07-12,2023-07-25,2023-07-26,1840604,207,400.93,4.443,2,25,699869605169,0,,1154.95,1283.74,Delivered,Customs,4.2
44305264,7485019,2287163,2024-09-18,2024-09-19,2024-09-23,1447191,240,39.31,1.299,2,8,262508076082,0,,381.63,5060.32,Delayed,Address Error,4.4
47846838,7864321,2240954,2024-09-18,2024-09-29,2024-09-29,1882060,190,93.83,4.549,10,20,837536104919,0,,1432.44,8061.21,Returned,None,2.8
40475703,7334911,2234621,2024-08-24,2024-08-25,2024-08-26,1576880,128,228.17,0.07,15,8,550412941820,0,,95.93,7210.23,Delivered,None,
47492473,7544170,2429580,2022-09-06,2022-09-18,2022-09-20,1957686,273,169.19,0.351,2,30,370753693298,0,,52.34,651.41,Delivered,None,4.6
47213678,7278260,2296179,2023-06-01,2023-06-07,2023-06-07,1074650,220,257.94,3.848,10,20,168063590309,0,,28.4,318.44,Delivered,Customs,3.6
43739851,7133031,2755475,2022-09-02,2022-09-15,2022-09-15,1333022,258,142.02,0.55,18,20,396785248985,0,,1961.43,705.47,In-Transit,None,
45718929,7760278,2904705,2022-12-26,2022-12-28,2022-12-28,1736347,117,109.94,0.234,18,30,413678673701,1,2024-09-29,826.98,3058.02,In-Transit,None,1.9
47631473,7211110,2388948,2025-03-29,2025-04-05,2025-04-05,1533220,142,885.77,0.242,2,30,798148001545,0,,422.71,192.12,Delivered,None,3.9
47180712,7181099,2003686,2023-09-26,2023-10-08,2023-10-09,1792395,256,176.05,1.882,10,8,646321693384,0,,1914.21,2508.02,Delivered,Weather,4.1
46787977,7041595,2208739,2025-02-20,2025-03-02,2025-03-03,1964704,351,866.45,0.334,2,30,263231187215,0,,1445.96,649.08,Delivered,Traffic,
43337455,7500952,2569141,2023-05-15,2023-05-28,2023-05-29,1607531,165,190.1,4.677,18,8,699694964752,0,,547.15,1686.74,Delayed,None,3.6
48830409,7457005,2890453,2023-05-28,2023-06-01,2023-06-02,1983326,320,144.74,1.231,15,30,712795971096,0,,225.79,1338.21,Delivered,None,
44777714,7541495,2953062,2023-05-12,2023-05-18,2023-05-18,1333500,243,232.42,5.498,10,30,293527968601,0,,86.92,3343.24,In-Transit,Traffic,
40016154,7770777,2608947,2023-12-04,2023-12-14,2023-12-18,1026997,293,503.0,0.474,18,20,814246087757,0,,45.33,1286.54,Delayed,None,4.2
49625888,7741916,2178501,2025-02-26,2025-02-27,2025-03-03,1323712,157,5.48,3.382,2,20,468058499796,1,2024-12-17,269.68,8750.01,Failed,None,3.6
49030051,7756134,2100050,2023-01-23,2023-01-29,2023-02-05,1843005,114,26.28,0.372,18,8,321366051119,0,,28.18,2221.81,Delayed,None,4.2
47428851,7160263,2127062,2023-01-05,2023-01-17,2023-01-22,1057029,119,203.83,1.479,15,20,204336720624,1,2023-05-09,549.91,2566.23,Failed,None,
45945204,7060892,2620571,2022-07-20,2022-08-01,2022-08-04,1778150,131,20.3,0.4,2,25,213938095253,0,,20.0,1257.85,Delivered,None,4.1
40484818,7558738,2576509,2024-09-24,2024-10-01,2024-10-04,1602938,488,460.78,0.06,10,25,342314934885,1,2024-03-17,111.2,910.2,Delivered,None,2.6
44213105,7549077,2345410,2024-06-11,2024-06-18,2024-06-19,1130738,142,16.87,2.142,2,25,145830897211,0,,20.0,150.58,Delivered,Customs,3.7
45858302,7730768,2580068,2023-11-26,2023-12-05,2023-12-06,1460385,451,607.03,1.894,15,25,233179492542,0,,1102.83,3135.68,Delivered,Capacity,4.3
43086442,7025522,2664618,2024-04-05,2024-04-18,2024-04-18,1640862,161,90.46,0.558,18,20,599413397775,0,,710.28,374.77,Failed,None,3.8
49586181,7630897,2043840,2025-03-19,2025-03-28,2025-03-29,1859674,385,96.25,0.201,10,8,231781101349,0,,642.74,983.45,Delivered,None,5.0
48145032,7924654,2361537,2024-06-30,2024-07-04,2024-07-06,1017669,315,83.07,1.001,15,20,873511049815,0,,725.21,4146.58,Delivered,Weather,4.2
43745955,7505458,2432946,2025-03-04,2025-03-17,2025-03-18,1415275,100,609.25,4.024,15,20,532041618718,0,,283.72,2275.75,Delivered,None,
44875290,7842917,2652545,2024-06-07,2024-06-13,2024-06-13,1769197,408,615.64,0.175,15,25,624384479530,1,2023-11-12,1695.6,1233.37,Delivered,Weather,4.1
43719521,7099915,2565906,2024-07-24,2024-08-03,2024-08-03,1684724,89,15.47,0.21,18,8,521094526790,0,,53.36,1485.05,Delivered,None,3.9
46992852,7906502,2078044,2023-12-09,2023-12-11,2023-12-12,1929268,179,627.31,0.168,2,25,295553292436,0,,20.0,2340.15,Delivered,Weather,3.2
42347541,7220191,2423173,2023-11-26,2023-12-07,2023-12-08,1342516,37,479.66,2.274,10,25,683143385628,1,2024-08-16,443.82,696.24,Delivered,None,3.3
48798220,7173798,2160306,2024-11-30,2024-12-02,2024-12-04,1539613,203,7.78,0.192,18,30,684887759528,0,,678.01,1514.9,Delivered,Address Error,4.5
43197774,7522732,2810553,2022-09-07,2022-09-15,2022-09-15,1693096,84,372.78,0.05,10,30,727334241658,0,,339.75,2105.77,Delivered,Weather,4.8
46601673,7469460,2885900,2023-01-15,2023-01-18,2023-01-20,1956650,92,533.48,1.575,15,25,811176452548,0,,1076.81,531.67,Delivered,Weather,
49158770,7542019,2365509,2024-12-21,2024-12-30,2025-01-02,1540087,321,50.93,0.34,10,25,453123140192,0,,68.55,1077.79,Delivered,None,2.8
40413893,7105130,2524777,2023-08-11,2023-08-20,2023-08-23,1264822,198,215.14,0.286,15,30,481670013637,0,,825.03,940.25,Delivered,Address Error,
40804501,7926936,2311337,2024-07-29,2024-07-30,2024-08-01,1012286,182,106.56,0.142,18,8,911431487638,0,,47.27,5707.78,Delivered,None,4.6
46100400,7165016,2787685,2023-11-26,2023-11-30,2023-12-02,1665570,121,42.45,2.75,15,25,464090445774,0,,1629.53,1242.63,Delayed,None,
48226040,7393840,2938877,2024-03-06,2024-03-09,2024-03-11,1710608,384,250.3,0.195,10,8,629174001405,0,,106.13,1765.69,Delivered,Traffic,4.3
42332479,7626621,2167652,2022-08-27,2022-08-28,2022-08-31,1476276,273,338.51,3.344,15,30,565152013204,0,,2020.26,1716.81,Delivered,None,2.6
43424140,7104330,2939685,2024-01-14,2024-01-24,2024-01-24,1020161,209,1093.44,1.1,2,8,839811653154,0,,482.52,2324.6,Delivered,None,
44874354,7448664,2690864,2023-12-13,2023-12-23,2023-12-24,1737552,149,153.07,0.2,18,20,802010338957,1,2024-05-12,503.92,1112.18,Delivered,None,2.3
48020357,7703771,2571393,2023-09-08,2023-09-13,2023-09-15,1220903,123,407.11,1.017,15,8,906598112408,0,,298.65,2820.99,Delivered,None,4.4
44447952,7388534,2762772,2022-10-14,2022-10-17,2022-10-19,1996182,453,405.59,0.724,10,30,749948782132,0,,418.88,2666.38,Delivered,None,4.0
47469617,7723102,2749783,2025-03-21,2025-03-28,2025-03-28,1631254,577,221.61,3.095,18,20,160658855686,1,2024-12-10,100.53,1213.35,In-Transit,None,4.6
49611126,7656023,2124774,2022-08-15,2022-08-25,2022-08-27,1072897,354,3.01,1.055,10,30,836710171000,0,,1378.33,1414.1,Delivered,None,4.4
49446322,7425728,2407573,2023-10-01,2023-10-07,2023-10-08,1364540,339,227.77,0.115,2,25,358055188495,0,,59.69,532.38,Delivered,None,4.1
42007370,7436765,2153222,2024-05-23,2024-06-05,2024-06-06,1894177,219,159.77,0.597,18,8,235436648569,0,,1319.24,289.98,Delivered,Weather,
43462953,7081970,2027231,2023-06-09,2023-06-11,2023-06-15,1528128,218,279.75,3.18,2,20,357012814627,0,,171.59,201.71,Delivered,None,
45247407,7611902,2087754,2023-11-12,2023-11-16,2023-11-19,1664341,604,653.05,0.812,15,8,533007391558,0,,834.71,2437.38,Delivered,None,
47405503,7592912,2272604,2022-12-09,2022-12-14,2022-12-18,1106970,131,146.08,3.027,15,8,275892467151,0,,1066.58,7473.65,Delivered,Weather,
45775404,7062378,2348173,2023-12-13,2023-12-14,2023-12-18,1112267,328,303.41,0.275,15,25,927153776908,1,2022-08-27,554.88,295.48,Delivered,Customs,4.4
45941683,7039267,2576832,2024-03-18,2024-03-19,2024-03-19,1728457,127,95.9,0.524,18,30,632326193792,0,,639.45,3998.06,Failed,Customs,3.5
41027519,7434754,2682493,2023-12-21,2023-12-31,2023-12-31,1494570,390,110.67,1.334,10,20,893555437700,1,2022-12-03,429.96,7810.84,Delivered,Customs,
48321822,7365649,2217946,2022-06-29,2022-07-01,2022-07-02,1479009,252,157.68,0.323,15,20,357690045208,0,,611.23,542.86,Returned,None,4.0
43264928,7064968,2999085,2022-12-15,2022-12-28,2022-12-29,1219488,190,622.09,0.647,15,25,131241943228,0,,2261.0,2865.97,In-Transit,None,4.4
48768054,7839467,2463428,2023-01-26,2023-01-29,2023-01-31,1174790,238,249.01,0.885,15,8,554224944738,0,,66.29,1375.89,Delivered,None,
48499119,7276980,2491687,2024-09-06,2024-09-11,2024-09-12,1075179,431,21.4,0.155,10,8,979546554104,1,2023-01-12,816.52,1089.95,Delivered,Traffic,3.6
40663125,7151900,9940239,2023-11-22,2023-11-29,2023-11-30,1959018,250,276.58,1.184,15,8,666858292178,0,,393.43,1933.54,Delivered,Weather,4.7
45236098,7420432,2638878,2023-02-10,2023-02-23,2023-03-01,1664576,296,252.71,1.544,15,25,843152741253,1,2023-02-06,236.55,1125.07,Delivered,None,4.2
47628294,7332727,2155131,2024-07-14,2024-07-22,2024-07-23,1770889,209,662.86,0.547,15,20,791640991797,1,2023-02-19,1089.09,716.87,Delivered,Customs,
48082878,7654125,2664722,2022-12-06,2022-12-18,2022-12-18,1183300,198,656.49,0.503,10,30,119064158273,1,2023-03-15,243.76,1326.26,Delivered,None,3.8
47702369,7562034,2813510,2022-10-02,2022-10-15,2022-10-16,1381543,107,284.52,0.974,18,8,294710598126,0,,95.45,1862.69,Delivered,None,
41610524,7419781,2003843,2024-04-16,2024-04-20,2024-04-21,1809637,272,125.82,2.085,2,20,357006664758,1,2023-08-27,769.89,2632.35,Delayed,None,2.7
46771289,7901897,2727550,2024-04-11,2024-04-12,2024-04-13,1131343,138,211.29,1.078,2,25,225705160647,0,,447.71,4485.95,Delivered,Weather,4.1
49026583,7362158,2302088,2024-02-06,2024-02-14,2024-02-18,1048924,132,164.12,3.91,18,25,751596581346,0,,1341.1,511.57,Delivered,None,
41487640,7458409,2541656,2023-03-31,2023-04-10,2023-04-10,1540097,357,972.48,0.281,2,8,463236011754,0,,198.86,405.73,Delivered,None,3.7
47424999,7481798,2087441,2023-01-14,2023-01-26,2023-01-28,1893706,264,333.77,0.05,15,25,232045954740,0,,335.27,124.1,In-Transit,None,3.0
41857017,7414008,2792682,2022-12-14,2022-12-21,2022-12-22,1042892,440,959.45,0.05,10,20,752662591031,0,,1032.3,2215.54,Delayed,None,4.4
44449153,7949130,2573941,2025-01-31,2025-02-06,2025-02-08,1233050,109,93.93,1.683,18,8,347149257435,0,,467.09,132.46,Delivered,Weather,
48788866,7873276,2821747,2022-09-13,2022-09-22,2022-09-23,1651373,200,340.66,5.51,2,8,728106908869,0,,871.97,1106.84,Delivered,None,4.1
47001880,7597957,2489250,2024-11-13,2024-11-20,2024-11-20,1790044,271,352.8,0.867,10,8,543890481178,1,2025-04-20,79.77,523.01,Delivered,None,3.7
47518764,7048576,2647634,2024-03-18,2024-03-24,2024-03-27,1039342,185,763.79,3.972,2,20,837077348680,0,,220.98,683.96,Delivered,None,
47946931,7017524,2174451,2023-08-30,2023-09-12,2023-09-15,1190892,357,6.87,4.904,15,25,677953401210,1,2025-03-25,512.78,506.64,Delivered,None,
41500415,7031206,2807065,2022-12-24,2023-01-04,2023-01-06,1283086,268,374.76,0.05,18,20,499480759851,0,,856.4,3444.46,In-Transit,None,
49254900,7748287,2435782,2023-12-16,2023-12-28,2023-12-30,1679084,345,702.31,0.204,15,8,288621361261,0,,1228.73,79.56,Returned,None,
49447542,7077428,2031008,2024-04-26,2024-04-28,2024-05-01,1960036,128,268.12,1.525,18,30,530829482283,0,,941.54,1498.47,Delivered,None,4.3
42396689,7881021,2377385,2022-11-01,2022-11-14,2022-11-16,1619198,161,198.11,5.479,15,20,901865085992,0,,239.94,83.61,Delivered,None,2.3
42793985,7580364,2038190,2022-12-26,2023-01-06,2023-01-06,1239175,135,1476.34,6.045,10,20,434417958275,0,,34.88,364.48,Delivered,Capacity,4.3
48539489,7166860,2947035,2024-04-24,2024-05-06,2024-05-06,1108340,201,232.68,0.457,10,30,674030604077,0,,39.31,1353.8,In-Transit,None,
45016478,7611549,2011086,2022-10-17,2022-10-21,2022-10-21,1178523,160,51.77,0.495,10,25,145116196209,0,,205.03,50.0,Delivered,None,2.9
42322396,7008166,2901779,2024-01-21,2024-01-30,2024-01-31,1491157,372,7.21,0.05,2,25,896083538240,0,,1393.1,3108.2,In-Transit,None,
43590853,7760287,2076436,2024-11-25,2024-11-28,2024-11-28,1740508,205,269.69,0.232,2,20,993487812856,1,2025-01-10,103.85,1767.7,In-Transit,None,4.7
47363334,7504285,2817030,2023-02-20,2023-02-27,2023-02-27,1736888,198,1105.32,0.425,10,25,476672035285,1,2023-06-13,455.61,824.74,Delivered,None,3.8
42472782,7193258,2862465,2023-02-10,2023-02-15,2023-02-16,1644798,276,556.67,0.097,2,8,362274346852,1,2024-04-21,33.63,368.33,In-Transit,None,3.4
45952947,7568102,2499357,2025-01-22,2025-01-30,2025-01-30,1098720,183,275.51,1.097,18,25,899204917878,0,,552.0,1912.0,Delivered,None,3.9
48334948,7792009,2121478,2023-03-20,2023-03-29,2023-03-30,1521387,212,41.1,6.693,18,20,914705741336,1,2023-06-30,467.87,3380.97,Delivered,None,
41083223,7817944,2467204,2024-02-15,2024-02-16,2024-02-17,1882841,287,397.64,0.879,2,30,160385734096,0,,397.33,66.55,Delivered,None,4.1
41925046,7900576,9839367,2025-04-09,2025-04-16,2025-04-18,1976869,88,116.24,2.267,18,8,151718069871,1,2025-04-19,300.98,1771.99,Returned,None,3.7
44754393,7353259,2309959,2022-12-09,2022-12-22,2022-12-24,1807854,235,83.52,0.534,10,30,765782749699,0,,294.33,3591.97,Delivered,Traffic,4.5
40004913,7234855,2689568,2022-10-19,2022-10-20,2022-10-21,1836877,203,376.31,0.412,18,8,460441501885,1,2024-12-07,474.89,162.89,In-Transit,None,
44836690,7127849,2772165,2022-08-22,2022-08-25,2022-08-28,1980294,256,442.16,0.071,15,25,308927269481,0,,416.03,1630.11,In-Transit,None,
47972226,7724243,2231130,2024-12-26,2025-01-03,2025-01-03,1865593,352,332.96,0.926,18,25,511571676051,0,,823.66,1415.05,Delivered,None,4.2
43230634,7850088,2225714,2022-11-23,2022-11-26,2022-11-26,1761515,280,318.84,2.682,10,8,600704544077,0,,483.31,1991.97,Returned,None,4.2
43197858,7375783,2373325,2023-04-03,2023-04-04,2023-04-04,1214264,79,97.42,3.118,18,30,485574871943,1,2025-03-03,100.51,1068.22,In-Transit,None,4.5
44905543,7471620,2392150,2024-06-10,2024-06-16,2024-06-20,1111582,595,11.9,1.238,18,20,898556661619,1,2024-07-31,312.39,3722.57,Failed,None,4.7
45941187,7774826,2747256,2024-08-01,2024-08-09,2024-08-10,1564352,204,61.64,1.138,15,8,395922112722,1,2022-10-22,758.77,916.23,Delivered,None,2.8
41525868,7018729,2111541,2022-07-01,2022-07-02,2022-07-03,1962369,188,501.4,0.719,2,20,328706589012,1,2022-06-17,108.22,1701.68,In-Transit,Traffic,4.1
49662930,7332727,2768544,2023-12-02,2023-12-03,2023-12-06,1253348,330,48.61,0.385,10,25,792824144332,0,,715.11,2382.06,Delivered,None,3.7
42877945,7833333,2571374,2024-09-25,2024-09-27,2024-09-27,1009473,696,298.29,0.968,10,25,115417578874,1,2022-09-07,620.74,328.86,In-Transit,None,4.5
46554822,7457291,2513816,2023-12-22,2023-12-31,2024-01-01,1309941,229,367.51,1.737,2,8,853270410188,0,,608.07,1615.84,Delivered,Traffic,4.0
49038181,7641467,2984302,2023-08-16,2023-08-17,2023-08-20,1601706,96,1.3,0.932,10,8,800301298125,0,,1104.47,2931.86,Delivered,None,
48694355,7562080,2178208,2022-10-05,2022-10-08,2022-10-09,1436022,271,169.51,0.734,2,25,174031821732,0,,391.24,1132.47,Delivered,None,3.0
42118269,7516228,2410969,2023-02-07,2023-02-16,2023-02-20,1875185,390,235.0,0.322,18,20,237785612844,0,,449.21,5851.79,Delivered,None,3.4
46123914,7805706,2864473,2023-12-28,2024-01-04,2024-01-04,1516646,254,254.62,0.538,15,25,508226264194,0,,266.2,764.11,Delivered,Traffic,
46588658,7767207,2768343,2022-06-11,2022-06-16,2022-06-17,1263732,224,661.51,5.971,2,8,921311011561,1,2024-07-08,128.3,254.69,Delivered,Customs,
48005674,7616170,2427867,2024-06-03,2024-06-07,2024-06-07,1561417,243,59.29,0.375,15,30,437975106116,1,2023-08-21,20.0,485.6,Delivered,Weather,4.8
45883337,7530266,2075974,2022-07-20,2022-07-21,2022-07-22,1663145,148,69.21,0.084,2,25,682083527598,0,,1317.0,2527.24,Delivered,Address Error,
