movement_id,location_id,product_id,movement_type,movement_datetime,quantity_units,weight_kg,batch_number,expiry_date,operator_id,robot_id,source_location_id,destination_location_id,reason_code,po_number,invoice_number,unit_cost_usd,total_cost_usd,movement_status,temperature_at_movement_c
30969529,6334226,1349359,Inbound,2024-03-18,55,19.15,614547557,2025-05-31,3801064,1312923,6441921,6761444,RTRN,48348154,INV718105,35.05,42529.21,Confirmed,22.5
30361036,6385880,1171584,Transfer,2023-06-24,97,5.71,629949475,2025-01-26,3718816,1180523,6976729,6767404,RECV,40246729,INV829770,42.38,41855.46,Confirmed,26.6
36574989,6462988,1228633,Inbound,2022-06-16,64,62.46,799245483,2023-03-24,3107938,1810469,6555661,6361135,XFER,10189724,INV539954,2.72,2185.65,Confirmed,15.5
37233358,6103033,1033100,Outbound,2024-01-30,160,9.19,702513991,2025-04-06,3322912,1595388,6449531,6508733,SHIP,45963614,INV370557,18.26,34339.54,Confirmed,22.7
39128431,6971399,1659181,Outbound,2024-03-14,62,31.17,193751072,2026-01-09,3657645,1610636,6688341,6496145,RECV,81793092,INV926744,20.71,40433.45,Confirmed,20.2
36753536,6302979,1875742,Transfer,2024-12-10,41,5.89,950358017,2026-06-10,3396394,1664938,6936084,6091769,RECV,92147817,INV178262,27.75,46597.13,Pending,24.3
34009820,6311071,1999039,Transfer,2024-02-01,88,19.36,417587282,2024-08-22,3877678,1492949,6744041,6613956,XFER,28406389,INV897625,51.45,39361.33,Cancelled,29.7
32856889,6415891,9604966,Outbound,2024-07-11,52,22.51,865084955,2025-10-26,3097367,1886655,6376025,6759281,SHIP,42160491,INV375771,5.48,11430.63,Confirmed,24.7
38475903,6709247,1833352,Outbound,2024-07-12,73,15.93,892234827,2025-02-24,3025492,1528803,6956124,6736801,SHIP,85712916,INV253203,20.27,22771.75,Confirmed,17.0
34256915,6604339,1508401,Outbound,2025-04-01,98,4.19,797341342,2026-09-24,3201857,1651080,6233471,6653240,SHIP,13143711,INV928179,15.72,7115.47,Confirmed,19.8
30359221,6390045,1111964,Outbound,2023-02-21,128,21.17,690797700,2023-11-17,3409992,1978104,6184208,6288951,ADJ-,67224722,INV182241,45.61,43397.05,Pending,27.2
30896067,6235011,1087119,Transfer,2025-02-12,40,32.44,470515160,2026-11-06,3545366,1554641,6702917,6308894,RECV,36747148,INV827611,24.49,19031.62,Confirmed,27.2
36965585,6493136,1969286,Transfer,2024-11-16,187,9.8,186076447,2025-12-19,3739044,1427134,6752361,6754944,SHIP,21096653,INV350169,26.38,21585.16,Confirmed,28.9
34719195,6111174,1514045,Adjustment,2024-12-17,42,47.38,386169450,2026-06-06,3571165,1154403,6374887,6476982,RECV,29064473,INV134902,26.26,16539.31,Confirmed,22.0
37107951,6194451,1791258,Inbound,2023-08-17,144,5.45,165418236,2024-11-22,3574846,1910166,6367691,6497590,RECV,26380925,INV619356,40.41,19181.24,Confirmed,15.9
35395860,6862648,1910277,Transfer,2022-04-14,74,51.08,436650925,2023-03-22,3417094,1920622,6591273,6378799,RECV,77980606,INV470330,22.99,29255.02,Confirmed,15.0
33723292,6534831,1833536,Outbound,2023-01-17,94,4.37,282801108,2024-11-08,3286143,1113372,6257965,6268679,RECV,63856913,INV870060,52.23,41126.9,Pending,21.9
30189503,6960920,1771648,Adjustment,2023-04-16,76,21.31,715588925,2025-02-22,3980768,1640333,6082418,6704121,RECV,46683565,INV419528,10.18,4348.0,Confirmed,29.6
39568978,6454522,9920224,Inbound,2024-05-19,106,99.49,338662074,2026-05-02,3212654,1829634,6134337,6155469,RECV,32017148,INV802076,11.77,26941.17,Confirmed,19.5
31470161,6714666,1766613,Outbound,2022-11-13,87,18.99,703229580,2024-02-18,3832270,1180105,6438917,6368024,RECV,37244203,INV485158,13.27,42315.08,Confirmed,25.7
34744019,6168456,1495472,Outbound,2024-10-15,133,33.88,443508610,2025-09-23,3072986,1196807,6766260,6057913,SHIP,18765259,INV256427,6.5,37993.94,Confirmed,27.2
32904562,6386169,1350334,Adjustment,2024-01-27,119,32.81,936395192,2025-08-20,3360671,1213825,6693238,6695373,SHIP,91543012,INV467225,40.59,31325.82,Confirmed,29.5
32424501,6781035,1249679,Inbound,2023-06-16,43,45.47,282813501,2025-03-08,3200181,1852053,6404977,6932931,RECV,28017271,INV921731,39.96,3633.18,Confirmed,28.2
33724969,6252666,1117067,Inbound,2023-09-15,39,105.54,987839788,2024-08-08,3663919,1597265,6053421,6792709,XFER,71159749,INV832799,24.87,19509.17,Confirmed,19.6
30862693,6717572,1328780,Transfer,2023-11-30,64,11.07,621541071,2025-09-03,3059575,1861494,6714949,6907824,SHIP,64000399,INV526959,24.2,12916.03,Confirmed,19.9
32156476,6433964,9546478,Inbound,2024-04-10,125,93.04,892632132,2024-12-30,3326765,1780203,6248897,6974949,RECV,76303216,INV339911,9.17,8513.57,Confirmed,16.9
34217038,6303381,1241160,Outbound,2023-10-31,47,92.11,263663748,2025-02-20,3980591,1470517,6078411,6629174,XFER,38185083,INV672804,27.82,3035.64,Confirmed,18.6
32993371,6230324,1844711,Inbound,2022-04-13,112,82.49,803799272,2024-01-08,3696600,1536877,6075736,6519934,XFER,35302081,INV547036,4.65,14061.28,Confirmed,24.9
30901628,6693375,1897836,Transfer,2025-03-09,72,66.8,392501401,2026-10-17,3350828,1655696,6395869,6647798,ADJ-,78270259,INV517709,8.94,46162.45,Confirmed,24.9
38071880,6741171,1482087,Inbound,2023-01-12,55,116.62,526155317,2024-03-31,3953532,1540691,6860547,6743059,RECV,46910034,INV976195,20.44,11575.72,Pending,21.5
39189900,6118305,1391427,Transfer,2022-05-16,53,60.64,837837884,2024-01-27,3783926,1210129,6910328,6119823,RTRN,85362338,INV881142,53.57,45176.99,Confirmed,26.1
35825151,6144192,1879504,Inbound,2023-12-15,111,9.05,507391942,2024-11-24,3401966,1716128,6048263,6475360,RECV,58290562,INV561343,3.09,43202.12,Pending,21.6
31293167,6052075,1520153,Outbound,2023-05-31,212,3.51,357447842,2024-06-10,3791811,1737326,6405284,6689161,RECV,55870660,INV543322,5.02,44457.46,Pending,15.7
37017734,6134016,1301555,Outbound,2023-03-14,38,46.95,902422314,2023-10-23,3485690,1029782,6395701,6393921,XFER,22071899,INV270571,49.32,19918.91,Confirmed,21.5
38310764,6735169,1213965,Outbound,2023-08-05,44,72.21,964486719,2024-05-14,3872417,1579954,6455636,6320426,RECV,54484739,INV316085,10.8,37348.45,Cancelled,15.3
39385988,6031518,1734435,Outbound,2023-12-17,221,47.26,640177429,2025-09-03,3219364,1156411,6068576,6512114,SHIP,59988973,INV672986,50.77,21598.66,Pending,17.5
36064434,6019862,1450179,Inbound,2022-11-06,85,45.37,182115242,2023-06-17,3734230,1349138,6232286,6024764,XFER,33605797,INV780572,39.06,15597.67,Confirmed,17.7
39957024,6846814,1608683,Inbound,2022-08-30,103,34.1,968608837,2023-11-23,3151742,1423770,6138076,6234428,XFER,90945441,INV863529,27.37,37376.31,Cancelled,26.7
35361901,6940895,1691384,Inbound,2022-04-10,107,49.42,535301318,2024-03-03,3923758,1098803,6523720,6756626,RECV,30205851,INV636700,22.04,17070.01,Pending,19.4
39440859,6416735,1126290,Transfer,2025-03-09,59,16.77,167650068,2025-09-08,3658208,1012258,6367842,6978651,ADJ-,75759699,INV227219,19.41,42239.55,Pending,18.2
32892015,6525936,1813636,Transfer,2022-10-01,141,24.87,618095691,2023-05-14,3053001,1895155,6150255,6366896,RECV,62125482,INV731120,24.1,37195.18,Confirmed,25.3
39405070,6006670,1910675,Return,2023-04-26,98,5.13,596166611,2023-11-22,3919729,1538203,6034736,6448511,SHIP,32133572,INV262679,4.96,18073.17,Confirmed,22.2
30456737,6911848,1456988,Transfer,2023-03-02,114,99.78,300999909,2025-02-01,3390799,1321523,6236126,6250204,XFER,80580307,INV668975,14.68,26150.88,Confirmed,25.1
31176655,6289633,9880140,Return,2022-01-04,81,56.32,606738315,2023-06-12,3450044,1000185,6075213,6288951,RECV,25387762,INV598227,37.53,40408.9,Confirmed,17.2
37639489,6094659,1632403,Transfer,2023-04-16,62,15.62,241149612,2024-03-14,3380267,1656440,6331666,6174427,XFER,39821156,INV662799,5.35,33392.5,Error,16.3
38387483,6174466,1709746,Transfer,2023-06-19,67,22.56,309536832,2024-11-11,3706771,1268491,6334714,6013125,SHIP,48086668,INV658327,29.66,20173.28,Pending,29.0
38702461,6895693,1912218,Outbound,2023-09-16,77,99.63,974629492,2024-11-01,3191458,1959511,6825906,6433772,RECV,75208451,INV597260,28.16,21954.9,Confirmed,16.3
35807946,6456113,1925679,Inbound,2022-05-01,99,16.09,142929879,2023-02-18,3224522,1933088,6485032,6533958,RECV,45752402,INV367345,9.75,475.98,Confirmed,28.3
32329176,6788712,1831804,Inbound,2023-07-06,74,2.78,935548168,2024-10-08,3731880,1521790,6994165,6662045,SHIP,43612019,INV976241,32.97,39313.35,Confirmed,28.5
30470440,6860547,1937484,Inbound,2024-07-11,79,0.75,901105699,2025-04-04,3082673,1420537,6960227,6149302,ADJ+,40269127,INV715214,19.16,10409.49,Pending,21.0
36345689,6504715,1751276,Outbound,2024-08-10,69,34.82,141426646,2025-08-04,3882026,1626955,6991877,6227091,ADJ+,17769809,INV855739,44.51,41649.05,Confirmed,23.0
32963525,6393569,1015268,Inbound,2024-09-26,125,16.23,325240248,2026-05-18,3963383,1806550,6540595,6300273,SHIP,30567537,INV658965,20.04,28443.2,Confirmed,28.9
34553122,6290574,1680152,Outbound,2023-05-24,74,54.14,918331729,2024-04-16,3666433,1218060,6273739,6635792,SHIP,99976283,INV683656,17.01,34010.28,Confirmed,27.2
31195906,6383251,1904928,Outbound,2024-11-28,160,22.79,995135095,2026-03-10,3164957,1428154,6658934,6674116,RECV,93588333,INV401629,52.88,11436.93,Confirmed,17.5
32305874,6242658,1547366,Inbound,2022-03-28,111,16.91,646527585,2023-07-23,3739264,1171724,6936919,6627334,RECV,57521802,INV952771,5.54,36181.16,Cancelled,26.9
35937439,6799342,1850573,Inbound,2025-03-30,57,0.5,179146613,2025-11-28,3132976,1922909,6787009,6265286,SHIP,73173494,INV989864,43.5,47916.24,Confirmed,17.3
36380134,6637726,1577077,Transfer,2024-07-02,103,20.22,219900791,2025-11-09,3710571,1578036,6652830,6350524,SHIP,39430325,INV617082,31.69,11141.64,Confirmed,26.1
39856914,6079581,1634014,Return,2023-05-13,76,2.36,159578052,2024-12-15,3819836,1148484,6961322,6810220,SHIP,15044536,INV769961,3.38,46662.57,Confirmed,29.6
38751849,6094266,1725747,Disposal,2024-12-01,162,7.82,582787451,2026-07-12,3443270,1594549,6728587,6268870,ADJ+,93670974,INV262341,9.09,36414.78,Pending,18.2
34553953,6238893,1023368,Outbound,2022-06-29,121,33.34,694284565,2023-01-26,3950786,1572738,6538782,6110819,SHIP,24123208,INV430159,39.04,8609.28,Confirmed,29.2
34108201,6475197,1597134,Return,2023-05-21,90,32.96,431166620,2024-01-18,3707931,1348319,6515203,6945844,XFER,29042870,INV912725,54.26,29578.22,Pending,17.2
35048213,6122374,1942885,Transfer,2023-05-15,58,239.78,527386545,2024-07-01,3833388,1772345,6828318,6361654,SHIP,25701159,INV274725,15.44,34227.63,Confirmed,24.2
34280979,6714220,1484058,Return,2024-02-07,39,36.09,194125471,2025-07-17,3405651,1278962,6523283,6809710,ADJ+,39064840,INV384399,13.6,28226.56,Confirmed,19.3
34931418,6912681,1100876,Inbound,2022-03-17,86,17.52,215448002,2023-03-21,3033458,1920588,6230053,6321009,XFER,63303263,INV358434,33.04,42373.04,Pending,18.4
39100542,6325804,1533884,Disposal,2023-08-10,78,29.16,188638778,2024-07-09,3305454,1442371,6433676,6178707,RECV,50777637,INV390468,32.39,12360.24,Confirmed,17.6
36932878,6769270,1926549,Inbound,2024-10-30,84,18.9,476214471,2025-11-13,3546300,1597494,6930021,6580968,SHIP,64982394,INV977587,15.21,14879.72,Confirmed,15.9
36182597,6273477,1351198,Outbound,2023-11-05,62,364.97,949313428,2025-07-10,3522291,1236128,6350495,6361776,ADJ-,62773323,INV551091,26.6,7385.93,Confirmed,26.2
38805883,6721273,1042780,Outbound,2025-03-01,63,54.06,819843310,2025-12-12,3312108,1761687,6611903,6453872,XFER,49722949,INV656402,31.73,14628.28,Confirmed,22.4
37633932,6176951,1955070,Outbound,2022-12-21,103,12.45,691102153,2024-04-12,3036377,1512405,6846023,6222015,RECV,82178291,INV915208,43.87,16572.05,Confirmed,21.4
39038070,6495429,9565570,Outbound,2023-02-12,114,18.04,399207888,2024-01-31,3424886,1701094,6205162,6421377,SHIP,51086451,INV116820,47.01,17356.97,Confirmed,15.9
32808236,6277779,1139243,Return,2023-09-01,66,25.65,476505812,2024-09-01,3164147,1730844,6390250,6375858,XFER,26721418,INV815744,16.19,15437.38,Cancelled,23.9
38883091,6001744,1788936,Return,2023-12-20,121,0.75,386656006,2024-09-21,3564429,1316178,6362097,6628705,SHIP,12543835,INV321727,19.3,33038.45,Confirmed,26.7
37852746,6935752,1314562,Inbound,2022-10-10,130,101.05,193820323,2023-08-23,3443175,1698463,6467221,6993852,XFER,60921080,INV101115,36.5,23342.16,Confirmed,29.9
30086271,6953578,1941575,Inbound,2024-03-05,48,36.04,331195367,2025-05-15,3613539,1775069,6640480,6941071,SHIP,56911013,INV564362,47.83,16218.02,Confirmed,28.6
34605291,6913746,1805694,Inbound,2024-12-02,56,88.2,686442645,2026-03-30,3085995,1610458,6084125,6830448,RECV,87190757,INV648494,9.2,17701.8,Confirmed,28.4
35653626,6381026,1925779,Transfer,2023-11-28,56,28.33,196485610,2025-09-01,3540316,1937638,6984740,6859339,XFER,54627694,INV720001,45.54,21983.81,Confirmed,20.6
30868928,6027428,1593725,Transfer,2023-05-13,187,49.06,931520278,2023-11-26,3873612,1148031,6270906,6385786,RECV,83605176,INV574470,5.28,14703.39,Pending,28.2
30070362,6756068,1324962,Outbound,2025-04-24,87,39.32,694655653,2026-02-13,3723227,1021406,6268419,6858030,RECV,34247743,INV285967,45.72,12789.14,Confirmed,28.0
34862166,6395567,1494370,Inbound,2022-06-09,48,6.61,893521168,2023-03-23,3323595,1755479,6551634,6125158,RECV,34259502,INV752714,30.65,31657.95,Confirmed,18.3
39565270,6262385,1426790,Inbound,2025-03-10,123,14.5,481619688,2025-09-28,3664659,1073888,6050793,6561064,SHIP,70326453,INV168522,29.15,26702.53,Confirmed,16.8
37030562,6362097,9872925,Outbound,2022-05-12,83,28.31,211005202,2023-10-24,3155415,1549142,6975542,6088326,ADJ-,79242510,INV986297,41.36,12047.45,Confirmed,20.4
38457269,6126240,1144268,Inbound,2023-03-15,48,60.47,271922878,2024-02-03,3947345,1066978,6660261,6751414,ADJ-,79362478,INV122475,43.59,22552.55,Confirmed,19.1
33536228,6395304,1358469,Outbound,2024-12-04,79,13.92,643050248,2026-01-14,3694191,1519221,6620669,6485158,RECV,99179886,INV462245,29.76,10058.79,Confirmed,15.5
35513001,6286491,1132302,Outbound,2023-03-21,107,0.88,416481251,2024-04-15,3881055,1407985,6164801,6141884,ADJ+,20456837,INV425723,50.12,45125.96,Confirmed,15.7
31544420,6321648,1513966,Inbound,2024-08-20,132,8.65,265658866,2025-07-22,3521439,1831124,6468453,6963129,XFER,55337315,INV692452,33.14,19988.71,Error,21.9
34394731,6855152,1868779,Inbound,2022-09-11,134,39.81,540152788,2024-01-19,3835024,1029872,6162860,6466414,XFER,34885314,INV876233,6.65,14049.58,Confirmed,24.1
34958637,6576551,1908821,Transfer,2022-11-02,185,3.68,615807676,2023-12-13,3132852,1160919,6920101,6250204,SHIP,56063030,INV121298,47.31,44947.1,Confirmed,16.0
32808638,6532314,1731384,Outbound,2023-10-08,117,32.22,465696835,2024-11-12,3542177,1690369,6970726,6378303,RECV,76082363,INV341546,21.51,31273.68,Confirmed,24.5
37597806,6832227,1177484,Return,2025-02-15,83,5.91,409004554,2025-09-17,3832969,1740654,6486052,6005602,RECV,38118247,INV889943,29.28,17771.8,Confirmed,22.5
30184017,6540747,1349244,Transfer,2023-07-15,143,8.7,913480065,2024-09-30,3068479,1148658,6406839,6770482,XFER,66426528,INV224737,20.38,26354.73,Confirmed,22.4
39604085,6652188,1728507,Outbound,2024-08-06,137,21.82,914514414,2026-07-12,3274716,1727442,6601611,6627504,SHIP,82361014,INV501335,26.25,38777.3,Confirmed,18.6
39399763,6343590,1605139,Return,2024-08-12,164,25.26,174781873,2025-08-31,3048649,1986919,6420391,6088417,XFER,67880743,INV700631,19.01,46568.1,Confirmed,18.3
35275578,6089446,1003717,Inbound,2022-11-07,29,14.27,796377154,2023-09-07,3748588,1802457,6454661,6333487,XFER,10159914,INV647638,20.24,16350.18,Confirmed,26.9
31755572,6981701,1056697,Inbound,2022-07-28,142,8.15,583915766,2023-11-05,3060719,1074716,6896199,6112016,SHIP,84023515,INV787650,43.13,22157.68,Pending,15.9
33235213,6577048,9679074,Transfer,2022-04-02,59,0.5,815772099,2024-01-26,3209285,1897358,6574725,6991877,XFER,10419243,INV559007,19.61,20398.88,Confirmed,27.7
35846779,6700978,1696635,Transfer,2025-03-30,105,35.38,806562523,2025-12-30,3885085,1020732,6470961,6421413,SHIP,72461695,INV661224,6.41,15782.68,Confirmed,25.7
36156021,6036366,1609253,Adjustment,2024-06-16,9,17.69,236532219,2025-03-11,3884085,1200577,6333668,6426435,RECV,76387635,INV675759,21.47,21756.59,Confirmed,22.3
37987713,6513827,1495962,Inbound,2023-03-02,49,86.89,333060642,2024-05-06,3983913,1257943,6402714,6158758,RECV,46605152,INV943797,40.09,8054.6,Confirmed,20.8
35975561,6225517,1952620,Inbound,2022-09-02,111,76.55,507331982,2023-07-12,3613653,1417684,6599041,6782353,RECV,28827599,INV115957,3.05,11019.58,Confirmed,20.9
30819216,6925536,1688340,Inbound,2024-03-05,115,25.76,535425894,2026-02-02,3686096,1090740,6015108,6347151,XFER,15505674,INV618108,31.88,2453.21,Confirmed,23.5
34659247,6416483,1302308,Outbound,2023-01-21,27,42.6,507773967,2024-07-26,3928022,1945895,6894714,6866203,XFER,97814962,INV847160,51.44,12589.8,Cancelled,29.4
30801452,6683744,1234990,Outbound,2023-04-20,143,16.15,530154769,2024-05-03,3410721,1681463,6561834,6877936,ADJ+,24118667,INV926375,47.09,16263.42,Confirmed,15.4
31580469,6683860,1674352,Transfer,2024-07-06,110,19.19,361251372,2025-08-07,3533174,1443467,6422979,6180167,XFER,84485778,INV986056,9.54,26351.69,Confirmed,22.1
33589420,6044793,1643621,Adjustment,2022-04-15,87,16.48,365054981,2023-09-28,3684425,1994688,6331697,6049942,XFER,65402855,INV994935,20.55,17602.48,Pending,17.9
31455626,6055154,1686875,Inbound,2022-07-23,29,52.01,783533941,2024-01-20,3660769,1913283,6896199,6206738,RECV,88251019,INV688680,21.74,29653.71,Confirmed,15.9
36949296,6184728,1791851,Transfer,2024-05-21,83,8.34,935588316,2025-10-01,3086457,1553662,6542371,6015842,DISP,27803483,INV745387,47.46,33641.67,Confirmed,28.1
34948788,6176340,1179410,Adjustment,2024-10-15,97,27.64,466122675,2026-08-19,3577262,1535598,6561096,6963634,RECV,33916098,INV984369,38.32,41368.24,Confirmed,20.7
33288658,6959064,1614862,Inbound,2023-06-26,29,65.91,231662342,2024-10-05,3597827,1970741,6955000,6151566,XFER,59518308,INV579869,13.71,4630.53,Confirmed,24.1
36573823,6883394,1672801,Transfer,2022-06-30,83,111.54,676265541,2023-06-06,3037364,1585150,6111174,6802506,RECV,97265836,INV655859,34.34,4048.26,Confirmed,23.6
31416166,6466959,1093270,Transfer,2025-02-12,61,15.11,358101552,2025-11-14,3506722,1845859,6535839,6311127,SHIP,69627991,INV489144,36.01,15122.45,Pending,24.0
30875682,6193216,1956968,Adjustment,2022-12-27,117,42.35,256785226,2024-01-30,3850862,1888270,6336356,6282390,XFER,10172978,INV703515,24.59,5902.78,Confirmed,18.1
31225766,6882291,1369793,Inbound,2024-10-07,57,81.1,933720900,2025-09-14,3385045,1958640,6498239,6059763,RTRN,30877237,INV340186,23.11,44715.32,Confirmed,26.8
35006459,6576321,1922126,Return,2023-09-26,94,43.35,985061678,2024-04-13,3271746,1603945,6981701,6831352,RECV,13557235,INV769084,27.48,41834.05,Confirmed,18.2
35314666,6590037,1401028,Outbound,2025-03-16,87,33.66,454063486,2027-01-06,3888836,1130495,6998244,6020971,RECV,30912148,INV639518,6.44,38140.99,Confirmed,18.0
32349074,6741798,1340817,Inbound,2023-06-10,30,6.66,553721603,2024-02-29,3998877,1367192,6367484,6493869,DISP,47036680,INV383773,24.97,37608.3,Pending,20.5
35893019,6703907,1070080,Inbound,2023-09-14,77,38.84,297537640,2024-06-04,3094607,1655078,6991660,6186951,XFER,84829309,INV507652,2.08,1395.07,Confirmed,24.1
30177202,6998851,1971293,Inbound,2024-06-29,167,156.68,164751151,2025-08-05,3574133,1807325,6400792,6878502,RTRN,52875336,INV782829,22.58,19188.85,Confirmed,18.8
33113037,6888650,1447944,Adjustment,2023-08-21,126,18.77,764631299,2024-11-21,3492174,1979457,6589690,6999981,RECV,98846406,INV863950,36.52,43468.06,Pending,24.9
34904566,6692243,9773383,Inbound,2024-06-03,59,10.08,393144815,2025-06-06,3533715,1385539,6653766,6831542,SHIP,54691338,INV616722,29.39,17231.14,Confirmed,20.2
37540684,6660692,1252466,Outbound,2022-07-16,113,16.97,621195034,2023-12-24,3437693,1147723,6307272,6240807,SHIP,35433649,INV970795,13.08,29901.81,Confirmed,21.2
37135851,6871540,1238120,Inbound,2025-04-12,113,111.12,730721928,2026-02-25,3222038,1864294,6080636,6606038,RECV,49705903,INV576691,24.18,48624.71,Confirmed,20.4
31356304,6132801,1339790,Inbound,2023-05-15,99,4.07,450860255,2025-01-31,3423230,1941011,6463758,6131726,RECV,56791219,INV243909,3.1,21899.29,Pending,23.0
39359509,6925164,1579678,Inbound,2023-06-06,83,14.23,162481149,2024-02-08,3208513,1274483,6268142,6402071,SHIP,13970694,INV667557,40.54,3458.38,Confirmed,23.5
32412788,6246155,9528311,Inbound,2023-09-04,88,101.77,667553281,2024-08-08,3563952,1502498,6860989,6756111,RECV,58661730,INV260590,7.33,3073.01,Confirmed,21.0
32434331,6381806,1514570,Inbound,2022-01-24,119,23.42,663307064,2023-03-07,3472201,1218936,6111927,6688897,XFER,73058787,INV658710,17.29,48535.0,Confirmed,24.6
32924013,6741201,1853588,Outbound,2024-01-04,167,26.82,853964135,2024-09-20,3337819,1215597,6279677,6360928,RECV,15402579,INV662499,26.94,27275.23,Confirmed,17.6
39009459,6573975,1034564,Outbound,2022-08-22,154,15.66,404363054,2023-10-22,3534140,1909003,6390250,6019628,RECV,94680136,INV548645,16.78,32819.64,Confirmed,16.3
