robot_id,robot_type,manufacturer,model_name,serial_number,purchase_date,installation_date,last_maintenance_date,next_maintenance_date,battery_capacity_kwh,max_payload_kg,max_speed_ms,warehouse_zone,current_status,firmware_version,total_operating_hours,total_tasks_completed,error_count_lifetime,maintenance_count,is_active
1772314,Depalletizer,6 River,MDL-7761,49460821,2019-07-27,2024-01-28,2024-03-29,2026-01-17,27.15,50,0.99,B,Idle,v4.1,4421.3,5614,70,33,1
1972583,AMR,OMRON,MDL-5374,83718289,2021-07-04,2023-05-13,2024-09-20,2025-12-20,70.07,1000,0.98,A,Active,v4.0,1762.9,3755,39,48,0
1965089,Palletizer,ABB,MDL-1248,34192189,2020-08-17,2018-10-14,2025-01-18,2025-12-07,70.76,1500,1.76,C,Idle,v3.1,3931.5,3327,29,37,1
1235954,AGV,Kuka,MDL-6476,78666015,2019-11-10,2020-01-31,2025-04-15,2025-09-15,51.61,500,2.0,D,Idle,v5.0,2624.3,857,46,20,1
1101234,AMR,OMRON,MDL-1398,46612050,2023-07-14,2023-05-22,2024-06-29,2025-11-19,9.08,100,1.81,B,Active,v5.0,8011.7,15581,83,12,1
1191115,Arm,ABB,MDL-9919,70177043,2021-02-19,2021-10-03,2024-12-22,2025-09-30,42.61,500,1.64,B,Idle,v4.0,2226.3,7975,47,14,1
1003265,Depalletizer,Kuka,MDL-2045,82579787,2020-04-04,2021-11-19,2024-01-01,2025-06-02,40.83,500,1.98,B,Idle,v4.1,7608.2,1798,27,17,1
1720243,Arm,Kuka,MDL-2631,53514726,2020-12-04,2021-04-14,2024-05-30,2026-05-10,9.12,100,3.14,B,Idle,v4.0,1310.8,2883,14,23,1
1389819,Palletizer,Locus,MDL-8095,12048694,2018-06-27,2024-03-12,2024-03-31,2026-01-22,78.76,500,2.14,F,Active,v4.1,6241.0,5003,74,45,1
1932943,AMR,ABB,MDL-7121,22542450,2023-04-05,2021-12-08,2024-10-16,2026-05-15,19.91,100,2.77,A,Error,v4.0,246.7,5299,28,40,1
1929275,AMR,Fanuc,MDL-8414,69302925,2020-04-05,2023-05-16,2025-01-03,2025-12-02,20.97,500,2.59,A,Active,v3.2,2144.5,3978,22,38,1
1306870,AGV,Locus,MDL-5868,79294255,2019-04-10,2019-11-07,2025-02-20,2025-12-25,73.87,200,0.59,A,Active,v4.0,3906.1,3461,26,13,1
1500659,Depalletizer,Fanuc,MDL-3256,78235914,2018-04-17,2020-01-21,2024-11-25,2026-01-28,17.53,200,1.41,B,Active,v5.0,1509.6,4814,80,45,1
1449255,AMR,Fanuc,MDL-7882,96183792,2022-05-06,2021-11-25,2024-04-10,2025-11-08,57.32,1000,1.7,B,Active,v3.1,1099.1,5533,7,16,1
2874983,Depalletizer,ABB,MDL-4397,32792471,2023-03-30,2019-10-30,2025-02-10,2025-10-14,11.87,100,3.02,C,Idle,v4.1,1708.2,3810,17,0,0
1777909,AGV,ABB,MDL-8545,14778050,2023-12-06,2020-12-29,2024-04-03,2025-11-26,36.82,200,0.86,C,Idle,v4.1,6142.8,3152,36,14,1
1431679,AGV,ABB,MDL-7749,32505822,2022-01-01,2023-12-18,2024-05-05,2026-02-26,36.63,500,1.18,E,Active,v3.2,4141.9,12236,33,16,1
1040630,Sorter,ABB,MDL-5166,83449402,2018-08-17,2024-02-24,2024-09-10,2025-08-10,51.23,200,2.15,A,Charging,v3.1,631.6,4960,47,47,1
1440462,AMR,Kuka,MDL-1345,40463807,2018-12-23,2021-04-14,2024-04-13,2025-08-07,5.41,50,2.21,B,Active,v3.2,2464.5,1917,4,20,0
1091371,AMR,Locus,MDL-3724,24438919,2019-05-05,2019-03-20,2024-11-12,2026-06-04,56.55,200,3.26,C,Error,v3.1,1189.9,3686,65,20,1
1490040,Palletizer,6 River,MDL-2901,82468808,2020-07-29,2018-06-08,2024-10-04,2025-07-22,63.67,100,1.32,A,Active,v5.0,95.7,4221,32,27,1
1137988,AGV,Locus,MDL-3333,86439609,2020-10-29,2020-10-08,2024-09-01,2026-02-25,13.79,100,1.03,A,Decommissioned,v4.1,678.7,6587,24,37,1
1095241,AMR,Fanuc,MDL-8115,76107047,2023-12-08,2020-07-19,2025-03-27,2025-09-30,34.68,100,2.96,C,Maintenance,v3.2,228.4,4334,21,30,1
1716585,AMR,Fanuc,MDL-8660,22015601,2020-03-10,2019-07-24,2024-06-13,2026-03-09,6.02,100,1.88,C,Idle,v4.2,3686.7,8583,14,48,0
1094473,AGV,ABB,MDL-3881,35005518,2019-11-14,2023-12-05,2025-03-08,2025-06-30,22.27,100,3.02,A,Active,v3.2,10035.3,2111,28,4,1
1030174,AMR,OMRON,MDL-7297,72320777,2019-06-20,2021-12-17,2024-01-10,2026-01-28,37.54,100,2.74,C,Idle,v3.2,401.7,10732,12,49,1
1097330,AMR,Kuka,MDL-2687,87796606,2023-05-11,2018-04-14,2024-06-26,2025-11-18,56.55,100,1.61,A,Active,v4.0,297.5,4819,150,47,1
1219259,AGV,ABB,MDL-3467,95030358,2022-02-02,2018-11-17,2024-01-09,2025-11-03,39.45,200,1.32,B,Error,v3.2,807.0,3474,67,32,0
1606372,AMR,Locus,MDL-3814,96834469,2020-02-21,2018-05-07,2025-04-25,2026-03-06,64.63,200,2.01,F,Error,v3.2,8200.3,3453,32,11,1
1906984,Arm,ABB,MDL-3388,41667667,2021-05-29,2018-11-28,2024-06-27,2025-09-01,54.17,500,1.03,B,Active,v5.0,5369.4,5988,20,30,1
1674735,Depalletizer,Fanuc,MDL-7339,41594093,2020-01-14,2021-10-23,2024-07-05,2026-04-07,24.1,100,3.47,B,Idle,v4.0,2878.3,3936,120,0,1
1134216,AGV,Locus,MDL-3067,70900417,2019-12-13,2025-01-19,2025-03-13,2026-03-09,17.82,1000,1.99,E,Idle,v4.0,658.9,5167,38,20,1
1455029,Palletizer,Fanuc,MDL-3488,12058705,2023-04-03,2022-07-23,2024-03-29,2025-10-12,14.0,50,2.49,C,Idle,v4.1,996.2,7300,29,17,1
1766789,Depalletizer,Geek+,MDL-1887,41801248,2019-07-07,2019-06-01,2024-01-27,2026-01-01,76.15,200,1.66,A,Idle,v4.2,3539.6,7073,45,11,1
1516201,Cobot,Locus,MDL-3665,62538932,2021-01-11,2018-03-09,2024-07-25,2025-09-25,7.87,50,2.16,E,Active,v4.0,5443.4,3256,12,0,1
2718853,Arm,OMRON,MDL-9343,83009398,2022-06-07,2023-03-07,2024-03-24,2026-06-25,21.18,500,3.03,F,Decommissioned,v4.1,2674.2,8634,44,3,0
2503208,AMR,Geek+,MDL-3388,59541950,2019-09-29,2019-02-01,2024-12-24,2025-09-18,58.68,200,2.15,A,Idle,v4.2,867.9,4118,110,37,0
1345846,AGV,Fanuc,MDL-6249,10172418,2021-07-25,2019-02-11,2024-12-21,2026-04-10,79.92,50,1.4,D,Error,v4.0,3002.7,11463,37,41,1
1322832,AGV,ABB,MDL-7999,94995839,2023-04-14,2023-08-10,2024-07-27,2025-12-19,68.7,100,1.47,B,Idle,v3.1,7075.9,3813,24,13,1
1990602,AMR,6 River,MDL-1249,33451119,2021-11-11,2019-11-08,2024-11-23,2025-12-24,12.44,200,1.58,A,Active,v4.2,1050.1,4089,12,18,1
1224604,Palletizer,Geek+,MDL-9464,86483989,2019-11-05,2019-03-11,2024-04-03,2026-01-14,71.16,200,2.54,B,Active,v4.1,2788.5,4309,25,25,1
1797594,Sorter,ABB,MDL-2849,82496168,2023-02-14,2023-01-31,2025-01-16,2025-06-21,69.19,100,1.49,E,Idle,v3.2,76.5,3206,6,30,1
1253943,AGV,Kuka,MDL-7030,92734368,2022-11-04,2022-06-22,2025-03-27,2025-12-26,76.98,200,2.17,A,Active,v4.2,1910.3,2624,3,31,1
1579306,Sorter,Kuka,MDL-7910,75585779,2020-06-27,2024-02-08,2024-05-19,2025-09-15,45.38,200,2.61,A,Maintenance,v5.0,1102.0,2722,24,13,1
1437601,AMR,OMRON,MDL-4926,27200717,2022-12-04,2021-03-03,2024-08-12,2025-07-09,5.9,500,2.62,C,Active,v4.2,3606.8,5893,96,32,1
1513268,AMR,6 River,MDL-4760,43977943,2021-09-24,2019-10-28,2024-09-06,2026-03-10,15.77,1500,1.13,A,Active,v3.2,2633.2,4193,18,16,1
2086566,AMR,Locus,MDL-3377,79752993,2019-11-27,2024-07-28,2024-12-31,2025-09-19,21.89,100,1.48,B,Idle,v4.0,5918.6,8442,12,26,1
1458352,AGV,6 River,MDL-9154,68077876,2020-10-03,2021-05-22,2024-10-05,2026-05-26,11.97,1000,3.3,F,Active,v3.1,676.8,6573,15,24,1
1332335,Sorter,Geek+,MDL-8810,67045315,2022-12-03,2023-11-29,2024-02-22,2025-11-12,72.86,100,0.65,D,Charging,v4.2,5689.3,6854,18,12,1
1358763,AMR,OMRON,MDL-6373,92187219,2023-01-08,2023-06-18,2024-06-06,2025-08-29,39.88,200,2.38,A,Active,v5.0,6005.1,4956,29,2,1
1124379,AGV,Kuka,MDL-1004,93599908,2020-04-28,2018-06-08,2025-03-13,2025-06-03,14.24,100,3.12,D,Idle,v4.2,9885.2,4669,53,18,1
1968771,Sorter,6 River,MDL-5409,51852334,2023-09-28,2025-01-26,2025-04-05,2025-12-14,37.92,100,1.29,B,Maintenance,v4.1,4347.7,7777,16,29,1
1189146,Sorter,Kuka,MDL-1062,33340140,2018-07-03,2019-01-29,2024-06-09,2025-11-03,62.01,100,3.38,C,Idle,v3.1,12.5,5508,50,5,1
1929310,AMR,ABB,MDL-8122,21444542,2024-01-13,2021-01-01,2024-07-15,2025-10-28,13.36,1500,2.08,B,Active,v4.1,31.2,3022,7,27,1
1868923,Depalletizer,6 River,MDL-3418,80445137,2022-01-02,2020-08-10,2025-03-31,2026-03-14,33.53,200,0.95,F,Idle,v3.1,9424.0,5006,58,37,1
1740445,AGV,6 River,MDL-8507,97669465,2022-06-14,2022-02-18,2024-11-05,2025-09-05,20.71,200,0.92,B,Charging,v4.1,577.9,7951,13,22,1
1864623,Palletizer,OMRON,MDL-3529,21082934,2021-03-26,2022-06-26,2024-10-11,2026-03-14,42.02,200,2.1,F,Active,v4.2,1422.6,1680,34,3,1
1209498,Palletizer,Kuka,MDL-5092,69237073,2018-07-01,2024-08-17,2024-05-31,2025-06-10,49.37,500,3.39,A,Maintenance,v4.0,409.8,3105,35,24,1
1921233,AGV,6 River,MDL-2846,75470847,2023-11-21,2024-08-18,2024-05-20,2026-05-08,10.72,100,1.36,B,Active,v3.2,892.7,6242,28,9,1
1078712,Arm,Geek+,MDL-7726,18700810,2023-06-23,2024-02-12,2025-03-28,2025-11-14,66.15,1000,1.5,C,Idle,v5.0,1439.0,10271,35,1,1
1237434,Sorter,Geek+,MDL-6604,54595889,2021-10-03,2018-06-13,2024-01-11,2026-04-24,21.33,200,2.42,E,Maintenance,v4.1,1376.6,2489,3,2,1
1959300,Arm,OMRON,MDL-1209,61734722,2018-08-23,2024-12-23,2024-08-21,2026-01-15,35.27,100,1.56,B,Active,v4.1,5184.3,6069,3,36,1
1065684,Palletizer,Fanuc,MDL-7886,51443806,2019-11-09,2022-01-29,2024-10-06,2026-06-28,48.7,500,0.89,B,Maintenance,v4.0,3536.5,3856,37,45,1
1674667,Cobot,Locus,MDL-9619,34089018,2019-09-13,2025-01-21,2025-04-17,2025-07-28,36.32,200,1.75,A,Active,v4.0,1523.4,5099,98,41,0
1332764,AMR,ABB,MDL-6168,75212273,2023-10-16,2019-08-14,2024-09-02,2025-06-24,32.49,100,1.79,A,Maintenance,v4.1,309.0,1855,13,15,1
1303728,AGV,Locus,MDL-4771,40346885,2018-04-11,2024-02-27,2024-01-21,2026-02-14,37.06,100,2.41,B,Active,v5.0,1925.8,5614,101,48,1
1546944,Palletizer,Locus,MDL-9743,85255721,2024-03-10,2018-10-01,2024-09-22,2026-04-23,23.92,50,3.15,A,Active,v4.1,2716.4,6618,9,16,0
1051957,Palletizer,ABB,MDL-3996,55276686,2021-05-06,2021-08-19,2024-05-12,2025-07-20,68.62,100,2.1,D,Error,v4.0,1209.5,7155,39,10,1
1844871,Palletizer,ABB,MDL-1012,35610463,2022-01-24,2020-01-07,2024-06-07,2026-05-11,79.67,100,3.18,B,Active,v4.1,2973.7,4760,38,1,1
1108869,Sorter,OMRON,MDL-3162,35160611,2018-10-18,2024-09-05,2025-02-04,2026-01-30,20.26,100,3.44,A,Charging,v3.1,254.1,4202,85,1,1
1935024,AMR,ABB,MDL-3907,39370776,2021-10-15,2024-09-29,2024-01-13,2025-11-30,60.78,1000,1.05,A,Idle,v5.0,681.6,3929,66,13,1
1941658,AGV,OMRON,MDL-4424,90842322,2024-09-24,2019-05-11,2024-04-12,2025-10-23,10.87,200,1.27,D,Decommissioned,v3.2,169.4,4689,59,27,1
1903800,Arm,ABB,MDL-1914,12830807,2021-08-25,2023-03-25,2024-06-18,2025-11-20,77.13,100,2.12,B,Idle,v4.1,1366.0,5093,68,49,1
1280765,Arm,Kuka,MDL-7984,13384534,2022-01-06,2018-10-03,2024-05-08,2025-07-08,7.78,500,2.05,A,Charging,v4.1,2522.0,2742,13,6,1
1158645,AGV,6 River,MDL-5973,65085220,2020-05-11,2018-07-19,2025-01-18,2025-10-21,39.01,100,2.66,D,Active,v4.1,5962.1,3869,71,42,1
1695296,Sorter,ABB,MDL-5817,56199314,2019-07-15,2024-01-06,2024-01-18,2025-11-02,62.7,500,2.33,D,Idle,v4.1,4078.6,2287,8,1,1
1355094,Sorter,ABB,MDL-6995,84763957,2022-06-01,2023-10-12,2025-03-27,2026-04-23,66.05,200,2.79,A,Active,v4.0,318.2,4692,104,25,1
1608356,AGV,OMRON,MDL-7151,94055393,2020-12-21,2020-09-03,2024-09-16,2026-01-07,60.09,200,2.03,A,Charging,v4.2,2178.2,2065,45,41,1
1587305,Cobot,OMRON,MDL-4822,38860249,2021-01-27,2020-03-21,2025-03-24,2025-11-12,28.71,100,3.28,A,Idle,v4.0,267.0,1085,33,7,1
1196928,Sorter,OMRON,MDL-3205,59580427,2018-07-10,2020-01-29,2024-03-30,2026-01-26,15.47,200,2.32,B,Active,v4.1,3257.2,5076,60,26,0
1632151,Depalletizer,OMRON,MDL-1743,89053870,2022-11-09,2019-08-14,2024-04-08,2025-12-25,44.83,200,3.16,B,Maintenance,v5.0,1336.3,7682,13,14,1
1034188,Sorter,Fanuc,MDL-1951,38951682,2021-07-12,2023-12-13,2025-03-28,2025-09-24,63.08,100,2.75,E,Active,v4.2,644.2,3691,11,16,1
1281363,AGV,ABB,MDL-8589,59114541,2024-05-01,2024-08-19,2024-07-03,2025-06-09,56.22,50,2.74,D,Active,v3.2,14194.0,2351,35,17,0
1597898,Arm,Fanuc,MDL-4386,30533306,2023-06-26,2024-09-16,2024-07-11,2026-02-08,78.63,200,3.27,B,Charging,v4.2,1660.5,4568,14,13,0
1030375,AMR,ABB,MDL-1427,77308306,2022-11-26,2018-03-11,2024-01-31,2025-12-30,40.87,500,2.16,A,Active,v4.2,3305.3,7462,8,40,1
1566917,Arm,ABB,MDL-8732,50563979,2021-03-27,2021-02-03,2024-02-16,2026-01-06,15.74,100,2.37,A,Error,v4.0,1153.2,2961,33,36,1
1020159,Arm,Kuka,MDL-3565,78108777,2021-11-18,2021-02-09,2024-11-07,2026-01-23,6.46,50,1.51,A,Decommissioned,v3.2,1132.3,5841,14,17,1
1521039,AGV,6 River,MDL-4426,35993017,2021-05-10,2022-11-06,2025-01-15,2025-07-12,55.26,100,3.43,B,Active,v3.2,3235.2,6907,33,11,1
1593182,AGV,OMRON,MDL-1469,74280463,2022-05-13,2022-10-13,2024-01-21,2026-05-26,14.09,50,1.83,C,Active,v4.1,409.4,4618,24,20,1
1096436,Cobot,ABB,MDL-2060,18991223,2022-06-06,2019-03-24,2024-11-22,2025-07-03,54.99,100,0.56,B,Maintenance,v5.0,11836.3,3526,15,46,1
1465367,Sorter,Locus,MDL-2612,23667228,2021-08-12,2024-10-14,2024-12-23,2025-07-22,76.43,500,2.45,B,Idle,v4.2,3330.4,4204,6,48,1
1992494,AMR,Kuka,MDL-7431,75432650,2019-08-01,2019-02-16,2024-11-09,2025-11-03,48.3,1000,1.79,B,Maintenance,v3.2,504.1,3533,33,36,1
1627063,Palletizer,ABB,MDL-3940,64683717,2019-02-25,2023-09-19,2024-07-19,2026-01-31,37.06,100,1.66,D,Active,v4.0,3227.6,6057,20,44,1
1757878,Depalletizer,OMRON,MDL-1220,61708924,2018-08-08,2022-04-16,2024-04-04,2026-03-22,9.86,200,3.42,A,Active,v4.2,4384.4,4386,9,10,1
1811160,AMR,Locus,MDL-8052,15876128,2024-08-17,2022-09-04,2024-01-24,2025-07-03,51.21,100,2.67,A,Active,v4.2,6310.2,9189,40,32,1
1149338,Cobot,Geek+,MDL-3994,41428275,2018-11-07,2024-01-17,2024-06-10,2025-08-28,73.3,100,1.64,A,Charging,v4.1,1598.6,1958,38,16,1
1448489,AMR,Fanuc,MDL-2223,42980561,2023-03-03,2024-12-10,2025-01-03,2026-01-10,8.77,50,2.3,C,Maintenance,v4.1,1904.3,8444,12,14,1
1518700,Depalletizer,OMRON,MDL-3359,63686458,2022-02-21,2022-02-10,2024-08-02,2026-04-02,56.36,200,1.18,A,Maintenance,v4.1,9970.4,9755,31,21,1
1968025,AGV,ABB,MDL-5928,55067278,2021-07-04,2022-12-13,2024-05-17,2025-07-19,35.45,50,3.09,E,Maintenance,v4.1,61.3,9614,12,32,0
1927381,Sorter,Kuka,MDL-1971,99072974,2020-01-20,2018-05-04,2024-03-03,2026-03-25,29.49,100,2.96,A,Idle,v3.2,1737.6,5556,18,30,1
1967967,AGV,ABB,MDL-1215,26985435,2019-05-21,2020-07-04,2025-04-05,2025-06-12,24.09,100,2.22,E,Active,v3.2,238.9,4563,32,26,1
1341625,AMR,ABB,MDL-1173,48066190,2021-11-16,2023-03-10,2024-09-23,2026-03-27,9.38,200,3.09,A,Active,v4.0,51.7,5426,6,12,0
1141338,Depalletizer,Geek+,MDL-4762,82782112,2024-05-30,2024-04-15,2024-10-05,2026-05-23,35.05,1000,3.08,A,Maintenance,v4.0,1595.6,4499,14,25,1
1624451,AGV,6 River,MDL-1845,54746959,2022-12-17,2025-01-09,2024-11-22,2025-07-24,13.26,100,1.53,B,Active,v4.2,222.8,3436,34,8,0
2996924,Depalletizer,OMRON,MDL-3484,36091361,2018-01-29,2022-12-30,2025-01-16,2025-09-21,59.29,100,1.68,A,Idle,v3.2,3677.8,4755,49,22,0
1073653,Sorter,ABB,MDL-5414,99874784,2023-08-20,2022-08-27,2024-07-28,2026-01-17,56.8,100,2.77,C,Active,v3.1,6229.7,4432,44,28,1
1012432,AGV,OMRON,MDL-7090,37355057,2021-06-28,2020-02-25,2024-03-24,2025-09-11,59.06,1000,2.49,D,Idle,v3.1,1145.7,6005,45,45,1
2777211,Palletizer,OMRON,MDL-3819,40258675,2023-08-23,2019-06-29,2024-05-30,2026-01-14,8.43,200,3.41,D,Idle,v4.1,322.6,6349,30,49,1
1041357,AGV,Kuka,MDL-8247,27742282,2023-11-02,2021-10-16,2024-06-26,2025-11-29,15.94,50,3.48,A,Idle,v5.0,453.4,3382,141,24,0
1949896,Sorter,ABB,MDL-2511,96985464,2023-09-15,2023-07-12,2024-03-07,2025-09-11,40.98,50,1.88,B,Idle,v4.1,147.2,3416,10,33,1
1738972,Sorter,Fanuc,MDL-8508,29931145,2018-12-10,2022-03-18,2024-11-28,2025-12-22,72.69,100,1.48,E,Error,v4.1,5280.6,2512,2,9,1
1522017,Palletizer,OMRON,MDL-3282,98730601,2021-12-19,2020-08-06,2024-04-27,2025-07-29,33.03,50,3.13,B,Charging,v3.1,4555.2,7387,4,31,1
1914720,Palletizer,Fanuc,MDL-1522,69728687,2024-11-03,2024-12-05,2024-07-31,2026-02-20,29.56,50,1.33,C,Maintenance,v3.2,2121.1,4701,33,17,1
1948064,Palletizer,Kuka,MDL-5885,52880900,2022-05-17,2023-04-21,2024-05-07,2025-07-01,40.01,1500,0.78,A,Idle,v4.1,196.0,7816,17,26,1
1566431,Depalletizer,Kuka,MDL-2087,82359223,2022-03-28,2021-11-08,2024-10-07,2025-06-28,72.04,50,1.6,B,Active,v4.1,2099.2,3674,86,31,1
1066465,AMR,ABB,MDL-3881,10429264,2020-08-07,2022-06-26,2024-03-29,2026-01-23,34.63,100,1.53,C,Charging,v4.1,4670.0,4082,33,4,1
1693730,Arm,Geek+,MDL-5769,43341270,2018-05-02,2021-09-15,2024-10-27,2025-06-02,35.28,200,1.51,C,Active,v4.1,2187.3,6532,22,3,0
1498382,Arm,Kuka,MDL-1422,21565048,2022-02-09,2022-03-26,2024-04-23,2026-01-16,57.49,200,3.48,A,Charging,v3.1,818.2,2884,29,28,1
1577565,AGV,OMRON,MDL-3583,64041813,2019-03-18,2018-10-29,2024-09-09,2025-09-07,24.24,50,2.95,A,Idle,v4.0,1323.1,4899,104,37,1
1154300,AGV,Kuka,MDL-7025,20740286,2022-12-07,2019-12-14,2025-03-09,2026-04-23,53.29,100,2.25,A,Charging,v4.1,488.8,6818,54,7,1
1583739,AMR,OMRON,MDL-7882,31477600,2023-04-02,2018-05-15,2024-07-27,2025-09-20,39.0,100,3.31,C,Active,v4.2,143.9,5118,40,27,1
1644940,AGV,OMRON,MDL-3523,20530762,2018-05-17,2021-11-20,2024-04-03,2026-01-09,36.37,100,1.55,D,Maintenance,v3.2,2246.5,1889,40,20,1
1233711,AGV,Fanuc,MDL-1330,89950791,2021-03-08,2022-05-16,2024-10-25,2026-03-03,72.81,200,3.33,A,Idle,v4.0,600.9,3947,25,44,1
1398711,Depalletizer,Fanuc,MDL-8605,35429210,2019-09-20,2022-05-06,2025-03-14,2025-07-25,55.66,50,2.89,E,Idle,v3.2,6128.9,7195,2,12,1
1726694,AMR,Fanuc,MDL-6004,64696960,2019-08-03,2022-07-17,2024-10-10,2026-05-06,43.41,200,2.73,D,Idle,v4.1,3388.4,3679,67,34,1
1440047,Arm,Fanuc,MDL-1491,10263585,2023-01-19,2020-09-04,2024-06-16,2025-08-17,59.05,50,2.66,A,Idle,v4.2,45.0,4583,22,15,1
1696112,Arm,OMRON,MDL-4665,75147763,2023-09-09,2024-10-18,2025-04-15,2026-01-03,29.96,100,3.39,B,Active,v3.2,2199.1,8915,59,6,1
1145026,Cobot,Locus,MDL-5664,62346367,2021-05-19,2021-09-27,2024-12-30,2025-11-23,16.51,100,0.9,A,Active,v3.1,2644.3,4544,3,48,1
1714518,Palletizer,ABB,MDL-8274,44286076,2019-05-20,2019-01-20,2024-07-31,2025-07-25,22.06,100,2.22,A,Active,v4.0,1579.0,6141,17,39,1
1464913,AGV,6 River,MDL-3132,54866090,2020-04-16,2018-06-06,2024-03-11,2025-09-03,55.36,200,1.28,C,Active,v5.0,1846.6,7330,16,36,1
1515803,Palletizer,6 River,MDL-1039,94719096,2021-03-29,2024-10-18,2024-09-28,2025-07-29,44.9,200,1.51,C,Active,v5.0,10441.2,4503,11,47,1
1205934,Arm,Fanuc,MDL-7385,63031764,2021-09-27,2019-03-10,2024-08-21,2025-07-21,30.7,200,2.25,F,Idle,v3.1,6180.0,2299,9,44,1
1069885,AGV,Kuka,MDL-9934,51322454,2019-12-03,2021-07-29,2024-04-29,2025-07-20,60.32,100,1.07,A,Active,v4.0,177.1,3285,10,47,1
1499080,AMR,Kuka,MDL-5608,25307525,2021-03-21,2020-06-26,2025-03-04,2026-01-11,56.12,500,1.84,A,Idle,v4.1,1887.7,5939,16,8,1
1931274,AGV,Kuka,MDL-7070,84925493,2020-01-25,2019-08-06,2024-05-21,2025-10-29,61.53,50,0.99,B,Active,v3.2,460.9,3726,46,6,1
1190450,AMR,OMRON,MDL-8923,54242210,2024-09-05,2018-06-18,2024-06-08,2026-03-23,43.03,50,3.41,A,Active,v4.1,235.0,4516,146,1,1
1906038,Depalletizer,Kuka,MDL-1742,76933493,2023-07-18,2023-10-12,2025-03-10,2025-12-04,36.61,100,2.19,E,Active,v4.1,295.4,4590,8,19,1
1361302,Sorter,ABB,MDL-1211,66390086,2018-05-25,2020-04-22,2024-10-08,2025-10-21,40.34,100,1.42,C,Active,v3.1,317.1,9188,43,16,1
1360635,Palletizer,6 River,MDL-6918,34125148,2022-09-15,2023-11-07,2024-02-25,2026-02-25,7.09,200,3.25,A,Active,v5.0,630.1,4937,36,16,1
1053280,Palletizer,6 River,MDL-7799,78978843,2019-08-10,2020-01-14,2024-07-16,2025-12-05,41.14,500,0.57,B,Active,v3.1,1613.1,4339,73,1,1
1081810,AGV,Kuka,MDL-6734,52574213,2023-12-07,2023-05-26,2025-01-07,2026-03-25,47.9,200,2.79,B,Idle,v4.2,532.0,4519,14,24,1
1768305,Depalletizer,ABB,MDL-5662,45373285,2018-09-11,2019-10-31,2025-02-26,2025-08-12,19.65,500,2.68,C,Active,v4.1,8780.0,4863,11,49,0
1394773,Palletizer,Locus,MDL-5196,85532929,2020-07-09,2019-05-25,2024-07-15,2025-12-19,67.75,200,0.88,C,Active,v4.2,620.5,8124,48,25,1
1821328,AGV,Locus,MDL-5788,61746530,2019-07-11,2022-01-23,2025-01-18,2026-03-05,76.3,500,0.75,A,Active,v4.0,2095.5,3522,25,12,1
1388224,Depalletizer,ABB,MDL-6866,20161617,2018-02-22,2018-09-29,2024-05-26,2025-08-05,36.6,50,3.48,A,Active,v3.2,5451.9,3793,6,1,1
1166542,Sorter,Locus,MDL-9172,98629117,2023-02-01,2021-05-31,2025-03-09,2026-02-27,15.27,200,2.6,A,Maintenance,v4.1,72.4,4196,30,23,1
1058470,AGV,6 River,MDL-6620,58262141,2021-02-03,2024-07-14,2025-03-14,2025-08-28,71.08,1000,3.48,A,Active,v4.2,307.0,4746,14,45,1
1172569,AGV,Kuka,MDL-1360,76127845,2024-06-24,2020-05-14,2024-10-01,2026-02-15,20.39,100,1.87,D,Active,v4.2,1658.3,4368,31,19,1
1227430,Sorter,Fanuc,MDL-2278,81117442,2024-03-20,2024-02-26,2024-06-08,2025-06-04,46.36,100,2.38,A,Active,v4.1,1590.4,3867,24,26,1
1640089,AMR,ABB,MDL-6559,73258231,2020-01-08,2018-11-07,2025-02-07,2025-11-07,32.99,100,1.85,D,Active,v5.0,535.6,3451,32,25,1
1647511,Palletizer,OMRON,MDL-2783,86885955,2018-10-29,2021-01-08,2024-09-04,2025-07-18,79.02,200,0.86,C,Active,v4.2,296.1,6707,11,1,1
1733232,Palletizer,Fanuc,MDL-4303,57129398,2021-04-07,2021-03-16,2024-07-25,2025-11-06,56.95,500,2.16,B,Active,v3.1,4101.4,4320,31,3,1
1457101,Palletizer,6 River,MDL-4877,26283565,2022-10-17,2020-03-28,2024-10-05,2025-07-24,67.8,200,2.82,B,Active,v3.1,3795.5,2366,36,8,1
1889821,AMR,6 River,MDL-1519,82418162,2022-03-21,2021-03-24,2025-01-25,2026-03-26,67.42,100,2.54,F,Idle,v5.0,998.1,3238,46,33,1
1912396,Palletizer,Geek+,MDL-7216,33270905,2021-04-28,2020-12-04,2025-04-18,2026-05-03,9.5,200,0.65,C,Maintenance,v4.2,4085.1,3258,99,21,1
1577453,AMR,6 River,MDL-4280,46079125,2024-02-26,2020-02-05,2024-02-23,2025-08-24,8.28,50,0.74,B,Active,v3.2,8129.5,5646,20,13,1
1961563,AMR,Kuka,MDL-8084,95441063,2018-01-12,2023-08-02,2024-04-26,2026-02-08,74.68,500,2.48,A,Active,v3.1,1723.0,1409,21,40,1
1979239,AGV,Locus,MDL-8339,80309145,2023-05-10,2024-05-26,2025-01-24,2025-11-03,66.27,50,1.3,D,Active,v4.1,78.8,2244,67,13,1
1514340,AMR,6 River,MDL-1642,99614650,2024-01-12,2019-12-17,2024-06-15,2025-12-19,72.26,200,2.72,B,Charging,v4.0,1654.3,10464,10,45,1
