order_id,product_id,batch_id,order_date,planned_start_datetime,actual_start_datetime,planned_end_datetime,actual_end_datetime,planned_quantity_units,actual_quantity_units,unit_of_measure,production_line,shift,operator_id,quality_score,rejection_rate_pct,order_status,robot_assisted,energy_consumed_kwh,rework_required
24219335,1312551,4697628,2022-07-11,2024-03-02,2024-03-02 02:00:00,2024-03-04 00:00:00,2024-03-04 06:00:00,11724,11891,Tin,Line-2,Afternoon,3615073,83.61,1.057,Completed,1,111.3,0
23214346,1197335,4485402,2024-08-23,2022-09-29,2022-09-28 23:00:00,2022-10-01 21:00:00,2022-10-01 19:00:00,46662,47536,Tin,Line-1,Afternoon,3836166,80.41,3.73,Completed,0,62.94,0
21187915,1722947,4374965,2022-08-01,2022-11-12,2022-11-12 05:00:00,2022-11-12 22:00:00,2022-11-13 05:00:00,2815,2786,Box,Line-1,Afternoon,3710092,90.82,1.606,Completed,1,409.17,0
28853718,1468675,4460672,2024-03-12,2022-08-03,2022-08-03 06:00:00,2022-08-04 14:00:00,2022-08-05 00:00:00,15624,13651,Tin,Line-2,Morning,3922125,68.16,0.848,Completed,1,34.06,0
24404578,1106594,4434801,2025-01-06,2022-12-16,2022-12-16 00:00:00,2022-12-17 03:00:00,2022-12-17 03:00:00,21505,20613,Tin,Line-1,Afternoon,3498823,94.93,2.401,Completed,0,182.33,0
21734636,1990828,4142663,2022-03-22,2022-09-29,2022-09-29 03:00:00,2022-09-30 11:00:00,2022-09-30 19:00:00,41202,39138,Pouch,Line-1,Morning,3029252,83.39,1.144,Completed,1,213.94,0
23872176,1601267,4778932,2023-07-11,2022-06-22,2022-06-22 03:00:00,2022-06-24 21:00:00,2022-06-25 01:00:00,49524,49719,Tin,Line-4,Afternoon,3830785,81.6,1.844,Completed,1,88.43,0
20765431,1417562,4759407,2025-02-22,2024-09-20,2024-09-20 00:00:00,2024-09-21 06:00:00,2024-09-21 08:00:00,6465,6378,Tin,Line-1,Morning,3976138,93.5,0.08,In-Progress,1,202.83,0
23705613,1943410,4189980,2023-08-17,2023-07-09,2023-07-09 06:00:00,2023-07-10 06:00:00,2023-07-10 14:00:00,6548,5933,Tin,Line-1,Night,3677046,90.18,1.332,Completed,1,396.97,0
25745409,1657536,4753972,2023-07-23,2024-01-10,2024-01-10 01:00:00,2024-01-12 11:00:00,2024-01-12 15:00:00,34142,30908,Pouch,Line-4,Morning,3127745,64.16,0.552,Completed,1,92.97,0
28300119,1531656,4543132,2022-04-18,2023-04-25,2023-04-25 03:00:00,2023-04-25 21:00:00,2023-04-26 02:00:00,32341,32018,Tin,Line-5,Morning,3614306,50.21,4.077,Completed,1,10.0,1
23701929,1845270,4408152,2023-06-14,2022-12-03,2022-12-03 07:00:00,2022-12-05 03:00:00,2022-12-05 10:00:00,45401,38917,Pouch,Line-1,Morning,3303417,91.64,1.175,Scheduled,1,28.69,0
22473018,1787227,4476493,2025-02-25,2024-06-08,2024-06-07 22:00:00,2024-06-08 13:00:00,2024-06-08 10:00:00,26774,23843,Tin,Line-3,Afternoon,3370721,94.93,1.437,Completed,1,364.88,0
24735472,1267920,4091828,2024-02-12,2023-07-10,2023-07-10 01:00:00,2023-07-11 17:00:00,2023-07-11 20:00:00,2222,2234,Pouch,Line-2,Night,3208410,75.4,2.472,Scheduled,1,101.24,0
28555885,1063964,8656857,2022-07-22,2024-01-18,2024-01-18 02:00:00,2024-01-19 07:00:00,2024-01-19 13:00:00,30110,26482,Pouch,Line-5,Afternoon,3379500,73.19,0.092,Completed,1,104.64,0
21799138,1741496,4100221,2024-02-04,2025-01-25,2025-01-25 06:00:00,2025-01-26 11:00:00,2025-01-26 21:00:00,9114,8803,Pouch,Line-1,Morning,3772992,89.72,1.652,Completed,1,287.97,0
21759085,1378965,4989572,2023-07-19,2022-10-25,2022-10-25 06:00:00,2022-10-27 23:00:00,2022-10-28 04:00:00,34259,34647,Pouch,Line-3,Night,3999784,56.29,0.391,Completed,1,120.25,0
28601619,1891919,4962521,2023-03-23,2024-08-14,2024-08-14 03:00:00,2024-08-16 18:00:00,2024-08-17 02:00:00,3654,3552,Tin,Line-3,Night,3845968,81.08,0.757,Completed,1,393.22,0
27710558,1736967,4573287,2023-08-19,2023-02-22,2023-02-21 23:00:00,2023-02-24 18:00:00,2023-02-24 22:00:00,32810,29715,Tin,Line-4,Afternoon,3295969,88.22,0.199,Completed,1,123.59,0
24105080,1900636,4188231,2024-03-06,2023-08-26,2023-08-26 07:00:00,2023-08-27 17:00:00,2023-08-28 01:00:00,17479,14991,Pouch,Line-1,Night,3152226,97.92,2.107,Completed,1,129.6,1
29450823,1871590,4531251,2023-08-06,2022-12-22,2022-12-21 23:00:00,2022-12-24 07:00:00,2022-12-24 10:00:00,35064,32103,Tin,Line-3,Morning,3965580,88.47,0.523,Completed,1,101.87,0
23457454,1118135,4607241,2025-01-31,2024-05-15,2024-05-15 00:00:00,2024-05-15 23:00:00,2024-05-15 22:00:00,3904,3856,Carton,Line-2,Night,3217012,89.58,1.431,Completed,1,11.53,0
21610055,1394893,4678613,2022-11-15,2024-03-12,2024-03-12 00:00:00,2024-03-13 21:00:00,2024-03-14 00:00:00,36820,36539,Carton,Line-1,Morning,3016128,72.74,0.579,Completed,1,164.65,0
22684582,1559130,4182279,2024-09-25,2022-06-25,2022-06-24 23:00:00,2022-06-25 07:00:00,2022-06-25 07:00:00,23029,20112,Pouch,Line-5,Afternoon,3115167,64.85,6.927,Completed,1,85.46,0
21856553,1936221,4269872,2023-04-05,2022-11-30,2022-11-30 06:00:00,2022-12-01 23:00:00,2022-12-02 10:00:00,5541,5523,Pouch,Line-3,Afternoon,3252094,66.65,2.179,In-Progress,1,148.83,0
28542498,1397279,4118889,2022-08-17,2023-08-29,2023-08-29 05:00:00,2023-08-30 04:00:00,2023-08-30 09:00:00,7325,7131,Box,Line-4,Night,3191440,74.21,0.489,Completed,1,62.9,0
20782820,1196790,4750415,2022-11-12,2022-08-09,2022-08-08 23:00:00,2022-08-09 11:00:00,2022-08-09 11:00:00,29687,25912,Tin,Line-1,Morning,3597286,92.71,0.194,Scheduled,1,40.8,0
28119978,1350762,4306213,2025-02-17,2024-12-22,2024-12-22 04:00:00,2024-12-23 20:00:00,2024-12-24 01:00:00,48342,48367,Tin,Line-1,Night,3035332,85.3,1.951,Completed,1,94.55,0
23161856,1047393,4132136,2022-01-04,2023-05-01,2023-05-01 05:00:00,2023-05-01 19:00:00,2023-05-02 03:00:00,3895,3798,Tin,Line-5,Afternoon,3492625,61.75,3.07,On-Hold,1,10.0,0
22353748,1238104,4342257,2024-05-03,2024-11-13,2024-11-13 01:00:00,2024-11-13 16:00:00,2024-11-13 21:00:00,49463,46063,Tin,Line-4,Morning,3699550,88.11,1.165,Scheduled,0,129.95,0
21284843,1453448,4014904,2024-09-09,2022-08-06,2022-08-06 04:00:00,2022-08-06 07:00:00,2022-08-06 13:00:00,48696,50143,Tin,Line-2,Afternoon,3088084,91.39,2.991,Completed,1,136.88,0
28749130,1974823,4890132,2024-11-08,2023-03-05,2023-03-05 00:00:00,2023-03-07 19:00:00,2023-03-07 22:00:00,40173,38719,Carton,Line-2,Night,3114612,93.39,0.43,Completed,1,102.56,0
27047963,1473053,4749335,2024-09-01,2024-03-23,2024-03-22 23:00:00,2024-03-23 11:00:00,2024-03-23 11:00:00,32901,28764,Tin,Line-2,Morning,3214335,92.62,2.851,Completed,1,194.19,0
28734369,1671988,4098693,2023-12-16,2022-10-25,2022-10-25 03:00:00,2022-10-25 20:00:00,2022-10-26 01:00:00,27462,24136,Tin,Line-5,Night,3868090,84.17,1.114,Completed,1,150.64,0
29124024,1214681,4577008,2022-04-29,2023-01-20,2023-01-20 01:00:00,2023-01-20 20:00:00,2023-01-20 21:00:00,3113,2818,Pouch,Line-3,Morning,3493852,73.06,2.377,Scheduled,0,70.99,0
26424655,1718849,8026907,2022-07-26,2024-11-29,2024-11-28 23:00:00,2024-12-01 04:00:00,2024-12-01 05:00:00,21456,21503,Tin,Line-2,Morning,3489370,79.21,0.171,Completed,1,69.81,0
28476555,1114975,4712465,2023-10-08,2024-08-07,2024-08-07 03:00:00,2024-08-08 18:00:00,2024-08-09 02:00:00,37134,36661,Tin,Line-4,Night,3938229,87.75,1.152,Completed,1,283.2,0
28884206,1250798,4074920,2024-11-26,2024-08-22,2024-08-22 00:00:00,2024-08-22 20:00:00,2024-08-23 01:00:00,48384,50014,Tin,Line-2,Morning,3803667,90.58,1.34,Completed,1,145.64,0
28891355,1096757,4226376,2022-02-27,2023-06-19,2023-06-18 23:00:00,2023-06-20 08:00:00,2023-06-20 10:00:00,40042,39287,Box,Line-2,Afternoon,3709641,92.06,0.859,Completed,1,29.92,0
23905196,1700564,4525950,2023-03-15,2023-12-03,2023-12-03 01:00:00,2023-12-05 17:00:00,2023-12-05 22:00:00,14748,14194,Tin,Line-4,Afternoon,3136128,83.98,0.384,Completed,1,10.0,0
27420437,1284057,4310851,2024-10-23,2022-10-04,2022-10-04 02:00:00,2022-10-06 19:00:00,2022-10-06 21:00:00,7874,6718,Pouch,Line-2,Afternoon,3054880,95.65,2.037,Scheduled,0,31.17,1
29717901,1385937,4743128,2022-04-19,2023-01-10,2023-01-09 23:00:00,2023-01-10 07:00:00,2023-01-10 09:00:00,4862,4808,Tin,Line-2,Afternoon,3910064,78.62,1.868,In-Progress,1,41.59,0
23473802,1355591,4938801,2024-05-24,2023-12-20,2023-12-20 00:00:00,2023-12-22 01:00:00,2023-12-22 01:00:00,33446,34807,Tin,Line-1,Morning,3668495,50.95,0.071,Completed,1,73.23,0
22733564,1468674,4288984,2022-09-30,2023-02-18,2023-02-18 07:00:00,2023-02-20 02:00:00,2023-02-20 11:00:00,5869,5475,Tin,Line-5,Morning,3910463,68.45,0.894,On-Hold,0,93.73,0
25823843,1851726,4681848,2023-02-18,2024-03-28,2024-03-28 00:00:00,2024-03-29 12:00:00,2024-03-29 14:00:00,10464,9674,Tin,Line-1,Morning,3072365,94.15,1.813,Completed,1,374.63,0
20372490,1804457,4703867,2023-12-09,2024-03-12,2024-03-12 05:00:00,2024-03-14 12:00:00,2024-03-14 20:00:00,30566,30161,Tin,Line-2,Afternoon,3811150,76.41,2.725,Completed,1,111.2,0
20782461,1520248,4304456,2022-01-09,2023-06-02,2023-06-02 06:00:00,2023-06-02 15:00:00,2023-06-02 23:00:00,19973,20295,Pouch,Line-5,Afternoon,3610916,88.35,1.323,In-Progress,1,159.43,0
21468650,1065184,4161202,2023-10-11,2025-01-25,2025-01-24 22:00:00,2025-01-27 19:00:00,2025-01-27 21:00:00,29082,28730,Tin,Line-2,Morning,3290591,87.77,0.876,On-Hold,1,58.84,0
20411870,1726672,4556409,2023-05-05,2022-06-27,2022-06-27 01:00:00,2022-06-29 16:00:00,2022-06-29 18:00:00,13581,13612,Tin,Line-2,Morning,3684868,79.31,7.619,In-Progress,0,12.7,1
20331854,1306323,4651906,2024-06-29,2023-04-20,2023-04-20 01:00:00,2023-04-22 15:00:00,2023-04-22 19:00:00,31066,29222,Pouch,Line-5,Morning,3055353,89.14,3.494,On-Hold,1,114.77,1
22386616,1632574,4700370,2023-04-27,2024-09-15,2024-09-15 02:00:00,2024-09-15 16:00:00,2024-09-15 23:00:00,23384,24254,Tin,Line-5,Night,3196413,70.4,0.371,Completed,1,264.08,1
29820308,1835107,8386134,2023-02-10,2023-01-16,2023-01-16 07:00:00,2023-01-18 22:00:00,2023-01-19 09:00:00,25998,26063,Tin,Line-2,Afternoon,3827795,86.75,3.018,Completed,1,119.4,0
27317240,1105317,4912974,2024-06-24,2023-09-01,2023-09-01 03:00:00,2023-09-01 14:00:00,2023-09-01 21:00:00,13362,11804,Pouch,Line-1,Night,3428747,95.82,1.285,In-Progress,1,99.66,0
24797234,1459405,4193066,2023-01-19,2024-03-23,2024-03-23 07:00:00,2024-03-23 23:00:00,2024-03-24 09:00:00,9580,9926,Tin,Line-2,Morning,3263088,76.9,2.364,Completed,1,123.88,0
25759527,1785448,4680364,2022-03-15,2023-08-21,2023-08-21 01:00:00,2023-08-23 11:00:00,2023-08-23 12:00:00,14598,12779,Carton,Line-1,Morning,3195212,98.15,1.927,Completed,1,30.24,0
23770140,1658513,4373490,2022-03-06,2023-03-14,2023-03-14 05:00:00,2023-03-15 18:00:00,2023-03-16 00:00:00,4991,5166,Pouch,Line-1,Morning,3106600,92.06,4.373,Completed,0,125.94,1
27832332,1477981,4034780,2024-11-18,2022-11-01,2022-11-01 06:00:00,2022-11-01 22:00:00,2022-11-02 07:00:00,48209,41920,Pouch,Line-2,Afternoon,3082231,67.94,0.242,Completed,0,85.77,0
24481443,1932504,4532920,2024-07-31,2024-02-05,2024-02-04 22:00:00,2024-02-06 06:00:00,2024-02-06 07:00:00,20708,19706,Tin,Line-4,Night,3343645,75.93,0.175,Completed,1,79.62,0
25535047,1183300,4902391,2025-02-03,2022-09-11,2022-09-11 00:00:00,2022-09-13 03:00:00,2022-09-13 07:00:00,21711,19435,Pouch,Line-1,Afternoon,3914385,75.38,2.085,Cancelled,1,71.99,0
20706423,1408694,4053759,2022-05-12,2025-02-19,2025-02-18 22:00:00,2025-02-21 07:00:00,2025-02-21 07:00:00,45401,47098,Carton,Line-3,Morning,3983222,49.27,0.713,Completed,1,10.0,0
27346502,1038750,4426619,2022-12-13,2024-12-15,2024-12-15 00:00:00,2024-12-15 18:00:00,2024-12-15 23:00:00,31601,32531,Pouch,Line-1,Morning,3641818,72.92,1.372,In-Progress,1,13.22,0
22614852,1717507,8296289,2024-12-24,2023-11-09,2023-11-09 00:00:00,2023-11-10 11:00:00,2023-11-10 14:00:00,3353,3154,Box,Line-1,Morning,3199781,73.45,2.249,Completed,1,332.67,0
21913140,1987256,4055166,2022-10-30,2024-10-04,2024-10-04 04:00:00,2024-10-06 03:00:00,2024-10-06 06:00:00,2163,2013,Pouch,Line-3,Afternoon,3079594,83.97,0.901,Scheduled,1,18.4,0
24216997,1448786,4426676,2022-04-14,2023-04-27,2023-04-27 04:00:00,2023-04-27 12:00:00,2023-04-27 16:00:00,834,854,Pouch,Line-1,Afternoon,3711476,71.31,0.849,In-Progress,1,55.29,0
28619249,1686654,4419677,2024-09-30,2023-01-28,2023-01-28 07:00:00,2023-01-29 06:00:00,2023-01-29 12:00:00,31621,27157,Pouch,Line-2,Night,3129362,62.96,0.151,Completed,1,10.0,0
24178569,1184095,4879534,2022-08-29,2024-12-27,2024-12-27 03:00:00,2024-12-27 19:00:00,2024-12-27 22:00:00,19260,17887,Tin,Line-1,Afternoon,3110004,89.24,0.019,Completed,1,73.2,0
20868892,1690432,4661535,2022-11-25,2024-04-02,2024-04-02 03:00:00,2024-04-04 20:00:00,2024-04-05 04:00:00,28412,24327,Pouch,Line-1,Night,3393772,91.62,8.321,Completed,1,164.07,0
25029484,1975823,4899966,2023-12-23,2022-10-11,2022-10-11 03:00:00,2022-10-11 07:00:00,2022-10-11 13:00:00,29857,30073,Tin,Line-2,Morning,3109456,82.36,0.544,Completed,1,172.25,0
26959552,1782851,4999763,2023-03-19,2023-12-26,2023-12-26 07:00:00,2023-12-26 23:00:00,2023-12-27 09:00:00,46071,40018,Tin,Line-3,Night,3364042,65.64,1.269,Completed,1,354.69,0
26715897,1633923,4168020,2024-09-22,2024-07-02,2024-07-02 06:00:00,2024-07-02 09:00:00,2024-07-02 16:00:00,25392,23466,Tin,Line-2,Morning,3078643,88.89,1.741,Scheduled,1,324.22,0
24547687,1845947,4972564,2024-11-01,2024-04-17,2024-04-17 02:00:00,2024-04-18 08:00:00,2024-04-18 15:00:00,38906,35798,Pouch,Line-2,Morning,3670160,97.55,0.301,Completed,1,211.51,0
25706276,1261020,4958338,2023-12-21,2023-11-06,2023-11-06 00:00:00,2023-11-06 13:00:00,2023-11-06 18:00:00,7950,6837,Tin,Line-2,Afternoon,3968648,61.55,1.876,In-Progress,1,10.68,0
23845266,1105855,4160937,2023-07-08,2024-07-15,2024-07-15 07:00:00,2024-07-17 03:00:00,2024-07-17 13:00:00,8542,8501,Pouch,Line-1,Morning,3430561,84.11,1.49,Completed,0,288.58,0
26957286,1821982,4039304,2024-01-26,2024-07-17,2024-07-17 02:00:00,2024-07-17 09:00:00,2024-07-17 13:00:00,10188,10278,Pouch,Line-1,Night,3659030,74.87,5.853,Completed,1,56.61,0
29962204,1808384,4192248,2023-03-22,2024-03-07,2024-03-07 01:00:00,2024-03-09 06:00:00,2024-03-09 06:00:00,37940,38046,Pouch,Line-2,Night,3763146,58.57,0.683,Completed,1,192.15,0
21866004,1539780,4619629,2023-01-03,2025-03-26,2025-03-26 06:00:00,2025-03-28 05:00:00,2025-03-28 13:00:00,21938,22744,Tin,Line-2,Afternoon,3331472,66.46,0.163,Completed,0,205.12,0
29091044,1092468,8512170,2023-06-26,2022-11-21,2022-11-20 23:00:00,2022-11-22 09:00:00,2022-11-22 07:00:00,45988,42639,Box,Line-2,Morning,3738659,63.84,1.162,Completed,1,361.55,0
20577255,1072793,4313159,2024-11-30,2023-09-30,2023-09-30 04:00:00,2023-10-01 20:00:00,2023-10-02 04:00:00,18701,16880,Pouch,Line-1,Afternoon,3009871,84.26,1.697,Completed,0,45.61,0
24118010,1873234,4663033,2024-11-03,2023-10-09,2023-10-08 23:00:00,2023-10-10 08:00:00,2023-10-10 10:00:00,43513,43112,Box,Line-5,Night,3993689,84.13,0.199,Completed,1,62.66,0
26739595,1878354,4739174,2022-01-13,2025-01-13,2025-01-12 23:00:00,2025-01-13 17:00:00,2025-01-13 16:00:00,28540,29174,Tin,Line-1,Morning,3383331,98.71,0.421,On-Hold,1,43.44,0
22708172,1982617,4531258,2022-05-04,2022-09-13,2022-09-12 22:00:00,2022-09-14 16:00:00,2022-09-14 13:00:00,37173,38903,Pouch,Line-4,Night,3511375,78.98,0.694,Completed,0,366.09,0
21234403,1253427,4190436,2024-05-08,2024-01-27,2024-01-26 23:00:00,2024-01-27 20:00:00,2024-01-27 18:00:00,31723,31474,Tin,Line-2,Afternoon,3914537,68.6,1.7,Completed,1,31.14,0
29462000,1664856,4229668,2024-09-07,2023-07-20,2023-07-20 04:00:00,2023-07-20 13:00:00,2023-07-20 18:00:00,20540,19336,Tin,Line-4,Morning,3534984,84.96,0.191,Completed,1,39.6,0
22917225,1721892,4758703,2023-12-05,2024-12-23,2024-12-23 06:00:00,2024-12-23 06:00:00,2024-12-23 16:00:00,16462,14133,Tin,Line-3,Morning,3373878,80.43,1.423,Completed,1,10.0,1
24783426,1269327,4151802,2022-06-02,2022-08-17,2022-08-16 23:00:00,2022-08-18 21:00:00,2022-08-18 23:00:00,40510,36046,Tin,Line-2,Afternoon,3192126,95.84,5.818,Completed,1,33.28,1
24251860,1226560,4547531,2022-02-26,2023-04-30,2023-04-30 00:00:00,2023-05-01 09:00:00,2023-05-01 13:00:00,25782,26345,Tin,Line-2,Night,3845725,98.57,0.475,Scheduled,1,27.47,0
21805949,1799890,4609225,2022-12-26,2025-02-15,2025-02-14 23:00:00,2025-02-17 06:00:00,2025-02-17 06:00:00,38792,34586,Tin,Line-4,Morning,3131897,67.25,1.882,Scheduled,0,10.0,0
23924224,1397707,4430222,2024-02-28,2024-07-17,2024-07-17 05:00:00,2024-07-19 13:00:00,2024-07-19 17:00:00,33984,30270,Carton,Line-2,Afternoon,3029541,78.56,2.886,Completed,1,107.13,0
21120271,1230620,4782633,2023-07-13,2025-01-19,2025-01-19 06:00:00,2025-01-21 02:00:00,2025-01-21 07:00:00,28182,24540,Pouch,Line-5,Afternoon,3264826,76.02,3.155,Completed,0,104.78,0
24086269,1627164,4923604,2022-09-20,2023-09-28,2023-09-28 01:00:00,2023-09-29 00:00:00,2023-09-29 03:00:00,16012,14560,Tin,Line-1,Afternoon,3416337,75.34,1.759,Completed,1,378.06,0
29654394,1888710,4395407,2025-02-15,2023-11-09,2023-11-09 04:00:00,2023-11-10 09:00:00,2023-11-10 12:00:00,43303,40918,Tin,Line-5,Afternoon,3504875,67.2,0.015,Scheduled,1,146.86,0
24737521,1488145,4958796,2023-10-12,2022-08-09,2022-08-09 05:00:00,2022-08-09 14:00:00,2022-08-10 00:00:00,31550,27393,Tin,Line-5,Night,3759676,74.04,3.04,Scheduled,1,127.42,0
20992584,1793855,4770279,2022-07-02,2023-01-28,2023-01-28 00:00:00,2023-01-29 14:00:00,2023-01-29 15:00:00,19626,20318,Tin,Line-1,Morning,3472628,78.42,4.507,Completed,0,243.94,0
25571903,1130169,4525583,2025-02-15,2022-11-07,2022-11-07 03:00:00,2022-11-07 04:00:00,2022-11-07 09:00:00,33227,32905,Carton,Line-1,Morning,3415344,89.0,0.423,Completed,1,114.39,0
28116414,1046341,4396219,2024-09-13,2024-11-13,2024-11-12 23:00:00,2024-11-14 11:00:00,2024-11-14 12:00:00,4214,3994,Tin,Line-5,Night,3067941,95.81,0.164,Completed,1,135.65,0
25994649,1923020,4580632,2023-07-30,2024-09-13,2024-09-13 04:00:00,2024-09-13 21:00:00,2024-09-14 04:00:00,19630,17000,Tin,Line-3,Morning,3110791,90.78,2.642,Completed,1,123.05,0
28466269,1229625,4951572,2024-01-17,2022-10-19,2022-10-19 01:00:00,2022-10-20 01:00:00,2022-10-20 02:00:00,42130,37943,Tin,Line-3,Afternoon,3140763,41.09,2.88,Completed,0,64.07,0
20852084,1835198,4650181,2022-12-28,2023-07-02,2023-07-02 06:00:00,2023-07-03 07:00:00,2023-07-03 16:00:00,41605,42621,Tin,Line-1,Afternoon,3284501,77.51,1.549,Completed,1,27.68,0
22713589,1471418,4743806,2022-01-09,2023-10-30,2023-10-30 01:00:00,2023-11-01 18:00:00,2023-11-01 20:00:00,2748,2629,Tin,Line-1,Morning,3693638,69.54,0.08,Completed,1,207.68,0
24353956,1441269,4930844,2024-08-05,2025-01-14,2025-01-14 01:00:00,2025-01-14 04:00:00,2025-01-14 10:00:00,536,490,Tin,Line-1,Morning,3498185,82.41,3.044,Completed,1,163.1,0
20855454,1236853,4636183,2022-03-14,2024-01-11,2024-01-11 07:00:00,2024-01-11 11:00:00,2024-01-11 23:00:00,39385,41127,Tin,Line-1,Morning,3162027,82.0,0.268,Completed,1,25.53,1
26558389,1950897,4651515,2023-06-11,2022-11-08,2022-11-08 00:00:00,2022-11-10 20:00:00,2022-11-10 23:00:00,27559,23476,Tin,Line-1,Night,3481772,83.23,4.81,Completed,1,98.41,0
28461152,1987487,4631011,2022-11-13,2023-02-25,2023-02-25 06:00:00,2023-02-27 11:00:00,2023-02-27 22:00:00,31642,29969,Tin,Line-2,Afternoon,3197130,47.2,0.136,Completed,1,10.0,0
23579518,1438716,4716892,2023-11-28,2023-04-23,2023-04-23 06:00:00,2023-04-23 04:00:00,2023-04-23 11:00:00,2920,2636,Pouch,Line-1,Morning,3035705,55.55,0.692,In-Progress,1,32.26,0
27287473,1803062,4502350,2022-03-09,2024-01-11,2024-01-11 07:00:00,2024-01-11 10:00:00,2024-01-11 21:00:00,9319,8665,Carton,Line-3,Afternoon,3826185,97.39,0.698,Completed,0,18.43,0
26373730,1150740,4963873,2024-10-20,2022-11-21,2022-11-21 05:00:00,2022-11-22 08:00:00,2022-11-22 16:00:00,42763,43702,Tin,Line-2,Afternoon,3146012,86.09,2.271,In-Progress,1,10.0,0
25799131,1678112,4200004,2024-12-21,2025-03-07,2025-03-07 06:00:00,2025-03-09 15:00:00,2025-03-10 01:00:00,30338,27781,Carton,Line-2,Afternoon,3336088,92.1,2.382,Completed,1,126.79,0
22087498,1672071,4601542,2023-09-01,2022-11-15,2022-11-15 03:00:00,2022-11-15 08:00:00,2022-11-15 12:00:00,40914,37058,Tin,Line-2,Afternoon,3773749,91.88,0.374,Completed,1,319.45,0
25822267,1739020,4102616,2024-08-08,2024-03-19,2024-03-19 04:00:00,2024-03-20 17:00:00,2024-03-20 22:00:00,17923,15388,Carton,Line-2,Morning,3355408,89.78,1.475,Completed,1,269.93,0
28416944,1535975,4092690,2024-07-30,2023-07-04,2023-07-04 02:00:00,2023-07-06 02:00:00,2023-07-06 05:00:00,39794,38578,Tin,Line-2,Morning,3614170,87.01,1.488,Completed,1,483.89,0
24180974,1829524,4479575,2023-05-07,2022-06-23,2022-06-23 02:00:00,2022-06-24 03:00:00,2022-06-24 06:00:00,44930,46751,Tin,Line-5,Afternoon,3269441,95.4,1.852,Completed,1,33.45,0
24992901,1234011,4211497,2025-02-27,2023-03-12,2023-03-12 05:00:00,2023-03-14 04:00:00,2023-03-14 10:00:00,5726,5494,Tin,Line-1,Night,3356459,67.89,0.313,Completed,1,336.45,0
22420890,1907731,4243249,2025-01-21,2025-02-20,2025-02-20 07:00:00,2025-02-22 09:00:00,2025-02-22 16:00:00,32929,30790,Box,Line-3,Morning,3113865,70.44,1.227,Completed,1,264.28,0
20093566,1870048,4811776,2022-08-08,2022-08-20,2022-08-20 07:00:00,2022-08-22 02:00:00,2022-08-22 12:00:00,36162,37536,Box,Line-1,Morning,3076511,82.07,1.15,On-Hold,0,101.61,1
21029306,1363292,4731980,2025-01-27,2024-09-22,2024-09-22 04:00:00,2024-09-22 21:00:00,2024-09-23 05:00:00,9297,9019,Tin,Line-1,Night,3352185,75.45,2.541,In-Progress,1,397.31,0
23661722,1830784,4258099,2023-04-23,2023-09-02,2023-09-01 22:00:00,2023-09-04 03:00:00,2023-09-04 02:00:00,16849,16206,Box,Line-2,Night,3448068,75.95,1.368,Scheduled,1,37.17,0
25400808,1281067,4848993,2024-10-03,2023-01-14,2023-01-13 22:00:00,2023-01-16 14:00:00,2023-01-16 17:00:00,7630,6833,Box,Line-3,Morning,3470988,76.04,2.246,Completed,1,59.46,0
28405939,1949017,4746263,2024-02-12,2023-03-04,2023-03-04 04:00:00,2023-03-06 15:00:00,2023-03-06 21:00:00,33039,34047,Box,Line-3,Afternoon,3832845,92.03,1.111,Scheduled,0,25.22,0
21060161,1850769,4737147,2023-01-11,2025-01-18,2025-01-17 22:00:00,2025-01-20 18:00:00,2025-01-20 21:00:00,38600,39683,Tin,Line-2,Night,3771655,59.45,0.493,Completed,1,63.48,0
29250343,1661170,4933513,2023-02-17,2023-03-22,2023-03-22 02:00:00,2023-03-24 23:00:00,2023-03-25 06:00:00,15718,14295,Pouch,Line-4,Afternoon,3330995,73.82,0.595,Completed,1,43.91,1
24878015,1977540,4606010,2022-02-19,2024-12-02,2024-12-02 07:00:00,2024-12-04 08:00:00,2024-12-04 15:00:00,43905,43797,Tin,Line-1,Night,3834167,78.26,0.926,Completed,0,284.32,0
26555015,1784810,4397235,2025-02-05,2024-10-27,2024-10-27 02:00:00,2024-10-29 09:00:00,2024-10-29 12:00:00,38517,34675,Tin,Line-2,Morning,3360434,97.75,2.744,Completed,0,482.37,0
27543510,1333313,4464016,2022-10-02,2023-05-07,2023-05-07 03:00:00,2023-05-08 08:00:00,2023-05-08 10:00:00,43073,38696,Tin,Line-1,Morning,3418905,88.23,1.538,On-Hold,1,124.83,0
27265338,1463871,4032740,2024-12-05,2022-09-10,2022-09-10 01:00:00,2022-09-11 20:00:00,2022-09-11 22:00:00,28674,27109,Carton,Line-2,Afternoon,3593535,97.73,0.463,Scheduled,1,299.24,1
26830151,1289325,4985143,2024-04-24,2022-12-04,2022-12-04 05:00:00,2022-12-06 12:00:00,2022-12-06 21:00:00,2530,2487,Box,Line-3,Night,3522717,87.48,0.52,In-Progress,1,147.28,0
29180708,1359931,4309350,2023-12-28,2022-08-18,2022-08-18 04:00:00,2022-08-18 09:00:00,2022-08-18 12:00:00,1439,1384,Tin,Line-2,Afternoon,3136205,81.83,0.283,Completed,1,427.29,0
