product_id,product_name,sku,category,formula_type,age_group_months,package_size_g,package_type,unit_price_usd,cost_price_usd,country_of_origin,certification,shelf_life_days,storage_temp_min_c,storage_temp_max_c,protein_content_pct,fat_content_pct,is_organic,is_allergen_free,is_active
1403505,NutriStart Stage 3,SKU39817,Follow-On Formula,Whey-Based,12-24,800,Tin,45.37,15.14,New Zealand,Organic,365,18,30,2.76,4.97,0,0,1
1271543,ProGrow S2,SKU49821,Infant Formula,Casein-Based,6-12,1800,Tin,36.85,24.71,Germany,Organic,730,20,25,3.16,3.58,0,0,1
2832349,ProGrow S1,SKU42642,Follow-On Formula,Amino Acid-Based,0-6,900,Box,44.35,34.28,USA,ISO22000,365,20,25,1.52,4.88,1,0,0
2859131,BabyGold Organic S2,SKU34129,Follow-On Formula,Casein-Based,0-6,900,Box,17.54,20.48,Germany,HACCP,365,18,30,1.45,4.58,0,0,0
1356119,MilkPure Infant,SKU51139,Follow-On Formula,Whey-Based,24-36,600,Tin,35.95,28.56,Netherlands,Kosher,730,20,30,2.97,3.09,0,1,0
1119800,BabyGold Organic S2,SKU81290,Toddler Milk,Soy-Based,12-24,900,Tin,13.8,15.62,Netherlands,Organic,730,20,30,3.16,3.79,0,0,1
1518086,ProGrow S2,SKU23158,Toddler Milk,Hydrolyzed,6-12,1000,Carton,27.14,19.5,Australia,HACCP,548,20,28,3.71,3.99,1,0,1
1913308,MilkPure Toddler,SKU21137,Toddler Milk,Amino Acid-Based,24-36,400,Tin,62.92,37.28,New Zealand,HACCP,548,20,30,3.31,3.91,0,1,1
1147527,BabyGold Organic S1,SKU63514,Specialty Formula,Casein-Based,0-6,400,Pouch,18.21,23.86,Netherlands,ISO22000,548,15,28,3.59,2.84,1,0,1
1822853,ProGrow S2,SKU59215,Follow-On Formula,Casein-Based,12-24,900,Pouch,26.59,35.39,Netherlands,HACCP,365,15,25,3.15,2.82,0,0,1
1253355,NutriStart Stage 3,SKU72529,Toddler Milk,Hydrolyzed,0-6,800,Pouch,38.79,10.73,Netherlands,Kosher,548,15,30,1.86,3.53,0,0,1
1429763,BetaBoost Follow-On,SKU56556,Toddler Milk,Hydrolyzed,12-24,900,Tin,55.59,6.94,USA,HACCP,730,15,28,2.1,4.2,0,1,0
1905407,BabyGold Organic S1,SKU97254,Follow-On Formula,Whey-Based,0-6,600,Tin,22.43,19.61,Germany,HACCP,730,20,30,2.69,2.97,1,1,1
1755603,MilkPure Follow-On,SKU32339,Follow-On Formula,Hydrolyzed,12-24,400,Tin,22.55,25.37,New Zealand,None,730,18,28,3.45,3.02,0,0,1
1207411,MilkPure Follow-On,SKU34463,Toddler Milk,Hydrolyzed,0-6,200,Tin,62.5,10.05,Australia,ISO22000,548,20,25,3.08,3.74,0,0,1
1357567,AlphaFirst Colostrum,SKU62407,Infant Formula,Whey-Based,6-12,600,Box,40.11,13.21,USA,ISO22000,548,18,28,3.38,3.52,1,0,1
1273365,SoyaBliss Infant,SKU81704,Toddler Milk,Casein-Based,0-6,1800,Pouch,45.46,36.9,USA,HACCP,548,15,28,1.75,4.89,0,1,0
1866758,SoyaBliss Infant,SKU55538,Follow-On Formula,Whey-Based,0-6,1000,Pouch,62.69,19.46,Germany,Organic,730,20,30,3.64,4.39,0,0,1
1312759,ProGrow S1,SKU31632,Toddler Milk,Soy-Based,24-36,900,Carton,14.13,26.51,Ireland,Halal,365,20,28,1.57,4.4,0,0,1
1108340,NutriStart Stage 1,SKU88454,Toddler Milk,Hydrolyzed,0-6,900,Pouch,42.7,37.68,Australia,None,548,20,25,2.3,5.24,0,1,0
1179457,NutriStart Stage 3,SKU42474,Infant Formula,Whey-Based,6-12,200,Tin,31.5,6.32,USA,ISO22000,365,18,30,2.57,4.88,0,1,1
1962604,LactoFree Infant,SKU32539,Follow-On Formula,Whey-Based,0-6,900,Tin,8.39,38.85,Netherlands,HACCP,548,20,30,3.05,4.27,0,0,1
1206421,MilkPure Toddler,SKU28195,Toddler Milk,Casein-Based,12-24,900,Tin,61.68,3.93,Ireland,ISO22000,548,18,30,1.27,4.06,0,0,1
1716027,SoyaBliss Toddler,SKU67541,Infant Formula,Whey-Based,12-24,900,Tin,9.75,34.0,New Zealand,HACCP,548,15,25,3.75,5.19,0,1,0
1432434,NutriStart Stage 1,SKU89273,Infant Formula,Whey-Based,12-24,900,Tin,19.62,37.57,New Zealand,Kosher,548,15,28,1.26,3.5,0,1,1
1420078,MilkPure Infant,SKU99857,Infant Formula,Soy-Based,12-24,200,Tin,57.92,33.74,Netherlands,Halal,730,18,25,1.88,5.41,0,1,1
1957555,BabyGold Organic S2,SKU64145,Follow-On Formula,Whey-Based,0-6,1000,Tin,28.67,34.19,Netherlands,HACCP,730,15,30,2.81,3.22,0,0,1
1413025,NutriStart Stage 2,SKU99853,Follow-On Formula,Whey-Based,24-36,1000,Pouch,63.24,8.02,Ireland,ISO22000,548,20,28,1.96,2.97,0,0,1
1578154,NutriStart Stage 1,SKU80225,Infant Formula,Casein-Based,0-6,900,Tin,40.72,25.15,New Zealand,Kosher,912,20,28,1.99,4.3,0,0,1
1312218,SoyaBliss Infant,SKU67261,Infant Formula,Whey-Based,6-12,1000,Tin,63.64,16.56,Ireland,Kosher,730,15,25,3.23,5.31,0,1,0
1316201,BabyGold Organic S2,SKU87665,Toddler Milk,Casein-Based,12-24,600,Pouch,27.85,21.77,Netherlands,HACCP,730,20,30,2.16,3.14,0,1,1
1974384,NutriStart Stage 2,SKU17753,Follow-On Formula,Whey-Based,0-6,1000,Tin,50.86,12.56,Netherlands,HACCP,548,18,25,2.61,3.06,0,1,1
1901573,BetaBoost Follow-On,SKU18505,Infant Formula,Hydrolyzed,6-12,400,Pouch,56.48,16.72,Australia,Kosher,365,15,28,2.1,4.28,0,0,1
1956256,NutriStart Stage 3,SKU54546,Infant Formula,Whey-Based,36+,400,Tin,48.16,21.18,Netherlands,ISO22000,548,15,28,3.44,4.23,1,1,1
1589003,ProGrow S3,SKU73809,Follow-On Formula,Soy-Based,6-12,800,Tin,30.68,32.57,Germany,HACCP,730,18,25,3.42,3.02,1,0,1
1189338,SoyaBliss Toddler,SKU61787,Follow-On Formula,Casein-Based,0-6,1800,Box,46.14,27.25,Australia,HACCP,912,20,30,2.05,2.77,0,0,1
1659425,MilkPure Infant,SKU34647,Follow-On Formula,Casein-Based,6-12,900,Tin,39.16,30.89,Germany,Kosher,912,20,28,1.37,4.67,0,1,1
1854912,AlphaFirst Colostrum,SKU40335,Toddler Milk,Casein-Based,36+,400,Tin,46.94,37.13,Netherlands,Halal,730,20,28,2.84,4.33,1,0,1
1436022,MilkPure Follow-On,SKU22767,Follow-On Formula,Whey-Based,0-6,1800,Tin,47.48,3.02,New Zealand,Kosher,365,20,28,2.38,4.95,1,0,1
1426927,NutriStart Stage 1,SKU59323,Follow-On Formula,Whey-Based,6-12,1000,Tin,54.85,4.22,New Zealand,HACCP,548,15,25,1.75,3.0,0,0,1
1734882,BabyGold Organic S1,SKU53293,Infant Formula,Hydrolyzed,0-6,1000,Pouch,47.23,15.37,Australia,HACCP,548,20,25,2.64,5.28,0,1,1
1048490,NutriStart Stage 3,SKU56343,Follow-On Formula,Casein-Based,36+,600,Carton,31.92,31.94,Germany,ISO22000,365,15,25,1.5,3.5,0,0,1
1348470,NutriStart Stage 1,SKU93317,Infant Formula,Hydrolyzed,36+,800,Tin,64.0,15.01,Ireland,Halal,730,20,25,1.85,3.75,1,1,1
1465079,BabyGold Organic S2,SKU39813,Infant Formula,Casein-Based,0-6,900,Tin,33.03,22.36,Germany,Halal,912,15,25,3.8,2.6,0,1,1
1345387,NutriStart Stage 3,SKU20470,Specialty Formula,Hydrolyzed,24-36,1000,Tin,39.71,32.1,Netherlands,Organic,365,18,30,3.5,4.22,0,0,1
1814235,LactoFree Infant,SKU94018,Follow-On Formula,Soy-Based,24-36,600,Box,39.36,31.01,New Zealand,None,730,18,30,2.12,4.41,0,1,1
1853421,AlphaFirst Colostrum,SKU31938,Follow-On Formula,Casein-Based,0-6,600,Tin,27.84,11.53,Australia,None,730,20,28,1.98,3.36,0,0,1
1504117,ProGrow S1,SKU35708,Follow-On Formula,Casein-Based,6-12,1000,Pouch,40.78,7.24,Ireland,Organic,548,15,28,3.72,4.65,1,1,1
1601267,SoyaBliss Infant,SKU45658,Follow-On Formula,Whey-Based,6-12,400,Carton,31.82,38.56,Germany,Organic,912,20,25,3.06,4.96,1,0,1
1633825,NutriStart Stage 2,SKU47823,Toddler Milk,Whey-Based,0-6,400,Tin,10.46,18.78,USA,Organic,365,20,28,3.04,4.48,0,0,1
1207524,BetaBoost Follow-On,SKU37278,Specialty Formula,Whey-Based,12-24,400,Tin,23.33,19.74,Netherlands,ISO22000,548,15,30,3.78,2.99,0,1,1
1593184,ProGrow S1,SKU24001,Follow-On Formula,Whey-Based,24-36,1800,Pouch,14.97,10.25,Netherlands,Kosher,548,18,30,3.75,2.88,1,0,1
1230572,NutriStart Stage 3,SKU60912,Infant Formula,Hydrolyzed,6-12,800,Pouch,34.69,10.33,Germany,Halal,912,18,28,2.76,5.06,0,0,1
1365807,NutriStart Stage 1,SKU98668,Toddler Milk,Casein-Based,0-6,400,Carton,49.31,13.4,Australia,ISO22000,365,20,28,2.99,3.82,1,0,1
1613261,MilkPure Infant,SKU28546,Infant Formula,Whey-Based,0-6,800,Carton,31.07,26.93,Netherlands,None,730,15,30,2.58,5.49,0,1,1
1396815,SoyaBliss Toddler,SKU36757,Follow-On Formula,Soy-Based,24-36,900,Tin,46.07,30.49,Australia,Kosher,548,20,30,3.48,5.26,1,1,1
1693746,MilkPure Infant,SKU34909,Toddler Milk,Whey-Based,12-24,1000,Tin,26.5,31.76,Ireland,Halal,912,20,25,1.48,3.74,1,0,1
1763606,BabyGold Organic S2,SKU36329,Infant Formula,Whey-Based,24-36,600,Tin,58.66,34.89,USA,HACCP,730,20,28,1.48,3.08,0,0,1
1093171,LactoFree Infant,SKU78213,Follow-On Formula,Hydrolyzed,12-24,200,Pouch,14.09,27.03,Ireland,HACCP,365,15,30,1.34,4.02,0,0,1
1390911,BabyGold Organic S1,SKU55070,Infant Formula,Whey-Based,0-6,400,Tin,53.97,8.44,Australia,None,730,20,28,2.46,2.63,0,1,0
1988010,MilkPure Infant,SKU42616,Infant Formula,Casein-Based,0-6,900,Tin,42.86,12.44,Netherlands,Organic,730,20,30,2.18,3.99,1,0,1
1397414,MilkPure Follow-On,SKU96195,Infant Formula,Soy-Based,0-6,1000,Pouch,49.08,31.22,Ireland,None,730,15,30,2.21,3.8,0,0,1
1470211,MilkPure Follow-On,SKU83732,Follow-On Formula,Whey-Based,24-36,900,Box,42.75,31.92,Germany,Halal,365,18,25,3.25,3.61,1,0,1
1669368,ProGrow S3,SKU45501,Follow-On Formula,Whey-Based,24-36,400,Box,28.49,8.78,Australia,ISO22000,548,20,30,1.36,3.03,0,1,1
1510113,SoyaBliss Infant,SKU43439,Follow-On Formula,Casein-Based,0-6,1000,Carton,10.45,34.12,Ireland,Halal,548,15,28,3.46,3.96,0,0,1
1470419,BabyGold Organic S1,SKU91170,Infant Formula,Whey-Based,36+,900,Pouch,45.41,31.67,Netherlands,ISO22000,912,20,28,3.64,4.39,0,0,1
1959294,NutriStart Stage 1,SKU36639,Follow-On Formula,Whey-Based,0-6,600,Tin,32.74,34.49,USA,None,548,15,30,1.71,5.42,1,0,1
1327874,MilkPure Infant,SKU32443,Infant Formula,Casein-Based,0-6,600,Pouch,45.43,15.41,Netherlands,Organic,548,20,25,3.21,5.29,0,0,1
1059021,ProGrow S1,SKU54137,Infant Formula,Casein-Based,12-24,600,Pouch,30.76,32.84,Netherlands,Halal,548,20,28,2.47,3.67,0,1,1
1752262,NutriStart Stage 1,SKU33538,Specialty Formula,Casein-Based,12-24,200,Pouch,46.04,35.83,Netherlands,Kosher,365,18,25,1.9,3.61,0,0,1
1581835,BabyGold Organic S1,SKU41332,Infant Formula,Casein-Based,6-12,400,Tin,52.2,19.52,USA,Halal,730,15,30,2.82,3.61,0,0,1
1496633,BabyGold Organic S1,SKU59946,Toddler Milk,Hydrolyzed,12-24,800,Carton,61.74,15.94,USA,Kosher,548,20,30,1.26,4.41,0,1,1
1283086,MilkPure Follow-On,SKU80504,Follow-On Formula,Casein-Based,0-6,1000,Box,59.65,17.84,Netherlands,ISO22000,730,20,28,1.48,3.36,0,0,1
1185118,MilkPure Toddler,SKU69994,Follow-On Formula,Whey-Based,0-6,1800,Tin,51.79,24.54,New Zealand,None,912,18,28,2.3,4.58,0,1,0
1516959,SoyaBliss Infant,SKU55194,Follow-On Formula,Whey-Based,12-24,400,Pouch,61.94,33.92,New Zealand,ISO22000,730,20,30,1.72,5.47,0,1,1
1311194,ProGrow S3,SKU19216,Infant Formula,Whey-Based,6-12,800,Carton,14.55,18.77,Germany,Organic,548,15,30,2.67,4.08,0,0,1
1598581,NutriStart Stage 2,SKU43407,Toddler Milk,Soy-Based,0-6,400,Pouch,18.28,26.59,New Zealand,Organic,912,15,30,2.24,2.6,0,0,0
1531964,ProGrow S3,SKU46466,Toddler Milk,Amino Acid-Based,6-12,800,Tin,21.76,23.65,Germany,HACCP,548,20,30,3.46,3.97,0,0,1
1764056,MilkPure Infant,SKU41852,Toddler Milk,Amino Acid-Based,6-12,600,Tin,38.67,35.82,New Zealand,Organic,548,18,30,3.27,4.74,0,0,1
1839247,MilkPure Toddler,SKU73285,Toddler Milk,Whey-Based,6-12,800,Tin,16.38,13.71,USA,None,912,18,28,3.75,2.66,0,1,1
1691916,ProGrow S2,SKU70171,Specialty Formula,Whey-Based,6-12,1000,Pouch,62.87,8.98,Netherlands,HACCP,548,18,25,1.78,3.08,0,0,1
1920032,NutriStart Stage 3,SKU67543,Follow-On Formula,Soy-Based,6-12,1000,Tin,59.43,22.39,Ireland,HACCP,548,20,30,2.74,3.21,0,0,1
1814592,MilkPure Toddler,SKU16566,Follow-On Formula,Soy-Based,6-12,200,Tin,32.24,22.26,Australia,Halal,548,15,25,3.03,3.32,0,0,1
1302557,ProGrow S2,SKU59806,Toddler Milk,Soy-Based,0-6,800,Tin,52.87,15.42,Ireland,Organic,548,15,28,2.77,4.83,0,0,1
1672071,NutriStart Stage 2,SKU93470,Follow-On Formula,Whey-Based,6-12,400,Tin,51.59,17.07,New Zealand,Halal,912,15,25,3.14,5.35,1,0,1
1729363,SoyaBliss Toddler,SKU56566,Infant Formula,Whey-Based,12-24,1000,Tin,55.17,17.19,New Zealand,ISO22000,730,15,28,2.45,5.44,0,0,1
1165765,MilkPure Follow-On,SKU96589,Specialty Formula,Whey-Based,6-12,600,Tin,21.48,18.97,Netherlands,Kosher,730,15,28,2.15,3.99,0,1,1
1905726,NutriStart Stage 1,SKU90621,Infant Formula,Whey-Based,6-12,400,Pouch,59.2,26.97,USA,Halal,365,20,30,2.3,2.65,0,0,1
1031540,AlphaFirst Colostrum,SKU66419,Toddler Milk,Whey-Based,24-36,800,Tin,63.92,11.5,Ireland,ISO22000,548,20,30,2.4,3.89,0,1,1
1670604,BetaBoost Follow-On,SKU66231,Infant Formula,Hydrolyzed,0-6,800,Carton,33.47,25.71,New Zealand,HACCP,548,18,30,3.21,2.67,0,0,1
1051919,BetaBoost Follow-On,SKU55490,Toddler Milk,Whey-Based,12-24,900,Carton,11.61,35.68,Germany,HACCP,730,18,25,1.92,5.19,1,0,1
1953943,BetaBoost Follow-On,SKU55951,Infant Formula,Whey-Based,6-12,1000,Box,48.84,30.19,Germany,Organic,730,18,25,3.63,3.19,0,1,1
1801326,BabyGold Organic S1,SKU34205,Toddler Milk,Whey-Based,6-12,1800,Carton,39.22,39.4,Germany,None,730,20,28,1.83,3.34,1,0,1
1488700,MilkPure Infant,SKU62070,Specialty Formula,Soy-Based,24-36,1000,Carton,9.12,39.89,Germany,ISO22000,365,18,28,1.38,4.38,0,0,1
1741307,MilkPure Follow-On,SKU75572,Toddler Milk,Whey-Based,12-24,600,Tin,41.09,28.04,Netherlands,Organic,548,18,25,2.22,3.76,0,0,1
1801588,BabyGold Organic S2,SKU94227,Follow-On Formula,Casein-Based,6-12,600,Tin,20.99,35.96,Ireland,Halal,730,20,25,2.69,3.52,0,1,1
1778335,NutriStart Stage 2,SKU20750,Toddler Milk,Soy-Based,6-12,400,Pouch,33.11,7.84,New Zealand,None,912,15,28,3.39,2.63,0,1,1
1203983,AlphaFirst Colostrum,SKU31263,Infant Formula,Whey-Based,0-6,800,Tin,19.75,10.18,New Zealand,HACCP,548,15,28,1.31,4.75,0,0,1
1188573,SoyaBliss Toddler,SKU27134,Follow-On Formula,Whey-Based,0-6,900,Tin,54.37,35.65,Netherlands,ISO22000,365,15,25,1.81,4.95,1,0,1
1348745,MilkPure Follow-On,SKU55601,Specialty Formula,Casein-Based,6-12,1000,Box,47.37,24.85,New Zealand,HACCP,548,18,25,1.43,4.6,0,0,1
1202978,ProGrow S3,SKU92129,Infant Formula,Whey-Based,12-24,600,Tin,28.11,12.54,Netherlands,HACCP,548,20,25,1.79,4.45,0,0,1
1074650,ProGrow S3,SKU23044,Follow-On Formula,Casein-Based,0-6,800,Tin,46.43,30.42,Netherlands,HACCP,730,18,30,1.37,2.98,0,1,1
1098363,BabyGold Organic S2,SKU32047,Infant Formula,Whey-Based,12-24,1000,Tin,18.14,19.0,New Zealand,None,730,18,30,1.33,3.78,0,0,0
1163443,NutriStart Stage 3,SKU89935,Infant Formula,Whey-Based,6-12,400,Tin,29.76,36.18,Netherlands,Kosher,365,20,25,3.48,3.75,1,0,1
1048237,MilkPure Follow-On,SKU75888,Infant Formula,Casein-Based,12-24,1000,Tin,43.54,5.53,Netherlands,Halal,548,20,28,1.57,5.41,0,0,1
1829783,NutriStart Stage 3,SKU87085,Infant Formula,Whey-Based,36+,400,Tin,32.29,32.95,Germany,ISO22000,730,15,28,3.65,4.82,0,1,1
1986093,SoyaBliss Toddler,SKU15157,Specialty Formula,Amino Acid-Based,0-6,600,Tin,15.47,22.27,Australia,Halal,912,18,30,1.58,3.77,0,0,1
1050217,BabyGold Organic S1,SKU30074,Toddler Milk,Casein-Based,12-24,1000,Tin,39.98,34.74,Australia,Kosher,548,20,30,1.69,4.63,1,0,1
1924592,MilkPure Follow-On,SKU90962,Specialty Formula,Soy-Based,0-6,1800,Tin,35.64,12.94,New Zealand,HACCP,730,18,30,3.46,4.3,0,0,1
1323311,NutriStart Stage 1,SKU64594,Toddler Milk,Whey-Based,24-36,1000,Box,44.89,25.42,Australia,ISO22000,730,18,28,2.03,2.73,0,0,0
1651553,ProGrow S3,SKU22000,Infant Formula,Whey-Based,36+,600,Tin,56.73,38.55,Ireland,Halal,730,18,30,2.35,3.09,0,0,1
1139284,SoyaBliss Toddler,SKU85399,Follow-On Formula,Amino Acid-Based,0-6,600,Tin,62.07,38.95,New Zealand,Organic,730,18,25,1.34,2.79,0,0,1
1631235,NutriStart Stage 1,SKU18109,Toddler Milk,Casein-Based,6-12,800,Tin,15.93,3.44,Netherlands,ISO22000,730,15,30,1.52,3.21,1,0,0
1808384,NutriStart Stage 2,SKU93734,Infant Formula,Soy-Based,12-24,400,Pouch,22.59,37.04,USA,Organic,365,18,30,3.08,5.0,0,1,1
1505808,SoyaBliss Toddler,SKU88085,Follow-On Formula,Whey-Based,36+,1000,Box,37.7,3.04,Netherlands,ISO22000,730,20,30,1.73,5.48,0,0,1
1760952,AlphaFirst Colostrum,SKU78502,Follow-On Formula,Casein-Based,12-24,600,Tin,26.31,30.52,Netherlands,HACCP,548,18,25,3.12,5.37,1,0,1
1186848,MilkPure Toddler,SKU68247,Infant Formula,Soy-Based,12-24,800,Carton,43.48,32.28,USA,ISO22000,365,18,25,2.51,4.35,0,1,1
1666103,MilkPure Infant,SKU86194,Follow-On Formula,Whey-Based,0-6,900,Pouch,53.27,29.64,Netherlands,ISO22000,548,20,25,2.39,3.07,0,0,1
1804494,MilkPure Toddler,SKU51866,Follow-On Formula,Whey-Based,12-24,400,Tin,45.12,16.64,Australia,HACCP,912,20,30,3.34,4.07,1,0,1
1412379,BabyGold Organic S1,SKU58893,Follow-On Formula,Casein-Based,0-6,1000,Pouch,11.98,16.72,Australia,HACCP,548,18,28,2.3,3.62,0,0,1
1962486,NutriStart Stage 1,SKU42992,Specialty Formula,Soy-Based,6-12,1800,Carton,42.64,11.08,Germany,HACCP,912,18,30,2.47,5.19,1,0,1
1867105,NutriStart Stage 1,SKU29672,Infant Formula,Casein-Based,0-6,400,Box,61.22,22.96,New Zealand,ISO22000,548,20,28,3.03,2.84,0,1,0
1271918,BetaBoost Follow-On,SKU93166,Specialty Formula,Casein-Based,6-12,800,Tin,11.88,24.66,Netherlands,HACCP,730,18,25,3.36,3.62,0,1,0
1961310,ProGrow S1,SKU33572,Follow-On Formula,Soy-Based,0-6,400,Carton,19.05,27.25,Germany,ISO22000,548,18,30,2.46,3.54,0,0,1
1827769,SoyaBliss Infant,SKU54824,Infant Formula,Whey-Based,12-24,900,Box,47.03,29.91,USA,Halal,912,20,30,2.93,4.07,0,0,0
1826302,NutriStart Stage 1,SKU95819,Follow-On Formula,Whey-Based,12-24,900,Tin,39.26,32.43,New Zealand,HACCP,365,20,25,2.02,3.11,1,0,1
1977071,NutriStart Stage 1,SKU55097,Toddler Milk,Casein-Based,6-12,800,Pouch,37.98,11.22,Australia,Organic,548,15,25,2.98,4.57,1,1,1
1601321,AlphaFirst Colostrum,SKU59312,Infant Formula,Casein-Based,6-12,400,Tin,53.55,28.25,Netherlands,Halal,548,18,25,3.68,5.14,0,0,1
1900860,NutriStart Stage 3,SKU45193,Infant Formula,Whey-Based,12-24,400,Pouch,45.24,33.42,Netherlands,HACCP,912,20,28,2.81,3.7,0,0,1
1981293,MilkPure Infant,SKU36883,Infant Formula,Whey-Based,24-36,400,Tin,20.34,35.51,USA,Organic,730,15,28,2.46,3.89,0,1,1
1070804,NutriStart Stage 3,SKU20625,Follow-On Formula,Casein-Based,12-24,800,Tin,39.52,26.35,Netherlands,HACCP,730,18,28,3.08,3.24,0,0,1
1548877,NutriStart Stage 3,SKU37634,Toddler Milk,Hydrolyzed,12-24,200,Tin,42.0,20.57,USA,Halal,365,20,30,2.05,5.22,0,0,1
1805127,BetaBoost Follow-On,SKU98416,Infant Formula,Soy-Based,6-12,600,Tin,51.79,36.73,Australia,HACCP,730,18,30,1.78,5.32,0,0,1
1575444,BetaBoost Follow-On,SKU58001,Follow-On Formula,Casein-Based,0-6,400,Pouch,53.74,18.48,Australia,Organic,730,15,25,1.38,4.3,0,0,1
1749746,MilkPure Toddler,SKU75747,Specialty Formula,Whey-Based,0-6,800,Tin,53.62,18.52,New Zealand,Halal,730,20,28,2.01,2.61,0,0,1
1095306,MilkPure Follow-On,SKU34058,Infant Formula,Soy-Based,12-24,600,Tin,40.31,24.1,Australia,Kosher,548,20,28,2.05,5.36,0,0,1
1097807,ProGrow S1,SKU33265,Infant Formula,Casein-Based,12-24,1000,Carton,15.79,21.37,Netherlands,Halal,730,18,25,2.36,5.22,0,1,0
1338605,MilkPure Toddler,SKU12598,Follow-On Formula,Soy-Based,6-12,400,Pouch,46.99,8.41,Netherlands,Halal,912,15,25,2.82,4.01,0,0,1
1880010,SoyaBliss Infant,SKU67405,Toddler Milk,Casein-Based,0-6,200,Tin,55.05,5.45,New Zealand,Halal,548,18,25,2.48,4.67,0,0,0
1038740,BabyGold Organic S1,SKU65093,Follow-On Formula,Whey-Based,12-24,800,Tin,45.67,39.48,New Zealand,HACCP,912,15,30,3.51,3.08,0,0,1
1514928,MilkPure Infant,SKU39418,Specialty Formula,Soy-Based,6-12,1800,Pouch,49.89,16.33,Germany,ISO22000,730,20,30,3.04,2.73,0,1,1
1949017,LactoFree Infant,SKU13185,Toddler Milk,Whey-Based,24-36,1000,Pouch,24.37,21.19,Australia,ISO22000,548,18,25,2.4,2.54,0,0,1
1121913,MilkPure Infant,SKU85780,Follow-On Formula,Whey-Based,36+,1800,Box,50.12,32.19,Australia,None,548,18,28,3.1,4.63,0,1,1
1379802,NutriStart Stage 2,SKU14759,Follow-On Formula,Whey-Based,24-36,800,Tin,28.13,12.73,Netherlands,HACCP,730,20,25,1.29,3.38,0,1,1
1793251,NutriStart Stage 3,SKU74153,Follow-On Formula,Amino Acid-Based,24-36,800,Pouch,49.24,7.66,Ireland,Organic,730,18,30,2.86,3.75,0,0,1
1949575,BetaBoost Follow-On,SKU56560,Infant Formula,Soy-Based,12-24,800,Pouch,33.61,24.14,Australia,Kosher,912,15,25,2.43,4.33,1,1,1
1288515,SoyaBliss Toddler,SKU16406,Toddler Milk,Casein-Based,6-12,900,Tin,57.79,9.52,Australia,HACCP,365,15,30,1.31,2.9,0,0,0
1448849,NutriStart Stage 3,SKU26886,Infant Formula,Hydrolyzed,6-12,800,Pouch,20.44,22.03,New Zealand,None,548,18,30,3.62,3.13,1,0,1
1379501,LactoFree Infant,SKU65184,Infant Formula,Whey-Based,6-12,900,Tin,47.85,10.44,New Zealand,Organic,730,15,25,1.88,3.16,0,0,1
1155938,ProGrow S1,SKU56499,Follow-On Formula,Casein-Based,0-6,200,Tin,16.28,28.99,Ireland,HACCP,548,15,25,1.91,2.83,1,1,1
1558628,BabyGold Organic S1,SKU31975,Infant Formula,Casein-Based,24-36,200,Tin,29.73,36.09,Netherlands,Halal,912,18,30,2.92,3.53,0,1,1
1370718,BabyGold Organic S2,SKU22329,Infant Formula,Amino Acid-Based,0-6,1000,Carton,16.84,21.43,Germany,Halal,365,18,30,3.56,2.89,0,0,1
1621320,LactoFree Infant,SKU24776,Toddler Milk,Casein-Based,24-36,1000,Tin,57.25,33.44,Germany,HACCP,912,15,28,1.79,4.57,0,0,1
1346549,ProGrow S3,SKU51563,Toddler Milk,Whey-Based,0-6,900,Tin,18.75,23.14,Netherlands,Halal,548,18,28,3.77,3.57,0,0,1
1626128,MilkPure Infant,SKU56749,Toddler Milk,Casein-Based,6-12,400,Box,46.3,14.14,Germany,Organic,912,20,25,1.63,4.39,1,1,1
2611784,LactoFree Infant,SKU30208,Toddler Milk,Hydrolyzed,6-12,200,Pouch,47.13,4.59,New Zealand,Halal,730,15,30,2.0,3.38,0,1,0
1207810,SoyaBliss Toddler,SKU41975,Toddler Milk,Hydrolyzed,0-6,600,Tin,23.89,38.59,Germany,Halal,365,15,28,2.87,3.19,0,0,1
1502456,NutriStart Stage 3,SKU44862,Infant Formula,Soy-Based,6-12,900,Box,57.81,35.64,Germany,HACCP,365,18,28,1.4,3.55,0,1,1
1526703,MilkPure Toddler,SKU46069,Infant Formula,Whey-Based,24-36,800,Carton,52.59,13.27,Ireland,Organic,730,20,28,2.04,5.03,1,0,1
1173511,BabyGold Organic S2,SKU45029,Follow-On Formula,Casein-Based,24-36,1000,Box,20.68,22.35,New Zealand,Halal,730,15,25,3.68,2.9,0,1,1
1141765,MilkPure Toddler,SKU63726,Infant Formula,Amino Acid-Based,6-12,400,Pouch,10.89,11.45,Netherlands,Kosher,365,20,25,1.72,5.07,0,0,1
1416767,NutriStart Stage 1,SKU53872,Infant Formula,Whey-Based,6-12,400,Tin,41.25,21.39,Netherlands,HACCP,365,20,30,1.29,4.57,0,1,1
1402829,SoyaBliss Toddler,SKU36914,Infant Formula,Whey-Based,6-12,1000,Tin,43.32,10.65,Netherlands,Halal,730,15,30,2.05,5.18,0,0,1
1604930,BabyGold Organic S1,SKU25732,Infant Formula,Casein-Based,0-6,400,Carton,36.45,37.05,New Zealand,Kosher,548,18,30,2.03,4.15,0,0,1
1266462,LactoFree Infant,SKU93138,Specialty Formula,Soy-Based,0-6,1800,Tin,18.25,34.95,Netherlands,ISO22000,730,18,25,2.36,3.62,0,0,1
