location_id,warehouse_zone,aisle,rack,shelf,bin,location_type,capacity_kg,capacity_units,current_occupancy_pct,temperature_controlled,min_temp_c,max_temp_c,humidity_controlled,last_audit_date,location_status,rack_height_m,load_type,barcode,is_active
6541172,B,8,17,6,9,Bulk,1500,369,34.95,1,10,30,0,2024-08-03,Available,9.18,Tote,1553563623,1
6940677,C,24,7,7,8,Pick,2000,940,95.51,0,10,20,1,2024-09-25,Occupied,6.02,Tote,9848930983,1
6690504,A,10,1,2,4,Overflow,1000,254,70.01,1,15,20,0,2024-04-08,Occupied,5.6,Tote,2606975574,0
6492271,F,12,11,3,9,Bulk,3000,1492,93.21,0,2,20,1,2024-03-28,Available,9.6,Pallet,8629195465,1
6193216,B,11,18,2,4,Bulk,3000,722,44.57,1,2,30,1,2025-04-09,Reserved,5.87,Tote,5710395019,1
6934967,B,6,3,7,9,Bulk,2000,462,71.11,1,2,20,0,2025-05-08,Occupied,9.48,Carton,2969797302,1
6863746,C,16,3,1,9,Bulk,3000,814,81.17,0,15,25,0,2025-03-28,Blocked,7.02,Tote,4818358743,1
6820723,E,5,10,2,4,Pick,1500,967,86.09,0,10,25,1,2025-01-30,Reserved,8.47,Pallet,3542486859,1
6435190,A,17,1,3,3,Staging,5000,1602,98.64,1,10,30,0,2024-11-21,Available,3.1,Pallet,7297817629,1
6861908,D,23,10,4,4,Pick,500,1837,65.67,0,10,30,0,2024-04-06,Occupied,10.49,Pallet,8322782154,1
6049980,B,21,18,6,3,Pick,1500,424,86.8,0,15,8,0,2024-01-13,Maintenance,8.26,Tote,7039640961,1
6544736,A,26,12,2,1,Bulk,500,1056,68.36,0,18,30,0,2024-10-02,Maintenance,7.06,Tote,4625796731,1
6097351,F,4,15,4,7,Pick,1500,102,82.03,0,10,8,0,2024-07-22,Maintenance,4.59,Carton,2905481479,1
6483868,A,1,5,6,2,Quarantine,1500,318,60.5,0,15,25,0,2024-08-26,Occupied,3.6,Carton,6903281234,1
6592476,C,29,5,1,8,Staging,2000,133,78.47,0,2,20,0,2024-06-19,Available,6.79,Carton,2915693817,1
6222625,D,4,16,1,4,Bulk,1000,1619,78.05,1,2,8,0,2024-03-07,Blocked,5.71,Pallet,1831435158,1
6796418,A,8,9,3,3,Staging,1500,194,84.36,0,15,25,1,2024-09-29,Available,9.89,Tote,2232809736,1
6700438,B,9,11,5,8,Pick,1500,1538,61.95,1,10,20,0,2024-11-01,Available,5.3,Tote,6836852023,1
6293277,B,24,7,2,6,Bulk,1500,1385,56.65,1,15,8,0,2024-06-22,Occupied,10.69,Carton,2118936529,1
6405137,B,27,9,6,5,Bulk,3000,1921,45.65,1,2,20,1,2025-01-01,Occupied,3.47,Pallet,6397295020,1
6281327,D,25,18,6,2,Staging,3000,1251,44.33,0,15,20,0,2024-04-08,Available,8.55,Pallet,9249574177,0
6404122,C,19,9,4,1,Bulk,500,1101,58.0,0,18,25,1,2024-05-15,Occupied,9.67,Pallet,4789178914,1
6137910,D,27,8,1,6,Bulk,3000,1777,91.94,1,10,25,0,2025-01-20,Occupied,5.13,Pallet,2263576405,1
6901699,A,21,3,1,4,Overflow,500,733,63.21,1,10,25,0,2024-06-07,Occupied,6.41,Tote,1393321112,1
6022885,B,27,19,1,8,Pick,2000,361,48.34,1,18,30,0,2024-05-12,Available,3.95,Bulk,2344661192,1
6321916,C,27,16,6,5,Bulk,500,469,91.47,0,18,30,1,2024-02-01,Blocked,11.49,Pallet,7914969717,1
6460148,E,20,2,5,8,Quarantine,5000,1566,65.51,0,15,30,0,2024-05-06,Reserved,6.02,Bulk,2066981362,1
6946282,D,13,16,4,7,Returns,1000,1894,56.61,0,15,8,1,2024-03-02,Blocked,10.1,Pallet,2001909823,1
6228247,A,9,15,1,2,Bulk,1000,1586,53.58,0,2,25,0,2024-10-15,Occupied,9.1,Carton,2916397038,1
7793336,A,4,7,5,5,Pick,500,1537,0.0,0,15,8,1,2024-12-15,Available,7.72,Bulk,5436722292,0
6863736,A,26,11,4,7,Staging,2000,930,12.97,0,18,20,0,2024-06-24,Available,2.56,Pallet,8280283954,1
6534718,C,13,5,4,2,Bulk,2000,1979,71.67,1,18,30,0,2025-03-09,Available,7.84,Pallet,2710422359,1
6110771,A,7,3,3,2,Returns,1000,1770,58.33,0,2,30,0,2024-09-13,Available,7.7,Bulk,3855364857,0
7298839,F,14,19,2,3,Pick,500,873,0.0,0,18,20,0,2024-02-10,Available,9.39,Tote,2720540082,0
6622830,D,17,1,2,8,Bulk,500,1876,88.11,0,2,25,0,2024-03-04,Occupied,4.16,Pallet,8141655992,0
6676356,C,6,16,5,5,Pick,3000,1217,87.01,1,10,25,1,2024-08-22,Available,6.89,Pallet,5147431006,1
6056434,D,23,1,5,4,Pick,1000,1917,50.79,0,2,20,0,2024-05-22,Available,7.3,Pallet,7618922413,1
6222703,D,29,2,1,6,Overflow,1000,1189,39.23,0,15,25,1,2024-11-13,Occupied,9.52,Bulk,8078165450,1
6682286,B,8,8,2,3,Overflow,3000,106,96.91,0,2,8,1,2024-07-06,Occupied,8.27,Tote,6690700822,1
6923180,B,6,11,4,3,Pick,1000,1489,87.71,0,15,8,0,2025-05-03,Available,11.21,Pallet,2764949240,1
7958533,D,14,2,6,1,Bulk,3000,889,0.0,0,15,30,0,2024-12-08,Available,6.04,Tote,2916620021,0
6029170,C,13,19,3,6,Overflow,1000,1926,45.72,0,18,25,0,2025-04-05,Blocked,7.34,Carton,7820224561,1
7267512,C,21,13,6,6,Pick,5000,740,0.0,0,15,20,0,2024-10-14,Available,5.79,Tote,8937043588,0
6609922,B,18,7,1,4,Pick,1500,1528,59.8,0,10,30,1,2024-09-23,Occupied,9.14,Tote,1870538974,1
7691579,C,28,14,3,4,Quarantine,2000,392,0.0,1,15,8,0,2025-02-21,Available,7.48,Pallet,7393643363,0
6203102,B,23,1,1,9,Overflow,5000,1790,72.71,0,18,20,0,2024-08-21,Maintenance,11.59,Tote,5576318384,1
6535270,E,1,14,7,3,Bulk,3000,1109,71.63,1,10,8,0,2024-10-31,Available,11.9,Bulk,5860815470,1
6417406,E,4,1,6,6,Returns,1000,259,50.23,0,18,30,1,2025-02-21,Reserved,4.59,Bulk,7909900543,1
6771923,D,8,7,3,8,Pick,2000,1494,20.75,1,15,30,0,2024-01-28,Occupied,3.07,Pallet,9567971468,0
6646749,E,27,12,5,1,Pick,1500,1568,39.61,0,15,25,1,2024-08-21,Blocked,7.07,Pallet,2960654838,1
6566984,D,28,10,6,4,Pick,2000,958,97.6,1,15,25,1,2024-01-10,Reserved,3.21,Tote,2190820787,1
6203991,A,27,19,1,4,Pick,1500,813,66.5,0,2,8,0,2025-04-02,Occupied,3.94,Pallet,1070889734,1
6189566,C,19,19,2,1,Bulk,5000,1293,47.9,0,18,25,1,2024-02-11,Occupied,2.61,Bulk,6309158341,1
6057729,A,17,2,1,7,Pick,1000,1202,53.66,0,2,30,1,2024-06-09,Available,9.29,Pallet,3067913314,1
6905334,A,29,1,3,5,Pick,3000,875,64.6,0,10,20,1,2024-07-07,Maintenance,3.56,Pallet,9443212471,1
6013166,B,5,14,5,1,Pick,1000,1460,51.67,0,15,20,0,2025-03-13,Reserved,3.72,Tote,2649676784,1
6236148,B,28,17,2,9,Overflow,1500,409,42.83,0,18,20,0,2024-10-19,Occupied,6.34,Pallet,8871039681,1
6156747,A,20,4,7,3,Returns,2000,1858,84.75,0,18,20,0,2024-03-14,Occupied,8.51,Carton,3140753610,1
6153034,A,24,12,6,6,Returns,500,791,73.73,0,10,30,0,2024-08-18,Blocked,4.97,Pallet,8573264753,1
6398603,B,3,15,3,9,Bulk,1500,282,85.0,1,15,8,0,2024-03-08,Occupied,10.17,Pallet,6013642601,1
6834502,B,28,10,2,9,Pick,1000,1861,46.31,0,18,8,1,2024-01-22,Occupied,10.7,Bulk,1904718748,1
6826772,E,19,17,7,9,Pick,1000,1758,32.66,0,10,20,1,2024-03-04,Occupied,7.71,Pallet,4116754641,1
6161309,F,14,9,7,9,Quarantine,1500,876,66.55,1,15,20,1,2024-01-24,Available,11.55,Tote,2957428174,1
6180021,B,1,2,4,1,Bulk,1000,1712,62.43,0,2,8,0,2024-07-08,Occupied,11.7,Pallet,8826034890,1
6096700,F,14,7,5,4,Staging,1000,1753,48.43,0,10,25,1,2024-09-26,Occupied,3.03,Tote,4922915610,1
6075707,C,22,18,2,9,Pick,3000,1383,45.63,0,10,30,0,2025-01-26,Available,8.69,Carton,5784064326,1
6266388,D,12,18,4,4,Bulk,2000,1669,89.78,1,15,30,0,2025-02-17,Occupied,2.58,Tote,9400226425,0
6585812,C,26,11,5,3,Quarantine,1500,407,30.57,0,10,25,0,2024-02-26,Occupied,6.39,Carton,7111104501,1
6827423,B,4,10,7,9,Overflow,1500,650,72.14,0,15,20,0,2025-01-11,Available,6.79,Pallet,2686919133,1
6715396,D,24,7,1,4,Pick,1000,1212,50.1,1,10,20,0,2024-06-10,Available,7.52,Carton,9528299985,1
6186702,A,6,4,7,8,Overflow,2000,748,80.24,0,18,25,0,2024-01-11,Occupied,11.88,Pallet,2614221036,1
6150255,A,3,19,3,3,Pick,1500,112,43.78,1,18,30,0,2024-06-21,Occupied,6.41,Carton,6697827698,1
6273435,B,3,10,7,7,Pick,500,956,61.98,1,10,25,1,2024-03-29,Available,8.25,Pallet,8916858604,1
6364409,C,7,8,1,9,Staging,1000,1552,22.56,1,15,25,0,2024-06-24,Occupied,7.31,Pallet,4800814497,1
6193165,B,25,5,3,4,Pick,1500,147,12.32,1,10,20,0,2024-05-25,Occupied,5.74,Tote,4633949434,1
6514106,D,19,17,2,7,Bulk,2000,833,63.11,1,18,8,1,2024-09-23,Available,7.51,Bulk,1710093843,1
6927789,B,10,16,4,4,Bulk,1000,1601,23.71,0,15,25,0,2024-02-20,Occupied,10.58,Pallet,8747603901,1
6422979,D,14,16,2,2,Returns,1000,1372,41.32,0,15,20,0,2025-02-11,Available,7.7,Pallet,6419055093,1
6809093,B,20,9,1,6,Pick,1500,1820,48.18,0,18,25,0,2024-03-12,Reserved,9.81,Tote,2777680854,0
6854141,D,3,4,6,9,Pick,1000,517,70.37,1,18,8,0,2024-12-09,Occupied,7.3,Pallet,4596546661,1
7346472,E,5,2,6,9,Pick,2000,1454,0.0,1,10,25,0,2025-04-30,Available,10.41,Carton,2165268422,0
6902789,E,9,12,4,2,Pick,500,950,40.93,0,15,8,0,2024-11-10,Blocked,3.69,Pallet,9596147516,1
6953513,A,10,12,6,5,Bulk,1000,802,10.7,1,18,20,0,2024-12-14,Occupied,11.43,Tote,4709928725,1
6084687,A,29,2,3,3,Bulk,1500,622,48.1,0,10,20,1,2025-01-06,Available,4.28,Pallet,6812569800,1
6720283,B,19,12,5,3,Pick,500,295,55.09,0,18,8,0,2024-06-02,Available,7.96,Carton,7215996061,1
6256722,B,1,15,5,9,Pick,1000,633,83.48,0,18,25,0,2025-02-17,Available,2.62,Carton,9643491033,1
6989481,C,2,3,4,5,Bulk,1000,451,62.61,1,10,30,0,2025-01-11,Reserved,3.89,Tote,4766157428,1
6729356,A,18,4,5,9,Overflow,1000,226,34.0,0,18,20,0,2025-02-06,Available,7.21,Tote,5415793583,1
6267533,A,15,7,6,9,Bulk,2000,1703,48.61,1,10,25,0,2024-03-18,Occupied,5.76,Pallet,1137429544,0
6160311,F,13,4,6,9,Overflow,500,1970,50.3,1,10,25,0,2024-06-06,Blocked,11.83,Tote,3823527083,1
6951945,A,27,4,5,5,Bulk,2000,66,16.81,1,18,30,0,2024-09-19,Available,11.49,Pallet,3609213494,1
6142337,F,9,12,2,8,Pick,500,1837,62.26,0,18,20,0,2024-12-12,Available,10.92,Tote,2155957677,1
6260141,E,21,6,4,9,Bulk,2000,1022,74.5,1,10,30,0,2024-12-23,Blocked,3.79,Pallet,5197796068,1
6715582,D,7,11,5,8,Bulk,1500,1225,77.57,0,18,30,1,2024-05-01,Available,9.86,Pallet,6050682452,1
6508725,B,8,15,4,2,Staging,500,1003,51.83,0,2,30,0,2025-01-18,Available,9.83,Pallet,9583364408,1
6123320,C,17,2,6,7,Quarantine,3000,808,66.94,1,18,25,0,2024-03-21,Occupied,10.21,Pallet,9952275957,1
6436019,D,2,5,2,6,Bulk,1000,962,45.4,0,2,8,0,2024-03-12,Available,7.28,Pallet,7880134936,0
6933813,A,17,11,4,6,Bulk,1000,1892,31.39,1,15,25,0,2024-03-14,Occupied,10.6,Tote,3183869626,1
6886065,D,2,11,7,6,Bulk,500,880,75.11,1,18,8,0,2024-11-30,Available,7.11,Tote,2618940445,1
7489571,C,2,14,5,8,Bulk,1500,185,0.0,0,10,20,0,2024-10-14,Available,11.24,Carton,6026599568,0
6325005,D,12,18,2,1,Pick,1000,1836,76.53,0,10,8,1,2024-02-09,Occupied,3.73,Carton,7409766761,0
6165397,B,16,5,1,6,Pick,3000,1752,61.32,0,15,20,0,2024-09-23,Available,11.26,Pallet,9673632966,1
6612005,E,23,10,5,4,Pick,500,430,29.47,0,10,20,0,2024-08-29,Maintenance,5.97,Tote,3595120215,1
6032774,A,13,10,7,4,Pick,1000,1569,45.31,0,2,20,0,2024-06-25,Occupied,11.26,Tote,7820274619,0
6349373,F,13,19,4,6,Pick,2000,951,53.46,1,15,30,0,2024-06-30,Occupied,10.14,Pallet,8674094713,1
6573683,C,17,14,2,6,Pick,2000,1302,38.71,0,10,25,0,2024-01-05,Available,5.5,Tote,4608214212,1
6447976,B,9,6,4,6,Bulk,1500,1698,77.09,1,18,20,0,2024-01-20,Available,4.8,Pallet,3346707600,1
6335548,D,4,9,3,5,Pick,500,531,81.58,0,15,30,0,2024-02-06,Available,11.87,Pallet,7591492281,1
6005214,A,6,19,6,9,Overflow,1000,1367,44.94,1,2,30,0,2024-09-16,Occupied,7.69,Tote,6976783592,1
6493768,B,14,19,1,3,Pick,500,1859,76.72,0,2,30,0,2024-03-27,Available,7.02,Pallet,5363017914,1
6322442,B,20,1,2,2,Pick,5000,963,73.29,0,2,30,0,2025-01-13,Occupied,7.36,Pallet,6730075025,1
6570054,C,6,18,7,3,Bulk,3000,966,36.73,0,10,20,0,2025-04-01,Occupied,9.85,Carton,9908275657,0
6692411,A,3,5,2,5,Bulk,500,1948,92.27,0,15,8,0,2024-02-18,Available,6.1,Bulk,4251772379,1
6614284,C,26,17,6,2,Returns,2000,1924,68.07,1,18,30,1,2024-08-28,Available,10.45,Pallet,1894464938,1
6425558,C,27,5,5,3,Pick,1000,1683,34.37,0,2,20,1,2024-11-06,Occupied,5.95,Carton,9045619926,1
6532101,C,6,15,7,9,Bulk,1000,716,47.82,0,10,20,1,2024-07-27,Occupied,9.28,Tote,8795383139,1
6082810,C,25,11,1,7,Bulk,1000,1965,27.94,1,18,8,0,2024-09-23,Blocked,8.2,Pallet,2214127020,1
6652458,C,11,11,5,1,Pick,2000,1645,46.97,1,10,8,0,2024-04-03,Available,3.51,Pallet,7788293026,0
6595936,D,10,8,2,2,Pick,500,1601,47.89,0,2,8,1,2024-08-08,Occupied,7.72,Tote,8098781187,1
6731562,A,2,11,7,5,Overflow,1500,1938,70.78,0,10,20,1,2024-04-08,Occupied,3.22,Tote,7877633415,1
6026636,D,7,12,3,3,Returns,3000,186,81.89,1,10,8,0,2024-02-03,Occupied,6.01,Pallet,8841490243,1
6985101,C,15,4,2,3,Pick,1000,1901,77.73,1,2,25,0,2024-03-23,Available,8.69,Bulk,1623369685,1
6852613,A,11,17,7,2,Pick,1000,1374,46.63,0,10,8,0,2024-07-14,Maintenance,8.45,Pallet,6435321790,1
6274781,C,10,12,4,7,Pick,2000,257,64.3,1,15,25,1,2024-10-01,Available,8.52,Tote,2076979843,1
6784509,C,16,10,3,5,Overflow,1500,536,67.73,0,15,20,1,2024-04-08,Available,2.92,Pallet,6517136888,1
6889196,B,11,15,4,3,Quarantine,1000,899,51.93,1,18,8,0,2024-09-19,Occupied,5.86,Bulk,9904190403,1
6538466,C,19,9,7,6,Pick,5000,1659,64.67,1,15,30,0,2024-10-27,Maintenance,4.78,Bulk,5818835410,0
6169758,C,19,17,4,4,Bulk,3000,1613,51.76,1,10,30,0,2024-04-16,Maintenance,6.78,Carton,6698028991,1
6312782,B,13,19,4,2,Bulk,500,203,83.7,0,18,8,0,2025-02-08,Available,7.88,Pallet,2433865440,1
6134773,D,5,9,6,7,Quarantine,2000,1678,36.92,0,10,8,0,2024-06-23,Available,8.33,Carton,9196007658,1
6780636,A,19,11,3,3,Staging,5000,1420,84.59,1,15,25,0,2024-11-06,Available,8.34,Pallet,9566980577,0
6993852,A,18,15,5,7,Overflow,500,1846,91.5,0,15,8,0,2024-10-07,Occupied,10.64,Pallet,2047393323,1
6274585,A,26,12,3,3,Bulk,1500,1023,56.61,0,18,30,0,2025-04-09,Blocked,7.43,Carton,8977631445,1
6456855,D,3,13,3,4,Quarantine,500,1722,68.42,1,18,20,1,2025-03-22,Occupied,7.73,Pallet,6641196632,1
6602847,B,24,5,7,9,Staging,1500,576,28.67,0,15,25,0,2025-02-23,Occupied,8.97,Pallet,1743126590,1
6346583,D,22,18,3,3,Bulk,3000,682,55.01,0,10,8,0,2024-08-03,Occupied,11.81,Pallet,5303215445,1
6359218,A,7,14,6,4,Overflow,500,1494,74.7,0,18,30,1,2024-07-21,Available,6.93,Bulk,9947833436,0
6312512,C,8,17,2,9,Pick,1500,784,72.32,1,10,25,0,2024-07-26,Reserved,11.9,Pallet,9830086430,1
6682836,A,19,19,7,7,Bulk,500,326,76.9,1,15,20,0,2024-11-10,Occupied,9.89,Pallet,6833487628,0
6391796,E,12,2,2,2,Pick,2000,943,32.72,0,2,20,0,2024-09-04,Available,4.24,Bulk,3407394378,1
6608662,A,28,12,2,5,Staging,3000,1598,89.65,0,2,20,1,2025-01-30,Maintenance,4.5,Tote,2179429860,1
6363141,B,1,9,1,3,Quarantine,5000,534,73.26,1,15,8,0,2025-02-11,Available,3.32,Bulk,9167533564,1
6302762,D,10,9,5,7,Overflow,500,620,71.32,0,10,30,1,2024-09-22,Maintenance,3.2,Pallet,9102065955,1
6659675,A,5,15,6,5,Bulk,500,93,39.84,0,10,25,1,2024-08-07,Reserved,9.71,Pallet,9521400695,1
7571003,C,27,11,4,8,Pick,1000,1053,0.0,1,10,20,0,2024-08-31,Available,10.44,Bulk,7034008591,0
6195441,B,2,11,3,2,Bulk,1000,906,43.58,0,2,8,1,2024-11-19,Available,4.83,Pallet,1657833244,1
6747831,A,29,7,5,6,Bulk,1000,759,28.84,0,2,8,0,2024-01-03,Occupied,9.94,Pallet,8794318929,1
6662042,C,23,1,3,5,Pick,1500,1715,71.32,0,18,30,0,2024-10-20,Occupied,4.62,Pallet,1933094800,1
6207463,B,25,3,5,2,Overflow,500,1550,54.6,0,10,25,0,2024-07-16,Maintenance,3.25,Tote,2556980542,1
6980114,A,6,7,6,9,Pick,2000,636,29.34,0,18,20,0,2024-11-05,Occupied,9.23,Pallet,3484008517,1
6320497,A,5,6,2,5,Overflow,1500,675,35.43,0,15,25,0,2025-02-12,Occupied,8.19,Pallet,5159473064,1
6587916,A,21,6,2,9,Overflow,1000,1147,42.02,0,2,30,1,2024-10-15,Occupied,8.72,Pallet,6619594937,1
7204776,C,26,1,4,5,Bulk,5000,1345,0.0,1,10,30,0,2025-03-24,Available,9.07,Carton,7409849220,0
6172392,C,11,9,4,3,Pick,1000,1777,53.43,1,2,25,0,2024-11-03,Blocked,10.94,Tote,4199587310,1
6876038,D,20,6,5,6,Pick,1000,835,80.95,1,10,25,0,2024-07-03,Available,6.29,Carton,8013028979,1
6047542,B,6,11,5,1,Quarantine,3000,1042,50.97,1,18,30,0,2024-02-17,Occupied,5.25,Bulk,4682314670,1
6604720,C,13,12,6,6,Bulk,3000,898,69.24,0,10,30,0,2025-02-27,Occupied,6.51,Bulk,6024245758,1
6002094,C,8,2,6,1,Staging,1000,1879,73.19,0,10,25,0,2024-07-24,Occupied,4.86,Carton,7546018492,1
6627208,C,18,3,3,1,Bulk,1500,1087,67.61,0,15,30,0,2024-04-13,Available,3.82,Tote,6532583652,1
6786067,C,8,7,5,5,Bulk,1500,413,53.87,0,10,25,0,2024-08-13,Occupied,2.71,Carton,4016481177,1
6307272,B,17,17,2,8,Overflow,2000,1335,44.78,1,10,30,0,2025-03-24,Occupied,5.68,Pallet,2826539931,1
6075350,A,27,16,1,7,Staging,1000,1065,73.69,1,18,25,0,2024-01-01,Maintenance,6.75,Pallet,8666002161,1
6237351,A,10,4,3,5,Pick,2000,1243,34.16,1,10,30,1,2024-07-19,Available,2.58,Pallet,3783298076,0
6751414,A,26,2,3,8,Pick,500,1072,21.38,0,2,8,1,2024-03-19,Blocked,8.12,Carton,9996588320,1
6012105,D,14,16,5,6,Pick,1500,1466,93.83,0,18,30,0,2024-06-11,Available,7.99,Tote,1701552413,1
6796424,D,27,9,3,1,Bulk,1500,1230,89.82,0,15,8,0,2024-10-29,Available,11.72,Pallet,6896376564,1
6572328,E,20,7,1,9,Overflow,3000,637,41.05,1,15,30,0,2024-10-16,Occupied,4.47,Tote,7208470322,1
6590225,F,28,14,4,8,Pick,1000,343,94.36,0,18,20,0,2025-01-02,Occupied,4.29,Pallet,7538714187,0
6333856,A,2,13,6,1,Overflow,2000,1936,66.09,0,15,20,0,2024-12-04,Blocked,11.25,Pallet,7239532734,1
6876205,A,25,9,2,3,Overflow,1000,1954,59.48,0,18,8,0,2025-02-23,Available,4.8,Pallet,2234501631,1
6009618,A,28,4,6,2,Bulk,2000,115,26.77,0,2,20,0,2024-07-05,Occupied,7.85,Pallet,8623187313,1
6598476,E,3,1,2,8,Staging,500,1380,67.9,0,2,30,0,2024-06-16,Occupied,11.07,Tote,1189670719,1
6443500,B,26,7,5,1,Staging,1500,227,63.67,1,15,30,1,2025-05-05,Reserved,3.17,Tote,9348069537,1
6871540,A,11,19,7,1,Staging,1000,1042,70.75,1,10,20,0,2025-03-30,Available,2.89,Bulk,1362390182,1
6586369,C,23,10,1,6,Overflow,1000,1241,52.59,0,15,25,1,2025-01-27,Available,5.19,Pallet,5908558185,1
6561096,B,9,18,4,7,Overflow,1500,1273,71.75,0,15,8,0,2025-01-27,Maintenance,8.04,Tote,2389010582,1
6490491,F,14,6,7,2,Bulk,1500,1126,82.28,0,15,30,0,2024-11-30,Available,10.61,Carton,9982367539,1
6030751,B,23,15,1,4,Bulk,3000,1584,80.07,0,10,8,0,2024-12-29,Blocked,3.71,Tote,4258399798,1
6219551,C,2,7,4,7,Bulk,1500,1156,82.4,0,18,30,0,2024-03-22,Available,9.42,Carton,4252207432,1
6872180,F,13,17,4,5,Bulk,500,544,80.19,0,18,20,1,2024-06-27,Occupied,11.11,Pallet,3052745516,0
7171999,C,17,19,5,8,Bulk,1000,1703,0.0,1,18,20,0,2024-11-08,Available,6.73,Tote,3676078997,0
6031402,A,13,2,6,5,Bulk,1500,298,78.75,0,15,30,0,2024-05-04,Available,8.38,Tote,6433218010,1
7587107,A,23,19,5,5,Pick,1500,443,0.0,0,18,30,0,2025-03-07,Available,3.8,Carton,2472074279,0
6421646,D,27,10,4,6,Staging,1500,1935,87.15,0,18,30,1,2025-01-13,Occupied,4.93,Pallet,5163137652,1
6055033,B,3,16,4,5,Pick,1500,940,60.32,0,10,20,1,2024-07-01,Blocked,8.44,Bulk,8782026993,1
6499512,C,29,2,3,3,Staging,500,842,68.54,0,18,8,0,2024-12-17,Reserved,4.58,Pallet,4791417994,1
6733887,D,19,4,6,3,Pick,2000,837,52.31,0,2,20,0,2025-05-12,Available,2.91,Tote,2057744032,1
6526854,C,20,15,4,4,Bulk,1500,1804,67.39,0,10,30,0,2024-06-12,Occupied,7.79,Carton,2743268378,1
6988470,D,2,14,5,5,Pick,5000,1134,41.84,0,10,30,0,2024-10-06,Available,9.86,Pallet,1473180258,1
6544302,C,23,3,1,5,Overflow,1000,1808,60.95,0,2,25,0,2024-07-16,Occupied,7.7,Pallet,9784818953,1
6543208,E,1,18,1,8,Bulk,3000,1612,50.84,1,2,8,1,2025-03-31,Occupied,2.71,Pallet,3499804071,1
6525498,C,15,2,4,5,Pick,1000,1428,79.49,0,15,8,0,2025-01-20,Available,8.11,Pallet,2397204750,1
6957756,A,1,1,6,2,Staging,1000,1090,25.65,1,18,30,0,2024-06-23,Occupied,5.75,Carton,8489709551,1
6608993,F,25,15,1,2,Bulk,500,1510,64.54,0,18,8,0,2025-02-03,Occupied,2.63,Tote,6685977459,1
6953257,D,24,12,6,2,Bulk,3000,1812,83.13,0,15,30,0,2024-01-04,Available,11.77,Pallet,4866228303,1
6837213,C,13,13,7,3,Staging,1000,1513,95.37,1,18,30,1,2025-05-12,Reserved,5.85,Carton,8250333863,1
6934626,B,10,19,4,7,Bulk,1500,776,91.89,0,15,30,0,2024-04-08,Occupied,10.69,Pallet,7648231866,1
6946956,C,12,18,5,3,Bulk,1000,1584,64.58,0,2,25,0,2024-07-05,Occupied,3.5,Pallet,9069337402,1
6668783,C,19,11,7,1,Pick,3000,1790,53.89,1,2,20,0,2024-02-01,Occupied,7.6,Pallet,2354765148,1
6036525,A,11,2,4,1,Quarantine,1000,1932,71.16,0,10,20,0,2024-03-02,Maintenance,2.73,Tote,7850265799,1
6504880,D,21,9,3,9,Staging,500,1621,23.61,0,10,25,0,2024-01-05,Available,8.63,Pallet,7773546613,1
6567354,A,2,12,3,2,Staging,500,699,65.8,0,18,25,1,2024-10-12,Available,9.09,Carton,5616478336,1
6987160,C,2,2,3,5,Pick,1500,1096,55.15,0,18,8,1,2024-08-07,Occupied,5.62,Tote,3096131886,1
6888464,B,19,18,1,7,Bulk,5000,1200,69.31,0,15,25,0,2024-06-03,Occupied,9.63,Pallet,1444578881,1
6919614,B,26,9,6,9,Pick,1000,1015,70.62,0,15,20,0,2025-02-19,Occupied,11.5,Bulk,8103620662,1
6763587,A,26,15,4,8,Overflow,1000,1085,63.79,0,2,30,1,2025-01-18,Available,10.44,Pallet,8453775672,1
6854464,E,18,15,2,8,Staging,1000,1341,65.47,0,10,25,1,2024-05-25,Occupied,4.31,Tote,2391652143,1
6394490,C,2,19,1,8,Bulk,5000,1503,46.28,0,18,8,0,2024-10-29,Blocked,9.46,Pallet,5908896144,1
6097407,B,26,14,6,4,Bulk,2000,339,45.05,0,2,30,0,2024-10-14,Blocked,4.47,Pallet,5501495100,1
6696402,D,3,16,5,3,Bulk,2000,1522,71.34,1,18,8,0,2025-04-30,Reserved,11.45,Carton,2692133974,1
6559236,A,24,11,1,1,Quarantine,1500,1022,36.17,0,2,30,1,2024-08-18,Available,9.31,Pallet,5703093152,1
6268679,F,25,10,3,9,Bulk,500,663,8.6,0,2,30,1,2024-08-29,Occupied,11.0,Pallet,2878594868,1
6670161,A,15,13,7,6,Overflow,2000,1539,63.92,0,10,20,1,2025-05-03,Maintenance,11.8,Pallet,3730911372,1
6395912,C,3,17,2,4,Bulk,1500,410,33.12,0,18,20,0,2024-01-21,Available,9.8,Bulk,6618324303,1
6341382,C,17,1,4,4,Bulk,1500,1929,62.32,0,15,8,1,2024-02-22,Occupied,10.54,Tote,5343469367,1
6568535,A,4,7,4,2,Overflow,5000,1720,51.61,0,10,20,0,2024-10-07,Occupied,3.7,Pallet,9231790611,0
6694765,A,16,14,4,8,Bulk,1000,1253,85.49,0,2,8,0,2024-04-27,Available,10.52,Pallet,9605679578,1
6344913,E,16,8,1,2,Pick,3000,753,62.99,0,2,20,0,2024-02-07,Blocked,6.24,Pallet,3040836646,1
6251902,B,12,3,1,7,Overflow,2000,779,43.66,1,10,8,0,2025-02-16,Available,10.82,Pallet,9606457535,1
6993986,B,5,10,1,4,Bulk,5000,944,87.6,1,10,20,0,2024-11-20,Reserved,10.28,Bulk,5153881028,1
