shipment_id,route_id,order_id,shipment_date,scheduled_delivery_date,actual_delivery_date,product_id,quantity_units,weight_kg,volume_m3,temperature_min_c,temperature_max_c,tracking_number,customs_cleared,customs_clearance_date,total_cost_usd,insurance_value_usd,delivery_status,delay_reason,customer_satisfaction_score,route_name,origin_warehouse,destination_city,destination_country,distance_km,estimated_duration_hours,transport_mode,carrier_name,carrier_code,contract_type,base_cost_usd,cost_per_kg_usd,route_status,frequency_per_week,customs_required,cold_chain_required,max_payload_kg,avg_delay_hours,is_active,actual_duration_days,scheduled_duration_days,delay_days,is_delayed,shipment_month,shipment_day_of_week,real_cost_per_kg_usd,cold_chain_excursion_detected
44737974,7378003,2512648,2024-07-16,2024-07-29,2024-07-30,1520248,199,318.97,1.254,10,8,493674937591,0,,142.56,203.51,Delivered,None,3.4,RT-9315,Surabaya-WH,Jakarta,Indonesia,97.2,24.9,Sea,JNE,CR3702,Spot,297.75,1.94,Active,2,1,0,1000,0.5,1,14.0,13.0,1.0,1,7,1,0.44693858356585253,0
43793336,7217297,2189154,2024-04-08,2024-04-17,2024-04-19,1208316,112,24.33,0.845,10,20,396274290858,0,,338.13,428.03,Delivered,None,4.5,RT-5633,Jakarta-WH1,Medan,Malaysia,745.1,7.0,Truck,J&T,CR3414,Spot,455.82,1.788,Inactive,3,1,0,5000,0.21,1,11.0,9.0,2.0,1,4,0,13.897657213316894,0
45093276,7026585,2846026,2024-07-18,2024-07-30,2024-08-02,1159699,227,459.62,0.514,10,25,139747769673,1,2023-06-21,98.32,839.16,Delivered,Customs,3.8,RT-2783,Surabaya-WH,Medan,Indonesia,723.8,6.9,Rail,DHL,CR8597,Contracted,195.55,0.562,Active,3,0,1,2000,0.31,1,15.0,12.0,3.0,1,7,3,0.2139158435229102,1
46905073,7051895,2829012,2024-11-05,2024-11-08,2024-11-13,1452828,152,41.62,3.575,18,30,423156804615,0,,20.0,382.19,Delivered,None,,RT-6388,Bandung-WH,Yogyakarta,Indonesia,10.0,20.1,Truck,J&T,CR6799,Contracted,142.65,1.856,Active,3,0,1,5000,4.15,1,8.0,3.0,5.0,1,11,1,0.4805382027871216,1
48989474,7345557,2391860,2024-08-02,2024-08-05,2024-08-05,1685635,192,383.67,1.542,15,25,905037648780,0,,517.25,4038.12,In-Transit,None,3.2,RT-1328,Jakarta-WH1,Makassar,Indonesia,73.3,23.6,Rail,DHL,CR3885,Contracted,40.44,2.763,Active,7,0,0,1000,1.03,1,3.0,3.0,0.0,0,8,4,1.3481637865874319,0
41373371,7593704,2097511,2023-10-17,2023-10-21,2023-10-21,1759490,257,184.46,0.394,18,30,574121839901,0,,231.95,3966.72,Delivered,Customs,3.4,RT-9222,Jakarta-WH1,Makassar,Indonesia,16.6,11.2,Air,SiCepat,CR3303,Contracted,168.85,3.422,Active,3,0,0,10000,0.05,1,4.0,4.0,0.0,0,10,1,1.2574541906104304,0
41061028,7842850,9860353,2023-12-08,2023-12-12,2023-12-15,1735678,282,877.24,0.333,10,30,840656101753,0,,537.81,4136.07,Delivered,None,,RT-2962,Surabaya-WH,Bandung,Philippines,474.9,69.0,Air,JNE,CR2251,Contracted,73.79,1.171,Active,1,0,1,500,1.44,1,7.0,4.0,3.0,1,12,4,0.6130705394190871,1
49243786,7684561,2461207,2024-04-01,2024-04-14,2024-04-14,1726487,191,330.41,0.285,10,20,970978883713,1,2024-03-15,79.46,346.55,Delivered,Weather,4.6,RT-7138,Bandung-WH,Bandung,Malaysia,359.2,18.0,Truck,SiCepat,CR2980,Contracted,29.89,2.249,Active,7,0,1,1000,7.02,1,13.0,13.0,0.0,0,4,0,0.2404890893132774,1
45317762,7602275,2825995,2024-01-24,2024-02-03,2024-02-04,1468733,312,71.98,3.226,18,20,135876397060,0,,940.97,6464.28,In-Transit,None,2.9,RT-7129,Surabaya-WH,Medan,Indonesia,124.9,47.7,Truck,SiCepat,CR3483,Spot,74.89,3.079,Active,2,0,1,1000,1.16,1,11.0,10.0,1.0,1,1,2,13.072659071964434,1
47658053,7533715,2983792,2024-11-21,2024-12-02,2024-12-03,1793697,202,3.57,0.262,18,30,986749336682,1,2022-12-13,126.04,1349.27,Delivered,None,4.2,RT-5374,Surabaya-WH,Jakarta,Singapore,444.0,8.3,Air,FedEx,CR8221,Spot,374.4,1.419,Active,1,1,0,2000,2.37,1,12.0,11.0,1.0,1,11,3,35.30532212885154,0
49599566,7522914,2712179,2023-10-11,2023-10-13,2023-10-14,1437016,200,9.37,1.617,15,25,881521530121,0,,689.86,970.37,Delivered,None,4.7,RT-5953,Bandung-WH,Bandung,Indonesia,225.7,39.0,Truck,SiCepat,CR2004,Dedicated,94.66,1.943,Active,5,0,0,2000,2.97,1,3.0,2.0,1.0,1,10,2,73.62433297758805,0
49669127,7320969,2330428,2023-03-03,2023-03-04,2023-03-05,1898222,128,54.63,1.345,10,25,150514142589,1,2023-07-21,435.38,413.83,Delivered,None,4.9,RT-9362,Jakarta-WH1,Palembang,Indonesia,176.4,60.9,Sea,JNE,CR7406,Spot,265.42,1.38,Active,5,0,0,1000,9.09,1,2.0,1.0,1.0,1,3,4,7.969613765330404,0
40464759,7034375,2376950,2024-02-05,2024-02-11,2024-02-14,1892126,284,296.28,3.543,2,25,990503685514,0,,372.03,1598.88,Delivered,None,4.0,RT-1312,Jakarta-WH1,Palembang,Indonesia,597.6,71.7,Courier,Pos Indonesia,CR7049,On-Demand,290.89,2.682,Seasonal,3,0,0,1000,2.19,1,9.0,6.0,3.0,1,2,0,1.2556703118671526,0
44676850,7946450,2427296,2024-02-16,2024-02-26,2024-02-26,1866124,338,17.5,0.918,2,8,810386297764,0,,1251.04,1306.13,Delivered,Traffic,3.9,RT-2968,Surabaya-WH,Jakarta,Philippines,226.6,1.4,Truck,Pos Indonesia,CR9622,Contracted,377.69,2.781,Inactive,1,1,0,5000,3.13,1,10.0,10.0,0.0,0,2,4,71.488,0
40528862,7573600,2135748,2024-08-15,2024-08-27,2024-08-27,1939838,177,193.8,1.243,18,20,601364060193,0,,27.24,2462.23,Delivered,Customs,4.3,RT-1002,Surabaya-WH,Bandung,Indonesia,328.2,18.6,Air,SiCepat,CR5707,Contracted,394.47,3.098,Suspended,1,0,0,5000,1.14,1,12.0,12.0,0.0,0,8,3,0.14055727554179565,0
49590812,7302365,2077784,2024-10-03,2024-10-14,2024-10-20,1416957,454,289.23,1.308,2,20,710959909208,0,,32.83,50.0,Delivered,None,,RT-6462,Jakarta-WH1,Bandung,Indonesia,1432.4,3.7,Truck,DHL,CR8272,Spot,178.22,0.669,Inactive,1,0,1,5000,2.54,1,17.0,11.0,6.0,1,10,3,0.11350828060712927,1
46028813,7298905,2459236,2022-09-10,2022-09-13,2022-09-14,1441195,429,126.7,1.339,2,20,330355238388,0,,527.74,949.85,In-Transit,None,2.8,RT-3206,Bandung-WH,Palembang,Indonesia,119.9,29.4,Truck,JNE,CR9311,Spot,109.43,0.853,Active,1,1,1,2000,1.84,1,4.0,3.0,1.0,1,9,5,4.16527229676401,1
44655643,7883096,2891167,2024-03-03,2024-03-15,2024-03-19,1117540,278,105.81,0.651,2,20,697227275100,0,,396.9,1524.42,Delayed,None,4.8,RT-4933,Jakarta-WH2,Jakarta,Indonesia,328.4,20.1,Truck,Pos Indonesia,CR6049,Contracted,198.0,2.239,Active,3,0,0,1000,5.27,1,16.0,12.0,4.0,1,3,6,3.7510632265381343,0
45171038,7155070,2655532,2022-07-20,2022-07-29,2022-07-31,1845423,170,542.83,0.084,18,30,405998805247,0,,143.61,3449.7,Delivered,None,4.5,RT-1262,Jakarta-WH1,Bandung,Philippines,126.2,10.0,Truck,J&T,CR3119,Dedicated,56.06,2.947,Active,7,0,0,5000,1.12,1,11.0,9.0,2.0,1,7,2,0.26455796474034227,0
40637324,7247599,2122251,2022-09-22,2022-09-25,2022-09-29,1795597,181,514.66,4.052,18,8,185968239837,0,,1231.05,519.69,In-Transit,None,,RT-9701,Jakarta-WH2,Jakarta,Malaysia,223.8,8.0,Truck,J&T,CR4290,Dedicated,192.36,1.453,Suspended,5,1,0,2000,2.22,1,7.0,3.0,4.0,1,9,3,2.391967512532546,0
45160304,7241678,2116406,2024-05-01,2024-05-12,2024-05-13,1786249,400,293.95,2.377,15,8,563512116716,0,,183.18,2745.74,In-Transit,Traffic,3.1,RT-7446,Surabaya-WH,Bandung,Indonesia,712.3,35.7,Truck,JNE,CR6389,Contracted,61.87,3.048,Active,3,0,0,10000,1.82,1,12.0,11.0,1.0,1,5,2,0.6231672053070251,0
40211514,7319626,2761261,2024-07-18,2024-07-19,2024-07-20,1717320,336,319.62,4.91,2,8,449716297157,1,2025-03-06,267.23,2667.29,Delivered,None,,RT-7372,Jakarta-WH1,Semarang,Indonesia,512.6,33.5,Courier,Pos Indonesia,CR1937,Spot,20.0,3.12,Inactive,5,0,0,2000,4.21,1,2.0,1.0,1.0,1,7,3,0.8360866028408735,0
48942465,7676151,2658899,2025-03-20,2025-04-01,2025-04-07,1410351,229,72.34,0.98,18,20,720466629118,0,,2265.86,2065.02,Delivered,None,3.5,RT-3638,Jakarta-WH1,Bandung,Malaysia,1054.9,43.6,Truck,JNE,CR2625,Dedicated,47.54,3.171,Seasonal,3,0,0,1000,4.34,1,18.0,12.0,6.0,1,3,3,31.322366602156485,0
43158155,7849377,2034091,2022-08-27,2022-08-29,2022-08-30,1953953,111,283.55,0.206,2,8,893868136661,0,,634.76,2328.38,Delivered,None,4.4,RT-7073,Jakarta-WH2,Palembang,Indonesia,515.9,46.4,Sea,JNE,CR8028,On-Demand,152.46,3.497,Active,5,0,0,2000,0.17,0,3.0,2.0,1.0,1,8,5,2.2386175277728793,0
44676657,7761822,2180940,2023-05-30,2023-06-08,2023-06-10,1333373,236,56.21,0.185,18,30,778577847511,0,,68.64,2381.27,Delivered,None,4.5,RT-7514,Medan-WH,Jakarta,Indonesia,342.7,5.5,Truck,Tiki,CR3630,Contracted,253.03,2.26,Active,2,0,1,20000,6.73,1,11.0,9.0,2.0,1,5,1,1.2211350293542074,1
44725827,7416073,2601399,2023-08-27,2023-09-05,2023-09-05,1642026,399,192.6,1.47,10,8,164996841784,1,2024-07-02,463.41,1526.72,Delivered,None,3.2,RT-5083,Jakarta-WH2,Surabaya,Indonesia,286.5,109.7,Sea,JNE,CR6308,Contracted,220.98,1.749,Active,7,0,0,5000,1.66,0,9.0,9.0,0.0,0,8,6,2.4060747663551405,0
41103486,7342831,2264809,2023-07-06,2023-07-13,2023-07-14,1773985,129,866.46,1.94,15,20,819172495573,0,,271.89,785.78,Delivered,None,3.1,RT-3521,Jakarta-WH1,Bandung,Indonesia,33.4,7.4,Truck,J&T,CR8342,On-Demand,445.32,0.531,Active,3,1,1,20000,2.17,1,8.0,7.0,1.0,1,7,3,0.3137940585832006,1
43647427,7527616,2720319,2025-04-01,2025-04-03,2025-04-03,1764582,166,50.14,5.19,15,25,120475907951,1,2025-01-23,1069.88,104.27,Delivered,Traffic,,RT-6227,Jakarta-WH2,Bandung,Indonesia,12.1,5.4,Sea,SiCepat,CR9403,Contracted,211.06,2.268,Active,2,0,1,10000,0.1,1,2.0,2.0,0.0,0,4,1,21.33785400877543,1
46600621,7715844,2361940,2024-03-12,2024-03-22,2024-03-25,1117816,272,121.43,0.236,15,20,712631175810,0,,496.54,900.63,In-Transit,None,2.9,RT-5449,Medan-WH,Yogyakarta,Philippines,97.9,19.0,Truck,JNE,CR9797,Contracted,182.68,1.068,Active,5,0,1,2000,0.11,1,13.0,10.0,3.0,1,3,1,4.089104834060776,1
40999112,7713098,2221758,2022-12-20,2022-12-23,2022-12-24,1241110,397,317.32,4.695,2,8,889336542784,0,,1086.32,1556.94,In-Transit,None,4.2,RT-1783,Bandung-WH,Yogyakarta,Indonesia,10.0,14.9,Air,J&T,CR3306,Contracted,513.36,0.954,Inactive,3,0,1,2000,3.24,1,4.0,3.0,1.0,1,12,1,3.42342115214925,0
47250333,7256521,2822838,2024-08-27,2024-09-03,2024-09-05,1614829,294,145.25,0.176,10,20,271445456540,1,2025-03-31,594.76,50.0,Delayed,None,4.2,RT-4527,Surabaya-WH,Bandung,Indonesia,371.0,52.5,Truck,FedEx,CR6660,Dedicated,125.0,2.871,Active,3,1,1,5000,5.58,1,9.0,7.0,2.0,1,8,1,4.09473321858864,1
44549975,7305561,2284186,2022-08-29,2022-09-02,2022-09-02,1739874,204,74.23,0.185,18,8,396294436400,0,,355.12,548.67,Delivered,None,3.5,RT-1901,Jakarta-WH1,Makassar,Malaysia,240.5,33.1,Truck,Pos Indonesia,CR4519,Contracted,182.1,0.7,Seasonal,5,0,1,1000,5.61,1,4.0,4.0,0.0,0,8,0,4.78404957564327,0
46675236,7768340,2549177,2023-02-07,2023-02-09,2023-02-10,1547874,541,210.07,9.166,10,25,186718348764,0,,397.92,1187.91,Delivered,None,3.9,RT-9335,Jakarta-WH1,Medan,Malaysia,93.0,13.3,Courier,Pos Indonesia,CR8209,Contracted,90.93,1.459,Active,1,0,1,10000,6.14,1,3.0,2.0,1.0,1,2,1,1.89422573427905,1
41906583,7679838,2675235,2025-04-11,2025-04-19,2025-04-19,1355688,154,787.23,2.291,18,25,533215882470,1,2024-05-06,1601.64,1616.99,Delivered,None,3.3,RT-1714,Medan-WH,Jakarta,Malaysia,616.2,30.5,Sea,Pos Indonesia,CR3842,Contracted,21.67,2.827,Active,5,0,0,5000,1.71,1,8.0,8.0,0.0,0,4,4,2.0345261232422547,0
46386010,7233686,2727295,2023-09-21,2023-10-04,2023-10-04,1396238,142,225.6,0.165,15,20,426447012617,0,,499.65,609.17,Delivered,None,5.0,RT-6587,Jakarta-WH2,Jakarta,Indonesia,202.7,87.3,Truck,J&T,CR8786,Spot,236.92,2.499,Active,2,0,0,2000,1.94,1,13.0,13.0,0.0,0,9,3,2.2147606382978724,0
45853084,7978812,2805922,2024-02-02,2024-02-08,2024-02-08,1306406,410,7.24,2.364,10,30,976238310184,1,2022-07-03,291.21,2505.77,In-Transit,None,4.4,RT-3316,Jakarta-WH1,Makassar,Indonesia,362.0,4.7,Air,SiCepat,CR5299,Spot,105.14,0.88,Active,3,0,0,5000,0.97,1,6.0,6.0,0.0,0,2,4,40.222375690607734,0
43596792,7421269,2736966,2022-10-19,2022-10-31,2022-11-02,1235340,233,39.48,1.227,10,8,144014207546,0,,520.0,944.71,In-Transit,Weather,4.4,RT-5701,Jakarta-WH2,Makassar,Indonesia,302.3,57.0,Truck,DHL,CR6140,Contracted,193.5,1.057,Active,5,0,0,5000,1.52,1,14.0,12.0,2.0,1,10,2,13.171225937183385,0
45117544,7817060,9908179,2023-12-25,2024-01-05,2024-01-07,1306406,333,260.15,1.036,10,20,408594955232,1,2024-02-13,699.99,1670.31,Delivered,None,2.6,RT-7324,Jakarta-WH1,Surabaya,Indonesia,437.9,11.4,Truck,J&T,CR8565,Spot,74.41,0.263,Active,5,1,0,2000,0.66,1,13.0,11.0,2.0,1,12,0,2.690716894099558,0
47174842,7961921,2349567,2023-06-04,2023-06-16,2023-06-16,1601525,313,491.27,0.893,10,30,279461703556,0,,218.03,765.44,Delivered,Capacity,,RT-8241,Medan-WH,Semarang,Indonesia,533.5,41.4,Truck,SiCepat,CR2755,On-Demand,20.0,1.923,Active,7,0,0,20000,10.83,1,12.0,12.0,0.0,0,6,6,0.4438089034543123,0
42408036,7177170,2434060,2023-12-01,2023-12-04,2023-12-08,1575520,210,228.83,1.748,18,30,252906390955,0,,892.61,3966.56,Delivered,None,,RT-6376,Jakarta-WH1,Surabaya,Malaysia,455.0,55.5,Truck,JNE,CR5084,Dedicated,73.74,0.853,Active,1,1,0,2000,6.25,1,7.0,3.0,4.0,1,12,4,3.9007560197526545,0
47085005,7453807,2153747,2022-11-20,2022-12-02,2022-12-03,1676949,187,33.48,0.081,10,30,309103228488,0,,1047.75,624.57,Failed,None,,RT-5663,Medan-WH,Surabaya,Indonesia,412.8,13.4,Truck,JNE,CR1937,Contracted,55.45,1.4,Active,5,1,0,20000,0.47,1,13.0,12.0,1.0,1,11,6,31.294802867383517,0
46415206,7925519,2494611,2024-05-28,2024-05-30,2024-06-04,1035066,287,26.03,0.138,2,20,854257316122,0,,638.57,1936.69,In-Transit,None,,RT-1862,Jakarta-WH2,Surabaya,Indonesia,29.3,2.8,Truck,J&T,CR4210,On-Demand,20.85,2.108,Seasonal,7,0,1,1000,18.5,1,7.0,2.0,5.0,1,5,1,24.53207837111026,1
47376383,7426081,2584228,2023-03-29,2023-03-30,2023-04-02,1299922,280,545.23,3.63,10,25,591583244131,0,,1806.45,3778.7,Delivered,None,,RT-9572,Bandung-WH,Surabaya,Indonesia,361.6,36.1,Truck,Tiki,CR5816,Contracted,37.3,2.066,Active,3,0,0,1000,3.03,1,4.0,1.0,3.0,1,3,2,3.3131889294426204,0
44027888,7739389,2675463,2022-11-12,2022-11-19,2022-11-19,1617709,206,32.92,1.634,18,30,433075229707,0,,47.41,676.5,Delivered,None,4.3,RT-7873,Surabaya-WH,Medan,Indonesia,377.7,3.7,Truck,SiCepat,CR7236,Contracted,83.32,0.177,Active,3,1,1,500,1.6,1,7.0,7.0,0.0,0,11,5,1.4401579586877276,1
41242453,7686111,2179738,2023-05-27,2023-06-06,2023-06-08,1979558,300,328.76,2.302,15,20,603353578975,0,,480.86,627.67,Delivered,None,4.5,RT-4411,Surabaya-WH,Jakarta,Indonesia,65.8,54.7,Courier,Tiki,CR1969,Spot,102.33,1.991,Active,1,0,1,5000,0.62,1,12.0,10.0,2.0,1,5,5,1.4626475240296875,1
45341349,7610766,2958713,2023-05-27,2023-06-09,2023-06-10,1321484,256,1323.69,1.645,10,30,294861701003,0,,213.54,50.0,Delivered,Traffic,3.7,RT-5525,Jakarta-WH1,Surabaya,Malaysia,769.8,6.4,Air,Tiki,CR9159,On-Demand,45.2,2.47,Active,5,0,0,500,10.91,1,14.0,13.0,1.0,1,5,5,0.16132175962649864,0
49289078,7316074,2396287,2024-06-03,2024-06-15,2024-06-15,1424537,173,42.4,3.34,10,25,183583972401,0,,217.78,499.47,Delivered,Traffic,3.6,RT-4867,Jakarta-WH1,Medan,Indonesia,536.7,18.5,Truck,SiCepat,CR1377,Contracted,103.92,2.215,Active,2,0,1,1000,0.68,1,12.0,12.0,0.0,0,6,0,5.136320754716981,1
47571794,7475083,2028552,2025-02-11,2025-02-15,2025-02-16,1430472,249,172.88,2.863,2,8,434719287300,0,,518.88,58.32,Failed,None,4.0,RT-9366,Surabaya-WH,Medan,Indonesia,11.7,16.8,Truck,FedEx,CR7038,On-Demand,22.11,2.75,Seasonal,7,0,1,20000,6.59,1,5.0,4.0,1.0,1,2,1,3.001388246182323,0
48035206,7555427,2074419,2023-04-27,2023-05-06,2023-05-07,1767463,252,33.35,0.758,15,25,455563159695,0,,933.05,50.0,Delivered,None,2.8,RT-2376,Jakarta-WH2,Semarang,Philippines,657.1,32.2,Truck,J&T,CR5772,Dedicated,1088.66,2.098,Active,5,0,1,1000,0.35,1,10.0,9.0,1.0,1,4,3,27.97751124437781,1
40940409,7107087,2663467,2024-11-04,2024-11-11,2024-11-13,1385506,368,297.82,0.761,2,8,730530559560,0,,2068.52,105.54,Delivered,Traffic,4.7,RT-1015,Jakarta-WH1,Bandung,Indonesia,984.6,1.0,Air,J&T,CR4010,Spot,27.1,0.111,Active,5,0,0,10000,5.86,1,9.0,7.0,2.0,1,11,0,6.945537573030689,0
48603063,7919784,2909695,2024-05-24,2024-06-04,2024-06-07,1952105,192,21.24,1.459,2,20,467269151729,1,2023-07-28,145.96,1817.26,Delivered,None,,RT-4255,Jakarta-WH1,Medan,Singapore,10.0,21.9,Air,FedEx,CR5620,Contracted,227.56,0.927,Inactive,2,1,1,10000,7.56,1,14.0,11.0,3.0,1,5,4,6.8719397363465164,1
45762262,7091705,2964871,2022-08-30,2022-08-31,2022-09-03,1405309,105,58.57,0.673,18,20,741383464234,0,,199.09,6165.6,Delivered,Traffic,,RT-4597,Bandung-WH,Jakarta,Indonesia,91.4,14.0,Rail,J&T,CR6825,Contracted,310.08,0.514,Active,3,1,0,1000,0.03,1,4.0,1.0,3.0,1,8,1,3.3991804678162882,0
41460567,7833333,2977484,2025-01-10,2025-01-11,2025-01-11,1608564,384,24.82,1.486,15,30,829697628495,1,2024-11-05,149.89,447.45,Delivered,None,4.5,RT-9564,Jakarta-WH1,Surabaya,Indonesia,105.5,44.0,Truck,DHL,CR7796,On-Demand,213.87,1.206,Active,3,0,1,1000,3.31,1,1.0,1.0,0.0,0,1,4,6.039081385979048,1
47502375,7161072,2886161,2024-02-23,2024-03-02,2024-03-07,1976977,261,119.74,2.686,10,8,167009638176,0,,42.36,1604.76,Delivered,None,,RT-9308,Jakarta-WH2,Medan,Indonesia,728.0,57.6,Truck,JNE,CR9269,Dedicated,20.0,0.203,Suspended,2,0,0,2000,1.62,1,13.0,8.0,5.0,1,2,4,0.35376649407048605,0
47851422,7301515,2593995,2024-02-07,2024-02-20,2024-02-24,1488607,237,170.36,0.664,18,8,832004954526,0,,1493.4,2170.18,Delivered,None,4.3,RT-2343,Surabaya-WH,Surabaya,Malaysia,101.1,42.2,Truck,J&T,CR3785,Dedicated,227.6,3.242,Active,7,1,0,5000,6.83,1,17.0,13.0,4.0,1,2,2,8.766142286921813,0
48663366,7126216,2076382,2024-03-20,2024-03-26,2024-03-26,1742856,164,37.15,0.802,2,8,761711646995,1,2023-01-26,210.57,2624.75,Delivered,None,4.1,RT-5811,Jakarta-WH1,Jakarta,Indonesia,1086.6,20.0,Truck,J&T,CR7096,Contracted,312.24,0.595,Active,1,1,0,5000,0.7,1,6.0,6.0,0.0,0,3,2,5.668102288021534,0
48977094,7898701,2652067,2022-12-17,2022-12-18,2022-12-24,1613448,247,14.48,1.756,2,30,668373180056,0,,380.97,1714.62,Delivered,None,3.6,RT-9057,Jakarta-WH1,Semarang,Indonesia,22.5,4.6,Truck,Pos Indonesia,CR6118,Contracted,108.21,2.843,Active,3,1,1,500,0.4,1,7.0,1.0,6.0,1,12,5,26.310082872928177,1
42139370,7680309,2148198,2025-04-09,2025-04-15,2025-04-21,1040774,334,603.55,0.358,10,30,347583083665,1,2022-06-15,276.85,2599.49,Delivered,None,4.4,RT-5141,Bandung-WH,Surabaya,Indonesia,37.1,19.2,Air,Pos Indonesia,CR9033,Contracted,249.17,2.729,Inactive,3,1,0,5000,8.21,1,12.0,6.0,6.0,1,4,2,0.4587026758346451,0
45414939,7246693,2128340,2022-12-22,2022-12-31,2023-01-07,1987246,345,34.77,1.266,15,20,109436652765,0,,1744.73,592.28,Delivered,None,4.6,RT-2649,Jakarta-WH1,Bandung,Indonesia,74.6,2.9,Air,Pos Indonesia,CR1236,Dedicated,511.41,1.885,Active,3,0,1,2000,0.76,1,16.0,9.0,7.0,1,12,3,50.179177451826284,1
43934589,7683763,2885325,2025-04-01,2025-04-11,2025-04-13,1491034,390,258.96,5.246,18,20,705387974079,0,,619.04,1941.45,Failed,None,4.9,RT-4592,Jakarta-WH1,Jakarta,Malaysia,128.3,52.2,Air,SiCepat,CR5637,Dedicated,84.31,2.474,Inactive,1,0,0,2000,7.32,1,12.0,10.0,2.0,1,4,1,2.390485016991041,0
45310295,7439608,2062343,2024-03-04,2024-03-17,2024-03-19,1500403,274,158.91,0.079,18,8,524674807962,0,,203.26,1342.01,Delivered,Traffic,4.0,RT-9674,Jakarta-WH2,Medan,Indonesia,44.7,4.2,Air,DHL,CR6793,Spot,935.78,1.064,Active,3,0,1,10000,4.25,1,15.0,13.0,2.0,1,3,0,1.2790887923982128,0
43463075,7952764,2751297,2023-10-29,2023-11-09,2023-11-09,1636867,293,249.81,0.443,2,8,592331184720,0,,1147.29,1021.57,Delivered,Weather,2.8,RT-7935,Surabaya-WH,Makassar,Indonesia,59.7,40.5,Air,FedEx,CR2912,On-Demand,24.81,1.634,Active,5,0,0,1000,0.53,1,11.0,11.0,0.0,0,10,6,4.592650414314879,0
43425249,7657825,2226161,2023-06-07,2023-06-10,2023-06-10,1115309,244,692.09,0.868,2,20,264954173523,1,2023-09-30,328.32,964.85,Delivered,None,4.1,RT-5376,Jakarta-WH1,Medan,Malaysia,549.5,1.0,Rail,JNE,CR6343,Contracted,162.24,2.277,Active,5,1,0,20000,5.45,1,3.0,3.0,0.0,0,6,2,0.4743891690387088,0
42838943,7609904,2281938,2024-03-28,2024-04-05,2024-04-06,1850633,265,586.75,4.802,15,20,732743561308,0,,147.04,88.91,Delivered,Address Error,4.1,RT-7711,Surabaya-WH,Semarang,Indonesia,254.7,13.2,Courier,J&T,CR2848,Contracted,174.88,1.803,Inactive,3,1,1,1000,4.08,1,9.0,8.0,1.0,1,3,3,0.2506007669365147,1
44805886,7522621,2166182,2023-07-12,2023-07-25,2023-07-25,1391809,374,405.91,2.678,15,25,602964718255,1,2023-11-20,61.49,2155.89,Delivered,None,4.0,RT-8842,Jakarta-WH2,Makassar,Malaysia,309.4,1.4,Truck,SiCepat,CR5133,Spot,154.23,0.194,Seasonal,1,0,1,500,0.96,1,13.0,13.0,0.0,0,7,2,0.15148678278436106,1
42629555,7171300,2684774,2024-04-18,2024-05-01,2024-05-01,1000487,361,326.23,1.269,2,20,131145666659,0,,919.42,5031.0,Failed,None,,RT-5526,Jakarta-WH2,Bandung,Indonesia,213.8,13.5,Sea,JNE,CR5366,Contracted,121.37,0.601,Seasonal,2,1,0,1000,6.45,1,13.0,13.0,0.0,0,4,3,2.818318364344174,0
46563779,7469427,2056813,2024-07-04,2024-07-10,2024-07-10,1541723,198,47.29,0.405,10,8,797664848583,0,,572.89,2352.83,Delivered,None,3.4,RT-6452,Jakarta-WH1,Bandung,Singapore,23.6,25.2,Sea,J&T,CR1456,Dedicated,64.99,1.499,Active,5,0,0,20000,6.44,1,6.0,6.0,0.0,0,7,3,12.114400507506872,0
44426880,7608575,2444604,2023-05-07,2023-05-19,2023-05-20,1154149,69,1098.4,0.961,2,25,799155404537,0,,500.87,1925.2,Delivered,None,4.2,RT-7634,Jakarta-WH2,Jakarta,Indonesia,14.9,25.4,Truck,JNE,CR5087,Contracted,414.47,0.631,Seasonal,3,0,1,2000,2.08,1,13.0,12.0,1.0,1,5,6,0.45599963583394026,1
45556603,7201301,2781454,2023-10-03,2023-10-05,2023-10-09,1470467,290,400.13,1.245,10,8,996858003347,1,2024-12-28,253.72,7505.64,Delayed,Capacity,4.2,RT-2068,Jakarta-WH1,Surabaya,Singapore,47.2,52.4,Truck,JNE,CR1563,Contracted,110.41,3.418,Inactive,5,1,0,5000,2.0,1,6.0,2.0,4.0,1,10,1,0.6340939194761702,0
45108305,7223618,2916033,2025-04-26,2025-04-29,2025-04-29,1459131,322,668.32,1.068,18,30,775964439986,0,,1684.46,249.96,Delivered,None,,RT-9619,Jakarta-WH2,Makassar,Singapore,400.4,16.3,Truck,JNE,CR7269,On-Demand,31.59,1.683,Active,1,1,1,1000,0.4,1,3.0,3.0,0.0,0,4,5,2.520439310509935,1
42314114,7315379,2911723,2024-10-28,2024-11-05,2024-11-05,1492181,193,383.22,1.657,15,20,448932173249,0,,119.16,1952.66,Delivered,None,4.1,RT-5175,Jakarta-WH2,Medan,Indonesia,10.0,17.5,Truck,FedEx,CR7182,Dedicated,143.93,2.375,Active,1,0,0,2000,0.54,1,8.0,8.0,0.0,0,10,0,0.31094410521371535,0
48082783,7394941,2242818,2024-08-20,2024-08-30,2024-08-31,1676650,146,379.51,1.17,18,20,537774928167,0,,316.38,248.22,Delivered,Weather,,RT-1369,Jakarta-WH1,Medan,Indonesia,171.0,14.3,Air,JNE,CR9755,Contracted,21.07,2.006,Active,3,0,0,2000,2.34,1,11.0,10.0,1.0,1,8,1,0.8336539221627889,0
